date,Ticker,deltaH
2023-03-28,CVX,0.2573
2023-03-29,CVX,0.261
2023-03-30,CVX,0.2693
2023-03-31,CVX,0.2809
2023-04-03,CVX,0.2888
2023-04-04,CVX,0.2781
2023-04-05,CVX,0.2716
2023-04-06,CVX,0.2533
2023-04-10,CVX,0.2545
2023-04-11,CVX,0.2337
2023-04-12,CVX,0.2347
2023-04-13,CVX,0.2287
2023-04-14,CVX,0.2402
2023-04-17,CVX,0.2329
2023-04-18,CVX,0.2408
2023-04-19,CVX,0.2294
2023-04-20,CVX,0.2207
2023-04-21,CVX,0.2088
2023-04-24,CVX,0.2156
2023-04-25,CVX,0.2196
2023-04-26,CVX,0.2194
2023-04-27,CVX,0.2111
2023-04-28,CVX,0.2138
2023-05-01,CVX,0.2234
2023-05-02,CVX,0.2328
2023-05-03,CVX,0.2346
2023-05-04,CVX,0.2309
2023-05-05,CVX,0.2135
2023-05-08,CVX,0.2087
2023-05-09,CVX,0.1949
2023-05-10,CVX,0.1961
2023-05-11,CVX,0.1867
2023-05-12,CVX,0.1903
2023-05-15,CVX,0.1944
2023-05-16,CVX,0.2014
2023-05-17,CVX,0.1949
2023-05-18,CVX,0.2048
2023-05-19,CVX,0.2042
2023-05-22,CVX,0.2222
2023-05-23,CVX,0.2242
2023-05-24,CVX,0.2154
2023-05-25,CVX,0.2072
2023-05-26,CVX,0.2054
2023-05-30,CVX,0.206
2023-05-31,CVX,0.2062
2023-06-01,CVX,0.1967
2023-06-02,CVX,0.1999
2023-06-05,CVX,0.1997
2023-06-06,CVX,0.2109
2023-06-07,CVX,0.2083
2023-06-08,CVX,0.2101
2023-06-09,CVX,0.2031
2023-06-12,CVX,0.2167
2023-06-13,CVX,0.2188
2023-06-14,CVX,0.2311
2023-06-15,CVX,0.2227
2023-06-16,CVX,0.2248
2023-06-20,CVX,0.2174
2023-06-21,CVX,0.2328
2023-06-22,CVX,0.2386
2023-06-23,CVX,0.2387
2023-06-26,CVX,0.2298
2023-06-27,CVX,0.2307
2023-06-28,CVX,0.2295
2023-06-29,CVX,0.2274
2022-04-18,V,0.2946
2022-04-19,V,0.3045
2022-04-20,V,0.3067
2022-04-21,V,0.3077
2022-04-22,V,0.3049
2022-04-25,V,0.3103
2022-04-26,V,0.3073
2022-04-27,V,0.3084
2022-04-28,V,0.3023
2022-04-29,V,0.3035
2022-05-02,V,0.3065
2022-05-03,V,0.3072
2022-05-04,V,0.2939
2022-05-05,V,0.3005
2022-05-06,V,0.304
2022-05-09,V,0.3117
2022-05-10,V,0.3127
2022-05-11,V,0.3152
2022-05-12,V,0.3095
2022-05-13,V,0.3066
2022-05-16,V,0.3087
2022-05-17,V,0.3107
2022-05-18,V,0.3077
2022-05-19,V,0.3119
2022-05-20,V,0.3042
2022-05-23,V,0.3073
2022-05-24,V,0.3086
2022-05-25,V,0.306
2022-05-26,V,0.3061
2022-05-27,V,0.3077
2022-05-31,V,0.3069
2022-06-01,V,0.3095
2022-06-02,V,0.3056
2022-06-03,V,0.3099
2022-06-06,V,0.3088
2022-06-07,V,0.3157
2022-06-08,V,0.3141
2022-06-09,V,0.3124
2022-06-10,V,0.3095
2022-06-13,V,0.3125
2022-06-14,V,0.3156
2022-06-15,V,0.3221
2022-06-16,V,0.3179
2022-06-17,V,0.3197
2022-06-21,V,0.3229
2022-06-22,V,0.3212
2022-06-23,V,0.314
2022-06-24,V,0.318
2022-06-27,V,0.3081
2022-06-28,V,0.3132
2022-06-29,V,0.3185
2022-06-30,V,0.319
2022-07-01,V,0.3099
2022-07-05,V,0.3149
2022-07-06,V,0.3144
2022-07-07,V,0.32
2022-07-08,V,0.3209
2022-07-11,V,0.3236
2022-07-12,V,0.3217
2022-07-13,V,0.323
2022-07-14,V,0.3226
2022-07-15,V,0.3242
2022-07-18,V,0.3216
2022-07-19,V,0.321
2022-07-20,V,0.3144
2022-07-21,V,0.32
2022-07-22,V,0.319
2022-07-25,V,0.3276
2022-07-26,V,0.327
2022-07-27,V,0.3234
2022-07-28,V,0.3261
2022-07-29,V,0.326
2022-08-01,V,0.3151
2022-08-02,V,0.3142
2022-08-03,V,0.3128
2022-08-04,V,0.3207
2022-08-05,V,0.3185
2022-08-08,V,0.3201
2022-08-09,V,0.3199
2022-08-10,V,0.3168
2022-08-11,V,0.3265
2022-08-12,V,0.3301
2022-08-15,V,0.3252
2022-08-16,V,0.3276
2022-08-17,V,0.3218
2022-08-18,V,0.3283
2022-08-19,V,0.3334
2022-08-22,V,0.3321
2022-08-23,V,0.3235
2022-08-24,V,0.3243
2022-08-25,V,0.3212
2022-08-26,V,0.323
2022-08-29,V,0.3167
2022-08-30,V,0.3208
2022-08-31,V,0.3207
2022-09-01,V,0.3229
2022-09-02,V,0.3121
2022-09-06,V,0.3141
2022-09-07,V,0.317
2022-09-08,V,0.3154
2022-09-09,V,0.3199
2022-09-12,V,0.3216
2022-09-13,V,0.3149
2022-09-14,V,0.3188
2022-09-15,V,0.3219
2022-09-16,V,0.3295
2022-09-19,V,0.3305
2022-09-20,V,0.3297
2022-09-21,V,0.3203
2022-09-22,V,0.3205
2022-09-23,V,0.3179
2022-09-26,V,0.3227
2022-09-27,V,0.3141
2022-09-28,V,0.3167
2022-09-29,V,0.3132
2022-09-30,V,0.3124
2022-10-03,V,0.3139
2022-10-04,V,0.3147
2022-10-05,V,0.311
2022-10-06,V,0.3212
2022-10-07,V,0.3228
2022-10-10,V,0.3266
2022-10-11,V,0.327
2022-10-12,V,0.3249
2022-10-13,V,0.3186
2022-10-14,V,0.3201
2022-10-17,V,0.3226
2022-10-18,V,0.3216
2022-10-19,V,0.3247
2022-10-20,V,0.3232
2022-10-21,V,0.329
2022-10-24,V,0.3342
2022-10-25,V,0.3245
2022-10-26,V,0.3237
2022-10-27,V,0.3196
2022-10-28,V,0.3235
2022-10-31,V,0.317
2022-11-01,V,0.3176
2022-11-02,V,0.308
2022-11-03,V,0.3129
2022-11-04,V,0.3192
2022-11-07,V,0.3239
2022-11-08,V,0.3231
2022-11-09,V,0.3339
2022-11-10,V,0.3304
2022-11-11,V,0.3436
2022-11-14,V,0.3413
2022-11-15,V,0.3377
2022-11-16,V,0.3332
2022-11-17,V,0.3288
2022-11-18,V,0.3302
2022-11-21,V,0.3263
2022-11-22,V,0.3228
2022-11-23,V,0.3228
2022-11-25,V,0.3213
2022-11-28,V,0.3241
2022-11-29,V,0.3223
2022-11-30,V,0.3243
2022-12-01,V,0.3255
2022-12-02,V,0.3255
2022-12-05,V,0.3287
2022-12-06,V,0.3314
2022-12-07,V,0.3243
2022-12-08,V,0.3285
2022-12-09,V,0.3297
2022-12-12,V,0.3339
2022-12-13,V,0.3336
2022-12-14,V,0.3335
2022-12-15,V,0.3244
2022-12-16,V,0.3275
2022-12-19,V,0.3405
2022-12-20,V,0.3434
2022-12-21,V,0.3346
2022-12-22,V,0.3357
2022-12-23,V,0.3299
2022-12-27,V,0.3329
2022-12-28,V,0.333
2022-12-29,V,0.336
2022-12-30,V,0.3346
2023-01-03,V,0.3375
2023-01-04,V,0.3354
2023-01-05,V,0.3355
2023-01-06,V,0.3372
2023-01-09,V,0.3423
2023-01-10,V,0.3407
2023-01-11,V,0.3434
2023-01-12,V,0.3418
2023-01-13,V,0.3392
2023-01-17,V,0.3349
2023-01-18,V,0.3297
2023-01-19,V,0.3245
2023-01-20,V,0.3251
2023-01-23,V,0.3152
2023-01-24,V,0.3187
2023-01-25,V,0.3179
2023-01-26,V,0.3226
2023-01-27,V,0.3248
2023-01-30,V,0.3245
2023-01-31,V,0.3183
2023-02-01,V,0.3171
2023-02-02,V,0.3204
2023-02-03,V,0.3239
2023-02-06,V,0.3206
2023-02-07,V,0.3237
2023-02-08,V,0.3179
2023-02-09,V,0.3205
2023-02-10,V,0.3143
2023-02-13,V,0.311
2023-02-14,V,0.3092
2023-02-15,V,0.314
2023-02-16,V,0.3223
2023-02-17,V,0.3232
2023-02-21,V,0.3163
2023-02-22,V,0.3127
2023-02-23,V,0.3076
2023-02-24,V,0.3144
2023-02-27,V,0.3042
2023-02-28,V,0.3021
2023-03-01,V,0.3042
2023-03-02,V,0.3042
2023-03-03,V,0.3043
2023-03-06,V,0.3071
2023-03-07,V,0.2957
2023-03-08,V,0.3005
2023-03-09,V,0.3031
2023-03-10,V,0.3089
2023-03-13,V,0.3069
2023-03-14,V,0.3078
2023-03-15,V,0.3005
2023-03-16,V,0.2974
2023-03-17,V,0.3038
2023-03-20,V,0.303
2023-03-21,V,0.2893
2023-03-22,V,0.2903
2023-03-23,V,0.2879
2023-03-24,V,0.2921
2023-03-27,V,0.2924
2023-03-28,V,0.2934
2023-03-29,V,0.2971
2023-03-30,V,0.3009
2023-03-31,V,0.3041
2023-04-03,V,0.3057
2023-04-04,V,0.3016
2023-04-05,V,0.3039
2023-04-06,V,0.2965
2023-04-10,V,0.2956
2023-04-11,V,0.2878
2023-04-12,V,0.2907
2023-04-13,V,0.2911
2023-04-14,V,0.2927
2023-04-17,V,0.289
2023-04-18,V,0.2914
2023-04-19,V,0.2841
2023-04-20,V,0.2876
2023-04-21,V,0.2931
2023-04-24,V,0.2979
2023-04-25,V,0.298
2023-04-26,V,0.3034
2023-04-27,V,0.2983
2023-04-28,V,0.2983
2023-05-01,V,0.3065
2023-05-02,V,0.3094
2023-05-03,V,0.3088
2023-05-04,V,0.3105
2023-05-05,V,0.3002
2023-05-08,V,0.3022
2023-05-09,V,0.2968
2023-05-10,V,0.2974
2023-05-11,V,0.291
2023-05-12,V,0.2949
2023-05-15,V,0.2951
2023-05-16,V,0.3019
2023-05-17,V,0.2952
2023-05-18,V,0.2998
2023-05-19,V,0.3045
2023-05-22,V,0.313
2023-05-23,V,0.3072
2023-05-24,V,0.2986
2023-05-25,V,0.2966
2023-05-26,V,0.2937
2023-05-30,V,0.2935
2023-05-31,V,0.2946
2023-06-01,V,0.2897
2023-06-02,V,0.291
2023-06-05,V,0.2934
2023-06-06,V,0.2975
2023-06-07,V,0.2923
2023-06-08,V,0.2971
2023-06-09,V,0.2896
2023-06-12,V,0.2891
2023-06-13,V,0.2939
2023-06-14,V,0.301
2023-06-15,V,0.2937
2023-06-16,V,0.2961
2023-06-20,V,0.2912
2023-06-21,V,0.303
2023-06-22,V,0.313
2023-06-23,V,0.3086
2023-06-26,V,0.3047
2023-06-27,V,0.3063
2023-06-28,V,0.3029
2023-06-29,V,0.3091
2022-04-18,AVGO,0.2744
2022-04-19,AVGO,0.2826
2022-04-20,AVGO,0.2716
2022-04-21,AVGO,0.2736
2022-04-22,AVGO,0.2733
2022-04-25,AVGO,0.2689
2022-04-26,AVGO,0.2618
2022-04-27,AVGO,0.2722
2022-04-28,AVGO,0.2765
2022-04-29,AVGO,0.2839
2022-05-02,AVGO,0.2828
2022-05-03,AVGO,0.2831
2022-05-04,AVGO,0.2707
2022-05-05,AVGO,0.2779
2022-05-06,AVGO,0.2865
2022-05-09,AVGO,0.2993
2022-05-10,AVGO,0.2984
2022-05-11,AVGO,0.2987
2022-05-12,AVGO,0.3018
2022-05-13,AVGO,0.3015
2022-05-16,AVGO,0.2988
2022-05-17,AVGO,0.3022
2022-05-18,AVGO,0.2892
2022-05-19,AVGO,0.2849
2022-05-20,AVGO,0.2679
2022-05-23,AVGO,0.2646
2022-05-24,AVGO,0.2674
2022-05-25,AVGO,0.2709
2022-05-26,AVGO,0.2805
2022-05-27,AVGO,0.2808
2022-05-31,AVGO,0.2799
2022-06-01,AVGO,0.2844
2022-06-02,AVGO,0.2723
2022-06-03,AVGO,0.2791
2022-06-06,AVGO,0.2858
2022-06-07,AVGO,0.2852
2022-06-08,AVGO,0.2839
2022-06-09,AVGO,0.2868
2022-06-10,AVGO,0.2916
2022-06-13,AVGO,0.2912
2022-06-14,AVGO,0.2951
2022-06-15,AVGO,0.2986
2022-06-16,AVGO,0.2927
2022-06-17,AVGO,0.2959
2022-06-21,AVGO,0.2901
2022-06-22,AVGO,0.2809
2022-06-23,AVGO,0.2682
2022-06-24,AVGO,0.2722
2022-06-27,AVGO,0.2705
2022-06-28,AVGO,0.2797
2022-06-29,AVGO,0.2799
2022-06-30,AVGO,0.2903
2022-07-01,AVGO,0.2829
2022-07-05,AVGO,0.2851
2022-07-06,AVGO,0.2797
2022-07-07,AVGO,0.2799
2022-07-08,AVGO,0.2774
2022-07-11,AVGO,0.2798
2022-07-12,AVGO,0.2869
2022-07-13,AVGO,0.2883
2022-07-14,AVGO,0.2885
2022-07-15,AVGO,0.2882
2022-07-18,AVGO,0.2779
2022-07-19,AVGO,0.2788
2022-07-20,AVGO,0.2781
2022-07-21,AVGO,0.2798
2022-07-22,AVGO,0.2827
2022-07-25,AVGO,0.2885
2022-07-26,AVGO,0.2908
2022-07-27,AVGO,0.29
2022-07-28,AVGO,0.2874
2022-07-29,AVGO,0.2838
2022-08-01,AVGO,0.2693
2022-08-02,AVGO,0.2729
2022-08-03,AVGO,0.2672
2022-08-04,AVGO,0.276
2022-08-05,AVGO,0.2715
2022-08-08,AVGO,0.2734
2022-08-09,AVGO,0.2864
2022-08-10,AVGO,0.2942
2022-08-11,AVGO,0.2978
2022-08-12,AVGO,0.2962
2022-08-15,AVGO,0.2914
2022-08-16,AVGO,0.2929
2022-08-17,AVGO,0.2869
2022-08-18,AVGO,0.2916
2022-08-19,AVGO,0.2921
2022-08-22,AVGO,0.2849
2022-08-23,AVGO,0.2838
2022-08-24,AVGO,0.2823
2022-08-25,AVGO,0.2695
2022-08-26,AVGO,0.2777
2022-08-29,AVGO,0.2726
2022-08-30,AVGO,0.2766
2022-08-31,AVGO,0.2811
2022-09-01,AVGO,0.2816
2022-09-02,AVGO,0.2757
2022-09-06,AVGO,0.2787
2022-09-07,AVGO,0.2857
2022-09-08,AVGO,0.2883
2022-09-09,AVGO,0.2883
2022-09-12,AVGO,0.2831
2022-09-13,AVGO,0.2775
2022-09-14,AVGO,0.285
2022-09-15,AVGO,0.2839
2022-09-16,AVGO,0.2988
2022-09-19,AVGO,0.2998
2022-09-20,AVGO,0.2969
2022-09-21,AVGO,0.2934
2022-09-22,AVGO,0.2906
2022-09-23,AVGO,0.2836
2022-09-26,AVGO,0.2965
2022-09-27,AVGO,0.2853
2022-09-28,AVGO,0.291
2022-09-29,AVGO,0.2894
2022-09-30,AVGO,0.2833
2022-10-03,AVGO,0.2806
2022-10-04,AVGO,0.2797
2022-10-05,AVGO,0.2881
2022-10-06,AVGO,0.2953
2022-10-07,AVGO,0.2871
2022-10-10,AVGO,0.292
2022-10-11,AVGO,0.285
2022-10-12,AVGO,0.2826
2022-10-13,AVGO,0.2902
2022-10-14,AVGO,0.291
2022-10-17,AVGO,0.2935
2022-10-18,AVGO,0.3023
2022-10-19,AVGO,0.313
2022-10-20,AVGO,0.3064
2022-10-21,AVGO,0.2991
2022-10-24,AVGO,0.2902
2022-10-25,AVGO,0.2669
2022-10-26,AVGO,0.2624
2022-10-27,AVGO,0.2495
2022-10-28,AVGO,0.2584
2022-10-31,AVGO,0.2544
2022-11-01,AVGO,0.2604
2022-11-02,AVGO,0.2672
2022-11-03,AVGO,0.2804
2022-11-04,AVGO,0.2822
2022-11-07,AVGO,0.2914
2022-11-08,AVGO,0.2833
2022-11-09,AVGO,0.2828
2022-11-10,AVGO,0.2737
2022-11-11,AVGO,0.2742
2022-11-14,AVGO,0.2724
2022-11-15,AVGO,0.2788
2022-11-16,AVGO,0.284
2022-11-17,AVGO,0.2777
2022-11-18,AVGO,0.2785
2022-11-21,AVGO,0.2766
2022-11-22,AVGO,0.2672
2022-11-23,AVGO,0.2659
2022-11-25,AVGO,0.2682
2022-11-28,AVGO,0.274
2022-11-29,AVGO,0.2662
2022-11-30,AVGO,0.2724
2022-12-01,AVGO,0.2733
2022-12-02,AVGO,0.2698
2022-12-05,AVGO,0.2673
2022-12-06,AVGO,0.2731
2022-12-07,AVGO,0.2651
2022-12-08,AVGO,0.2766
2022-12-09,AVGO,0.2771
2022-12-12,AVGO,0.2766
2022-12-13,AVGO,0.2738
2022-12-14,AVGO,0.2683
2022-12-15,AVGO,0.2713
2022-12-16,AVGO,0.2814
2022-12-19,AVGO,0.2865
2022-12-20,AVGO,0.2849
2022-12-21,AVGO,0.2692
2022-12-22,AVGO,0.2653
2022-12-23,AVGO,0.2566
2022-12-27,AVGO,0.2576
2022-12-28,AVGO,0.2534
2022-12-29,AVGO,0.2573
2022-12-30,AVGO,0.2543
2023-01-03,AVGO,0.2571
2023-01-04,AVGO,0.2554
2023-01-05,AVGO,0.2593
2023-01-06,AVGO,0.2545
2023-01-09,AVGO,0.2694
2023-01-10,AVGO,0.2706
2023-01-11,AVGO,0.2714
2023-01-12,AVGO,0.2714
2023-01-13,AVGO,0.2751
2023-01-17,AVGO,0.2722
2023-01-18,AVGO,0.2664
2023-01-19,AVGO,0.2623
2023-01-20,AVGO,0.2607
2023-01-23,AVGO,0.2428
2023-01-24,AVGO,0.2454
2023-01-25,AVGO,0.2461
2023-01-26,AVGO,0.2523
2023-01-27,AVGO,0.2577
2023-01-30,AVGO,0.2558
2023-01-31,AVGO,0.2556
2023-02-01,AVGO,0.2564
2023-02-02,AVGO,0.2488
2023-02-03,AVGO,0.2576
2023-02-06,AVGO,0.2582
2023-02-07,AVGO,0.2661
2023-02-08,AVGO,0.263
2023-02-09,AVGO,0.263
2023-02-10,AVGO,0.2596
2023-02-13,AVGO,0.2594
2023-02-14,AVGO,0.2678
2023-02-15,AVGO,0.2692
2023-02-16,AVGO,0.2649
2023-02-17,AVGO,0.2653
2023-02-21,AVGO,0.2558
2023-02-22,AVGO,0.252
2023-02-23,AVGO,0.2458
2023-02-24,AVGO,0.2505
2023-02-27,AVGO,0.2412
2023-02-28,AVGO,0.2489
2023-03-01,AVGO,0.2552
2023-03-02,AVGO,0.2603
2023-03-03,AVGO,0.259
2023-03-06,AVGO,0.2642
2023-03-07,AVGO,0.256
2023-03-08,AVGO,0.2678
2023-03-09,AVGO,0.2676
2023-03-10,AVGO,0.2754
2023-03-13,AVGO,0.2731
2023-03-14,AVGO,0.2658
2023-03-15,AVGO,0.2623
2023-03-16,AVGO,0.2619
2023-03-17,AVGO,0.2536
2023-03-20,AVGO,0.2584
2023-03-21,AVGO,0.2472
2023-03-22,AVGO,0.2444
2023-03-23,AVGO,0.2457
2023-03-24,AVGO,0.2504
2023-03-27,AVGO,0.2529
2023-03-28,AVGO,0.2574
2023-03-29,AVGO,0.2741
2023-03-30,AVGO,0.2795
2023-03-31,AVGO,0.2772
2023-04-03,AVGO,0.2772
2023-04-04,AVGO,0.2657
2023-04-05,AVGO,0.2633
2023-04-06,AVGO,0.2516
2023-04-10,AVGO,0.2526
2023-04-11,AVGO,0.2502
2023-04-12,AVGO,0.2598
2023-04-13,AVGO,0.2665
2023-04-14,AVGO,0.271
2023-04-17,AVGO,0.2647
2023-04-18,AVGO,0.2685
2023-04-19,AVGO,0.25
2023-04-20,AVGO,0.251
2023-04-21,AVGO,0.2556
2023-04-24,AVGO,0.2622
2023-04-25,AVGO,0.2643
2023-04-26,AVGO,0.2679
2023-04-27,AVGO,0.2718
2023-04-28,AVGO,0.2816
2023-05-01,AVGO,0.2845
2023-05-02,AVGO,0.288
2023-05-03,AVGO,0.2814
2023-05-04,AVGO,0.2733
2023-05-05,AVGO,0.2596
2023-05-08,AVGO,0.267
2023-05-09,AVGO,0.2559
2023-05-10,AVGO,0.2648
2023-05-11,AVGO,0.2726
2023-05-12,AVGO,0.2654
2023-05-15,AVGO,0.2639
2023-05-16,AVGO,0.2746
2023-05-17,AVGO,0.2693
2023-05-18,AVGO,0.2856
2023-05-19,AVGO,0.2937
2023-05-22,AVGO,0.2976
2023-05-23,AVGO,0.292
2023-05-24,AVGO,0.2836
2023-05-25,AVGO,0.2877
2023-05-26,AVGO,0.2845
2023-05-30,AVGO,0.283
2023-05-31,AVGO,0.2945
2023-06-01,AVGO,0.2891
2023-06-02,AVGO,0.2922
2023-06-05,AVGO,0.2904
2023-06-06,AVGO,0.2914
2023-06-07,AVGO,0.287
2023-06-08,AVGO,0.2956
2023-06-09,AVGO,0.2906
2023-06-12,AVGO,0.3008
2023-06-13,AVGO,0.3011
2023-06-14,AVGO,0.307
2023-06-15,AVGO,0.2972
2023-06-16,AVGO,0.3007
