date,Ticker,deltaH
2022-12-21,UNH,0.412
2022-12-22,UNH,0.4266
2022-12-23,UNH,0.4225
2022-12-27,UNH,0.4421
2022-12-28,UNH,0.4529
2022-12-29,UNH,0.468
2022-12-30,UNH,0.4626
2023-01-03,UNH,0.4636
2023-01-04,UNH,0.4734
2023-01-05,UNH,0.4669
2023-01-06,UNH,0.4564
2023-01-09,UNH,0.4661
2023-01-10,UNH,0.4655
2023-01-11,UNH,0.4857
2023-01-12,UNH,0.4756
2023-01-13,UNH,0.4752
2023-01-17,UNH,0.4707
2023-01-18,UNH,0.4608
2023-01-19,UNH,0.424
2023-01-20,UNH,0.4106
2023-01-23,UNH,0.3215
2023-01-24,UNH,0.3252
2023-01-25,UNH,0.2896
2023-01-26,UNH,0.3047
2023-01-27,UNH,0.3201
2023-01-30,UNH,0.3414
2023-01-31,UNH,0.2957
2023-02-01,UNH,0.2876
2023-02-02,UNH,0.2922
2023-02-03,UNH,0.2737
2023-02-06,UNH,0.282
2023-02-07,UNH,0.2873
2023-02-08,UNH,0.2836
2023-02-09,UNH,0.2877
2023-02-10,UNH,0.2962
2023-02-13,UNH,0.2711
2023-02-14,UNH,0.2563
2023-02-15,UNH,0.2363
2023-02-16,UNH,0.2327
2023-02-17,UNH,0.2261
2023-02-21,UNH,0.2097
2023-02-22,UNH,0.2169
2023-02-23,UNH,0.215
2023-02-24,UNH,0.2175
2023-02-27,UNH,0.2223
2023-02-28,UNH,0.2218
2023-03-01,UNH,0.2064
2023-03-02,UNH,0.2042
2023-03-03,UNH,0.2183
2023-03-06,UNH,0.2308
2023-03-07,UNH,0.2222
2023-03-08,UNH,0.2136
2023-03-09,UNH,0.2281
2023-03-10,UNH,0.23
2023-03-13,UNH,0.237
2023-03-14,UNH,0.2351
2023-03-15,UNH,0.2199
2023-03-16,UNH,0.2112
2023-03-17,UNH,0.2182
2023-03-20,UNH,0.2281
2023-03-21,UNH,0.2308
2023-03-22,UNH,0.2303
2023-03-23,UNH,0.2145
2023-03-24,UNH,0.2198
2023-03-27,UNH,0.2359
2023-03-28,UNH,0.2486
2023-03-29,UNH,0.2323
2023-03-30,UNH,0.2302
2023-03-31,UNH,0.2293
2023-04-03,UNH,0.2264
2023-04-04,UNH,0.2231
2023-04-05,UNH,0.2248
2023-04-06,UNH,0.2344
2023-04-10,UNH,0.2396
2023-04-11,UNH,0.2388
2023-04-12,UNH,0.2388
2023-04-13,UNH,0.2345
2023-04-14,UNH,0.2316
2023-04-17,UNH,0.2277
2023-04-18,UNH,0.2149
2023-04-19,UNH,0.215
2023-04-20,UNH,0.2284
2023-04-21,UNH,0.2407
2023-04-24,UNH,0.248
2023-04-25,UNH,0.2474
2023-04-26,UNH,0.2554
2023-04-27,UNH,0.2401
2023-04-28,UNH,0.2353
2023-05-01,UNH,0.2402
2023-05-02,UNH,0.2404
2023-05-03,UNH,0.2403
2023-05-04,UNH,0.2432
2023-05-05,UNH,0.2312
2023-05-08,UNH,0.2318
2023-05-09,UNH,0.2443
2023-05-10,UNH,0.2518
2023-05-11,UNH,0.2508
2023-05-12,UNH,0.2511
2023-05-15,UNH,0.2427
2023-05-16,UNH,0.2365
2023-05-17,UNH,0.2475
2023-05-18,UNH,0.2538
2023-05-19,UNH,0.254
2023-05-22,UNH,0.263
2023-05-23,UNH,0.2721
2023-05-24,UNH,0.2644
2023-05-25,UNH,0.2509
2023-05-26,UNH,0.25
2023-05-30,UNH,0.2562
2023-05-31,UNH,0.2594
2023-06-01,UNH,0.249
2023-06-02,UNH,0.2472
2023-06-05,UNH,0.2475
2023-06-06,UNH,0.2596
2023-06-07,UNH,0.2688
2023-06-08,UNH,0.2795
2023-06-09,UNH,0.2669
2023-06-12,UNH,0.2565
2023-06-13,UNH,0.2563
2023-06-14,UNH,0.2554
2023-06-15,UNH,0.2613
2023-06-16,UNH,0.2661
2023-06-20,UNH,0.2551
2023-06-21,UNH,0.252
2023-06-22,UNH,0.269
2023-06-23,UNH,0.2754
2023-06-26,UNH,0.2662
2023-06-27,UNH,0.2638
2023-06-28,UNH,0.259
2023-06-29,UNH,0.2662
2020-11-10,AVGO,0.2338
2020-11-11,AVGO,0.2449
2020-11-12,AVGO,0.2297
2020-11-13,AVGO,0.2394
2020-11-16,AVGO,0.2355
2020-11-17,AVGO,0.2266
2020-11-18,AVGO,0.2104
2020-11-19,AVGO,0.2189
2020-11-20,AVGO,0.2299
2020-11-23,AVGO,0.2313
2020-11-24,AVGO,0.2273
2020-11-25,AVGO,0.2326
2020-11-27,AVGO,0.222
2020-11-30,AVGO,0.236
2020-12-01,AVGO,0.2447
2020-12-02,AVGO,0.2662
2020-12-03,AVGO,0.2628
2020-12-04,AVGO,0.2645
2020-12-07,AVGO,0.2661
2020-12-08,AVGO,0.2608
2020-12-09,AVGO,0.272
2020-12-10,AVGO,0.2748
2020-12-11,AVGO,0.2516
2020-12-14,AVGO,0.2486
2020-12-15,AVGO,0.2178
2020-12-16,AVGO,0.2143
2020-12-17,AVGO,0.2178
2020-12-18,AVGO,0.2157
2020-12-21,AVGO,0.2339
2020-12-22,AVGO,0.2264
2020-12-23,AVGO,0.2278
2020-12-24,AVGO,0.241
2020-12-28,AVGO,0.2251
2020-12-29,AVGO,0.2351
2020-12-30,AVGO,0.2347
2020-12-31,AVGO,0.2368
2021-01-04,AVGO,0.2328
2021-01-05,AVGO,0.2351
2021-01-06,AVGO,0.246
2021-01-07,AVGO,0.2377
2021-01-08,AVGO,0.2364
2021-01-11,AVGO,0.2441
2021-01-12,AVGO,0.2341
2021-01-13,AVGO,0.2369
2021-01-14,AVGO,0.2293
2021-01-15,AVGO,0.222
2021-01-19,AVGO,0.1966
2021-01-20,AVGO,0.2017
2021-01-21,AVGO,0.2059
2021-01-22,AVGO,0.217
2021-01-25,AVGO,0.2196
2021-01-26,AVGO,0.2279
2021-01-27,AVGO,0.2105
2021-01-28,AVGO,0.2163
2021-01-29,AVGO,0.2109
2021-02-01,AVGO,0.2176
2021-02-02,AVGO,0.2144
2021-02-03,AVGO,0.2119
2021-02-04,AVGO,0.2187
2021-02-05,AVGO,0.2185
2021-02-08,AVGO,0.222
2021-02-09,AVGO,0.2243
2021-02-10,AVGO,0.2113
2021-02-11,AVGO,0.2161
2021-02-12,AVGO,0.2145
2021-02-16,AVGO,0.2179
2021-02-17,AVGO,0.2172
2021-02-18,AVGO,0.2245
2021-02-19,AVGO,0.2301
2021-02-22,AVGO,0.2162
2021-02-23,AVGO,0.207
2021-02-24,AVGO,0.2031
2021-02-25,AVGO,0.1788
2021-02-26,AVGO,0.1921
2021-03-01,AVGO,0.1837
2021-03-02,AVGO,0.1964
2021-03-03,AVGO,0.1829
2021-03-04,AVGO,0.1851
2021-03-05,AVGO,0.1995
2021-03-08,AVGO,0.2024
2021-03-09,AVGO,0.2231
2021-03-10,AVGO,0.2254
2021-03-11,AVGO,0.2073
2021-03-12,AVGO,0.2125
2021-03-15,AVGO,0.2037
2021-03-16,AVGO,0.2148
2021-03-17,AVGO,0.215
2021-03-18,AVGO,0.2068
2021-03-19,AVGO,0.2075
2021-03-22,AVGO,0.1981
2021-03-23,AVGO,0.176
2021-03-24,AVGO,0.1864
2021-03-25,AVGO,0.1768
2021-03-26,AVGO,0.1828
2021-03-29,AVGO,0.1815
2021-03-30,AVGO,0.1861
2021-03-31,AVGO,0.1775
2021-04-01,AVGO,0.1852
2021-04-05,AVGO,0.1995
2021-04-06,AVGO,0.1946
2021-04-07,AVGO,0.1919
2021-04-08,AVGO,0.1865
2021-04-09,AVGO,0.1743
2021-04-12,AVGO,0.1899
2021-04-13,AVGO,0.1855
2021-04-14,AVGO,0.203
2021-04-15,AVGO,0.1965
2021-04-16,AVGO,0.1952
2021-04-19,AVGO,0.1932
2021-04-20,AVGO,0.1835
2021-04-21,AVGO,0.1784
2021-04-22,AVGO,0.1964
2021-04-23,AVGO,0.171
2021-04-26,AVGO,0.1831
2021-04-27,AVGO,0.1792
2021-04-28,AVGO,0.1753
2021-04-29,AVGO,0.1751
2021-04-30,AVGO,0.1671
2021-05-03,AVGO,0.1717
2021-05-04,AVGO,0.1835
2021-05-05,AVGO,0.1825
2021-05-06,AVGO,0.1975
2021-05-07,AVGO,0.1887
2021-05-10,AVGO,0.1844
2021-05-11,AVGO,0.1922
2021-05-12,AVGO,0.1962
2021-05-13,AVGO,0.1962
2021-05-14,AVGO,0.2077
2021-05-17,AVGO,0.2202
2021-05-18,AVGO,0.2067
2021-05-19,AVGO,0.1947
2021-05-20,AVGO,0.1826
2021-05-21,AVGO,0.1507
2021-05-24,AVGO,0.1532
2021-05-25,AVGO,0.1306
2021-05-26,AVGO,0.1455
2021-05-27,AVGO,0.1328
2021-05-28,AVGO,0.1471
2021-06-01,AVGO,0.1573
2021-06-02,AVGO,0.1728
2021-06-03,AVGO,0.186
2021-06-04,AVGO,0.1989
2021-06-07,AVGO,0.1801
2021-06-08,AVGO,0.1914
2021-06-09,AVGO,0.1786
2021-06-10,AVGO,0.1853
2021-06-11,AVGO,0.1801
2021-06-14,AVGO,0.1901
2021-06-15,AVGO,0.1954
2021-06-16,AVGO,0.1782
2021-06-17,AVGO,0.1781
2021-06-18,AVGO,0.1767
2021-06-21,AVGO,0.1656
2021-06-22,AVGO,0.1708
2021-06-23,AVGO,0.1706
2021-06-24,AVGO,0.1873
2021-06-25,AVGO,0.1733
2021-06-28,AVGO,0.1841
2021-06-29,AVGO,0.1881
2021-06-30,AVGO,0.1786
2021-07-01,AVGO,0.1755
2021-07-02,AVGO,0.181
2021-07-06,AVGO,0.1684
2021-07-07,AVGO,0.1908
2021-07-08,AVGO,0.1982
2021-07-09,AVGO,0.2031
2021-07-12,AVGO,0.194
2021-07-13,AVGO,0.1868
2021-07-14,AVGO,0.1945
2021-07-15,AVGO,0.2064
2021-07-16,AVGO,0.2133
2021-07-19,AVGO,0.2181
2021-07-20,AVGO,0.1898
2021-07-21,AVGO,0.1881
2021-07-22,AVGO,0.1776
2021-07-23,AVGO,0.1874
2021-07-26,AVGO,0.1865
2021-07-27,AVGO,0.1963
2021-07-28,AVGO,0.1846
2021-07-29,AVGO,0.1898
2021-07-30,AVGO,0.1968
2021-08-02,AVGO,0.2108
2021-08-03,AVGO,0.2056
2021-08-04,AVGO,0.2234
2021-08-05,AVGO,0.2249
2021-08-06,AVGO,0.2411
2021-08-09,AVGO,0.245
2021-08-10,AVGO,0.2572
2021-08-11,AVGO,0.2564
2021-08-12,AVGO,0.2487
2021-08-13,AVGO,0.2416
2021-08-16,AVGO,0.2408
2021-08-17,AVGO,0.2103
2021-08-18,AVGO,0.2149
2021-08-19,AVGO,0.2159
2021-08-20,AVGO,0.2288
2021-08-23,AVGO,0.2383
2021-08-24,AVGO,0.237
2021-08-25,AVGO,0.2383
2021-08-26,AVGO,0.239
2021-08-27,AVGO,0.2281
2021-08-30,AVGO,0.2417
2021-08-31,AVGO,0.2397
