"","date","AMD"
"153",2021-06-21,0.1511
"154",2021-06-22,0.1571
"155",2021-06-23,0.1573
"156",2021-06-24,0.1658
"157",2021-06-25,0.1735
"158",2021-06-28,0.1721
"159",2021-06-29,0.1763
"160",2021-06-30,0.1712
"161",2021-07-01,0.1741
"162",2021-07-02,0.1688
"163",2021-07-06,0.1647
"164",2021-07-07,0.1731
"165",2021-07-08,0.1697
"166",2021-07-09,0.1599
"167",2021-07-12,0.157
"168",2021-07-13,0.1556
"169",2021-07-14,0.1418
"170",2021-07-15,0.1417
"171",2021-07-16,0.144
"172",2021-07-19,0.1405
"173",2021-07-20,0.1419
"174",2021-07-21,0.1456
"175",2021-07-22,0.141
"176",2021-07-23,0.1403
"177",2021-07-26,0.1392
"178",2021-07-27,0.139
"179",2021-07-28,0.1366
"180",2021-07-29,0.1426
"181",2021-07-30,0.1443
"182",2021-08-02,0.1589
"183",2021-08-03,0.1675
"184",2021-08-04,0.1729
"185",2021-08-05,0.1811
"186",2021-08-06,0.1907
"187",2021-08-09,0.2093
"188",2021-08-10,0.2201
"189",2021-08-11,0.2269
"190",2021-08-12,0.2362
"191",2021-08-13,0.2378
"192",2021-08-16,0.2509
"193",2021-08-17,0.2599
"194",2021-08-18,0.2637
"195",2021-08-19,0.267
"196",2021-08-20,0.2696
"197",2021-08-23,0.2848
"198",2021-08-24,0.2942
"199",2021-08-25,0.303
"200",2021-08-26,0.3078
"201",2021-08-27,0.3073
"202",2021-08-30,0.3036
"203",2021-08-31,0.3069
"204",2021-09-01,0.2909
"205",2021-09-02,0.2446
"206",2021-09-03,0.2256
"207",2021-09-07,0.2272
"208",2021-09-08,0.2184
"209",2021-09-09,0.2168
"210",2021-09-10,0.2123
"211",2021-09-13,0.2056
"212",2021-09-14,0.2082
"213",2021-09-15,0.2081
"214",2021-09-16,0.203
"215",2021-09-17,0.2047
"216",2021-09-20,0.2193
"217",2021-09-21,0.2186
"218",2021-09-22,0.217
"219",2021-09-23,0.2144
"220",2021-09-24,0.2195
"221",2021-09-27,0.2174
"222",2021-09-28,0.2168
"223",2021-09-29,0.2205
"224",2021-09-30,0.2228
"225",2021-10-01,0.2155
"226",2021-10-04,0.2163
"227",2021-10-05,0.2196
"228",2021-10-06,0.2159
"229",2021-10-07,0.2153
"230",2021-10-08,0.2195
"231",2021-10-11,0.2151
"232",2021-10-12,0.2162
"233",2021-10-13,0.2081
"234",2021-10-14,0.2073
"235",2021-10-15,0.1986
"236",2021-10-18,0.204
"237",2021-10-19,0.212
"238",2021-10-20,0.2153
"239",2021-10-21,0.2082
"240",2021-10-22,0.2069
"241",2021-10-25,0.2018
"242",2021-10-26,0.2023
"243",2021-10-27,0.2034
"244",2021-10-28,0.2018
"245",2021-10-29,0.2057
"246",2021-11-01,0.205
"247",2021-11-02,0.2038
"248",2021-11-03,0.2076
"249",2021-11-04,0.2065
"250",2021-11-05,0.1975
"251",2021-11-08,0.1889
"252",2021-11-09,0.1951
"253",2021-11-10,0.1797
"254",2021-11-11,0.1838
"255",2021-11-12,0.1875
"256",2021-11-15,0.1884
"257",2021-11-16,0.191
"258",2021-11-17,0.1874
"259",2021-11-18,0.1831
"260",2021-11-19,0.1948
"261",2021-11-22,0.1936
"262",2021-11-23,0.1938
"263",2021-11-24,0.1933
"264",2021-11-26,0.194
"265",2021-11-29,0.1913
"266",2021-11-30,0.1897
"267",2021-12-01,0.1903
"268",2021-12-02,0.1868
"269",2021-12-03,0.1843
"270",2021-12-06,0.1733
"271",2021-12-07,0.1761
"272",2021-12-08,0.1859
"273",2021-12-09,0.1855
"274",2021-12-10,0.1952
"275",2021-12-13,0.1969
"276",2021-12-14,0.2001
"277",2021-12-15,0.198
"278",2021-12-16,0.1964
"279",2021-12-17,0.1986
"280",2021-12-20,0.2004
"281",2021-12-21,0.1977
"282",2021-12-22,0.2005
"283",2021-12-23,0.2017
"284",2021-12-27,0.2029
"285",2021-12-28,0.2075
"286",2021-12-29,0.2092
"287",2021-12-30,0.2119
"288",2021-12-31,0.2145
"289",2022-01-03,0.2128
"290",2022-01-04,0.2187
"291",2022-01-05,0.2172
"292",2022-01-06,0.2167
"293",2022-01-07,0.2205
"294",2022-01-10,0.221
"295",2022-01-11,0.2097
"296",2022-01-12,0.215
"297",2022-01-13,0.2156
"298",2022-01-14,0.2038
"299",2022-01-18,0.2048
"300",2022-01-19,0.2144
"301",2022-01-20,0.2096
"302",2022-01-21,0.2091
"303",2022-01-24,0.205
"304",2022-01-25,0.2017
"305",2022-01-26,0.2025
"306",2022-01-27,0.1994
"307",2022-01-28,0.2074
"308",2022-01-31,0.2099
"309",2022-02-01,0.2014
"310",2022-02-02,0.1996
"311",2022-02-03,0.1956
"312",2022-02-04,0.1991
"313",2022-02-07,0.2031
"314",2022-02-08,0.2114
"315",2022-02-09,0.2169
"316",2022-02-10,0.2194
"317",2022-02-11,0.2268
"318",2022-02-14,0.2338
"319",2022-02-15,0.2288
"320",2022-02-16,0.2309
"321",2022-02-17,0.2252
"322",2022-02-18,0.2261
"323",2022-02-22,0.22
"324",2022-02-23,0.2186
"325",2022-02-24,0.214
"326",2022-02-25,0.2173
"327",2022-02-28,0.2157
"328",2022-03-01,0.2104
"329",2022-03-02,0.2094
"330",2022-03-03,0.212
"331",2022-03-04,0.2041
"332",2022-03-07,0.2111
"333",2022-03-08,0.2135
"334",2022-03-09,0.2083
"335",2022-03-10,0.209
"336",2022-03-11,0.21
"337",2022-03-14,0.2143
"338",2022-03-15,0.2057
"339",2022-03-16,0.2045
"340",2022-03-17,0.199
"341",2022-03-18,0.1995
"342",2022-03-21,0.2012
"343",2022-03-22,0.1968
"344",2022-03-23,0.2025
"345",2022-03-24,0.1946
"346",2022-03-25,0.1969
"347",2022-03-28,0.1947
"348",2022-03-29,0.1906
"349",2022-03-30,0.19
"350",2022-03-31,0.1979
"351",2022-04-01,0.1936
"352",2022-04-04,0.1943
"353",2022-04-05,0.1931
"354",2022-04-06,0.1879
"355",2022-04-07,0.1786
"356",2022-04-08,0.1786
"357",2022-04-11,0.1799
"358",2022-04-12,0.177
"359",2022-04-13,0.1825
"360",2022-04-14,0.1867
"361",2022-04-18,0.1756
"362",2022-04-19,0.1777
"363",2022-04-20,0.1795
"364",2022-04-21,0.1814
"365",2022-04-22,0.1857
"366",2022-04-25,0.1881
"367",2022-04-26,0.1912
"368",2022-04-27,0.19
"369",2022-04-28,0.1965
"370",2022-04-29,0.1999
"371",2022-05-02,0.1912
"372",2022-05-03,0.1928
"373",2022-05-04,0.1912
"374",2022-05-05,0.1941
"375",2022-05-06,0.1887
"376",2022-05-09,0.1872
"377",2022-05-10,0.1916
"378",2022-05-11,0.187
"379",2022-05-12,0.1829
"380",2022-05-13,0.1928
"381",2022-05-16,0.1947
"382",2022-05-17,0.1984
"383",2022-05-18,0.1961
"384",2022-05-19,0.1986
"385",2022-05-20,0.1974
"386",2022-05-23,0.1994
"387",2022-05-24,0.2073
"388",2022-05-25,0.2076
"389",2022-05-26,0.2085
"390",2022-05-27,0.2107
"391",2022-05-31,0.2134
"392",2022-06-01,0.2239
"393",2022-06-02,0.2211
"394",2022-06-03,0.2144
"395",2022-06-06,0.2148
"396",2022-06-07,0.2098
"397",2022-06-08,0.2111
"398",2022-06-09,0.2125
"399",2022-06-10,0.209
"400",2022-06-13,0.2098
"401",2022-06-14,0.2115
"402",2022-06-15,0.217
"403",2022-06-16,0.2155
"404",2022-06-17,0.2142
"405",2022-06-21,0.2139
"406",2022-06-22,0.219
"407",2022-06-23,0.2179
"408",2022-06-24,0.2237
"409",2022-06-27,0.2197
"410",2022-06-28,0.2214
"411",2022-06-29,0.2171
"412",2022-06-30,0.2166
"413",2022-07-01,0.2215
"414",2022-07-05,0.2258
"415",2022-07-06,0.2186
"416",2022-07-07,0.2276
"417",2022-07-08,0.2287
"418",2022-07-11,0.2216
"419",2022-07-12,0.2123
"420",2022-07-13,0.2159
"421",2022-07-14,0.2098
"422",2022-07-15,0.2075
"423",2022-07-18,0.2018
"424",2022-07-19,0.199
"425",2022-07-20,0.2079
"426",2022-07-21,0.2088
"427",2022-07-22,0.2114
"428",2022-07-25,0.2086
"429",2022-07-26,0.2029
"430",2022-07-27,0.2054
"431",2022-07-28,0.1987
"432",2022-07-29,0.1953
"433",2022-08-01,0.1889
"434",2022-08-02,0.1934
"435",2022-08-03,0.1947
"436",2022-08-04,0.2022
"437",2022-08-05,0.2087
"438",2022-08-08,0.2032
"439",2022-08-09,0.2068
"440",2022-08-10,0.2228
"441",2022-08-11,0.2188
"442",2022-08-12,0.2193
"443",2022-08-15,0.2172
"444",2022-08-16,0.217
"445",2022-08-17,0.2104
"446",2022-08-18,0.2091
"447",2022-08-19,0.2164
"448",2022-08-22,0.2123
"449",2022-08-23,0.2099
"450",2022-08-24,0.2166
"451",2022-08-25,0.2098
"452",2022-08-26,0.2118
"453",2022-08-29,0.2069
"454",2022-08-30,0.2145
"455",2022-08-31,0.2106
"456",2022-09-01,0.2194
"457",2022-09-02,0.2231
"458",2022-09-06,0.2229
"459",2022-09-07,0.2173
"460",2022-09-08,0.2134
"461",2022-09-09,0.2173
"462",2022-09-12,0.2188
"463",2022-09-13,0.2109
"464",2022-09-14,0.2103
"465",2022-09-15,0.211
"466",2022-09-16,0.2082
"467",2022-09-19,0.2125
"468",2022-09-20,0.2131
"469",2022-09-21,0.2153
"470",2022-09-22,0.2219
"471",2022-09-23,0.2164
"472",2022-09-26,0.2242
"473",2022-09-27,0.2236
"474",2022-09-28,0.2091
"475",2022-09-29,0.2043
"476",2022-09-30,0.2194
"477",2022-10-03,0.2189
"478",2022-10-04,0.2163
"479",2022-10-05,0.2124
"480",2022-10-06,0.213
"481",2022-10-07,0.2068
"482",2022-10-10,0.2075
"483",2022-10-11,0.2084
"484",2022-10-12,0.2073
"485",2022-10-13,0.2078
"486",2022-10-14,0.2114
"487",2022-10-17,0.2041
"488",2022-10-18,0.2027
"489",2022-10-19,0.1928
"490",2022-10-20,0.1935
"491",2022-10-21,0.1902
"492",2022-10-24,0.1861
"493",2022-10-25,0.1839
"494",2022-10-26,0.175
"495",2022-10-27,0.178
"496",2022-10-28,0.1756
"497",2022-10-31,0.1735
"498",2022-11-01,0.1708
"499",2022-11-02,0.1645
"500",2022-11-03,0.1749
"501",2022-11-04,0.1675
"502",2022-11-07,0.1704
"503",2022-11-08,0.1656
"504",2022-11-09,0.1634
"505",2022-11-10,0.1577
"506",2022-11-11,0.1562
"507",2022-11-14,0.1506
"508",2022-11-15,0.149
"509",2022-11-16,0.1514
"510",2022-11-17,0.1537
"511",2022-11-18,0.1464
"512",2022-11-21,0.1536
"513",2022-11-22,0.1542
"514",2022-11-23,0.1479
"515",2022-11-25,0.1456
"516",2022-11-28,0.1446
"517",2022-11-29,0.1481
"518",2022-11-30,0.1421
"519",2022-12-01,0.1387
"520",2022-12-02,0.1458
"521",2022-12-05,0.1532
"522",2022-12-06,0.1544
"523",2022-12-07,0.1511
"524",2022-12-08,0.1551
"525",2022-12-09,0.1521
"526",2022-12-12,0.161
"527",2022-12-13,0.1618
"528",2022-12-14,0.1629
"529",2022-12-15,0.154
"530",2022-12-16,0.1601
"531",2022-12-19,0.1573
"532",2022-12-20,0.1583
"533",2022-12-21,0.1562
"534",2022-12-22,0.1573
"535",2022-12-23,0.1593
"536",2022-12-27,0.162
"537",2022-12-28,0.1641
"538",2022-12-29,0.1655
"539",2022-12-30,0.162
"540",2023-01-03,0.1616
"541",2023-01-04,0.162
"542",2023-01-05,0.163
"543",2023-01-06,0.1643
"544",2023-01-09,0.1631
"545",2023-01-10,0.1724
"546",2023-01-11,0.1731
"547",2023-01-12,0.1656
"548",2023-01-13,0.1587
"549",2023-01-17,0.1542
"550",2023-01-18,0.1519
"551",2023-01-19,0.1461
"552",2023-01-20,0.1493
"553",2023-01-23,0.1428
"554",2023-01-24,0.1364
"555",2023-01-25,0.1367
"556",2023-01-26,0.145
"557",2023-01-27,0.1529
"558",2023-01-30,0.1473
"559",2023-01-31,0.137
"560",2023-02-01,0.147
"561",2023-02-02,0.1432
"562",2023-02-03,0.1419
"563",2023-02-06,0.1388
"564",2023-02-07,0.1334
"565",2023-02-08,0.1311
"566",2023-02-09,0.1316
"567",2023-02-10,0.1366
"568",2023-02-13,0.1408
"569",2023-02-14,0.1403
"570",2023-02-15,0.1412
"571",2023-02-16,0.1379
"572",2023-02-17,0.1414
"573",2023-02-21,0.1463
"574",2023-02-22,0.1434
"575",2023-02-23,0.1446
"576",2023-02-24,0.1416
"577",2023-02-27,0.1479
"578",2023-02-28,0.1458
"579",2023-03-01,0.1439
"580",2023-03-02,0.1458
"581",2023-03-03,0.1459
"582",2023-03-06,0.1497
"583",2023-03-07,0.146
"584",2023-03-08,0.1488
"585",2023-03-09,0.1439
"586",2023-03-10,0.1398
"587",2023-03-13,0.1403
"588",2023-03-14,0.1393
"589",2023-03-15,0.1381
"590",2023-03-16,0.1502
"591",2023-03-17,0.1494
"592",2023-03-20,0.1474
"593",2023-03-21,0.151
"594",2023-03-22,0.144
"595",2023-03-23,0.1422
"596",2023-03-24,0.1459
"597",2023-03-27,0.1505
"598",2023-03-28,0.1537
"599",2023-03-29,0.1435
"600",2023-03-30,0.1452
"601",2023-03-31,0.1429
"602",2023-04-03,0.1371
"603",2023-04-04,0.1375
"604",2023-04-05,0.1317
"605",2023-04-06,0.1364
"606",2023-04-10,0.1322
"607",2023-04-11,0.1321
"608",2023-04-12,0.1358
"609",2023-04-13,0.1288
"610",2023-04-14,0.1312
"611",2023-04-17,0.1319
"612",2023-04-18,0.1363
"613",2023-04-19,0.1295
"614",2023-04-20,0.1252
"615",2023-04-21,0.1259
"616",2023-04-24,0.1368
"617",2023-04-25,0.1352
"618",2023-04-26,0.1311
"619",2023-04-27,0.1268
"620",2023-04-28,0.1308
"621",2023-05-01,0.1376
"622",2023-05-02,0.1349
"623",2023-05-03,0.1309
"624",2023-05-04,0.1209
"625",2023-05-05,0.1235
"626",2023-05-08,0.1262
"627",2023-05-09,0.1259
"628",2023-05-10,0.1257
"629",2023-05-11,0.1294
"630",2023-05-12,0.134
"631",2023-05-15,0.1319
"632",2023-05-16,0.138
"633",2023-05-17,0.1376
"634",2023-05-18,0.1449
"635",2023-05-19,0.1451
"636",2023-05-22,0.1482
"637",2023-05-23,0.1479
"638",2023-05-24,0.1489
"639",2023-05-25,0.1391
"640",2023-05-26,0.1332
"641",2023-05-30,0.1296
"642",2023-05-31,0.1144
"643",2023-06-01,0.1051
"644",2023-06-02,0.0804
"645",2023-06-05,0.081
"646",2023-06-06,0.078
"647",2023-06-07,0.0717
"648",2023-06-08,0.0701000000000001
"649",2023-06-09,0.0683
"650",2023-06-12,0.0698
"651",2023-06-13,0.0708
"652",2023-06-14,0.0806
"653",2023-06-15,0.0855
"654",2023-06-16,0.0886
"655",2023-06-20,0.0882000000000001
"656",2023-06-21,0.094
"657",2023-06-22,0.0864
"658",2023-06-23,0.0906
"659",2023-06-26,0.09
"660",2023-06-27,0.0985
"661",2023-06-28,0.1007
"662",2023-06-29,0.1024
