date,Ticker,deltaH
2020-06-25,NEM,0.2444
2020-06-26,NEM,0.2403
2020-06-29,NEM,0.272
2020-06-30,NEM,0.2738
2020-07-01,NEM,0.2706
2020-07-02,NEM,0.2445
2020-07-06,NEM,0.2253
2020-07-07,NEM,0.2362
2020-07-08,NEM,0.2538
2020-07-09,NEM,0.2363
2020-07-10,NEM,0.2199
2020-07-13,NEM,0.1908
2020-07-14,NEM,0.1964
2020-07-15,NEM,0.1734
2020-07-16,NEM,0.1629
2020-07-17,NEM,0.162
2020-07-20,NEM,0.1641
2020-07-21,NEM,0.1629
2020-07-22,NEM,0.1698
2020-07-23,NEM,0.1591
2020-07-24,NEM,0.1512
2020-07-27,NEM,0.1307
2020-07-28,NEM,0.1461
2020-07-29,NEM,0.1355
2020-07-30,NEM,0.1577
2020-07-31,NEM,0.1618
2020-08-03,NEM,0.1534
2020-08-04,NEM,0.1451
2020-08-05,NEM,0.163
2020-08-06,NEM,0.1641
2020-08-07,NEM,0.1494
2020-08-10,NEM,0.1465
2020-08-11,NEM,0.1443
2020-08-12,NEM,0.1287
2020-08-13,NEM,0.1276
2020-08-14,NEM,0.1536
2020-08-17,NEM,0.1837
2020-08-18,NEM,0.1843
2020-08-19,NEM,0.1726
2020-08-20,NEM,0.1581
2020-08-21,NEM,0.1563
2020-08-24,NEM,0.1548
2020-08-25,NEM,0.1707
2020-08-26,NEM,0.1746
2020-08-27,NEM,0.1729
2020-08-28,NEM,0.162
2020-08-31,NEM,0.1635
2020-09-01,NEM,0.1575
2020-09-02,NEM,0.1838
2020-09-03,NEM,0.1835
2020-09-04,NEM,0.1899
2020-09-08,NEM,0.175
2020-09-09,NEM,0.1674
2020-09-10,NEM,0.151
2020-09-11,NEM,0.1524
2020-09-14,NEM,0.1838
2020-09-15,NEM,0.197
2020-09-16,NEM,0.2233
2020-09-17,NEM,0.2326
2020-09-18,NEM,0.2295
2020-09-21,NEM,0.2301
2020-09-22,NEM,0.2257
2020-09-23,NEM,0.2373
2020-09-24,NEM,0.2165
2020-09-25,NEM,0.2281
2020-09-28,NEM,0.2195
2020-09-29,NEM,0.2188
2020-09-30,NEM,0.2498
2020-10-01,NEM,0.2741
2020-10-02,NEM,0.2616
2020-10-05,NEM,0.2534
2020-10-06,NEM,0.2501
2020-10-07,NEM,0.2759
2020-10-08,NEM,0.2913
2020-10-09,NEM,0.2686
2020-10-13,NEM,0.2586
2020-10-14,NEM,0.2638
2020-10-15,NEM,0.2757
2020-10-16,NEM,0.2919
2020-10-19,NEM,0.3019
2020-10-20,NEM,0.2761
2020-10-21,NEM,0.2698
2020-10-22,NEM,0.2417
2020-10-23,NEM,0.256
2020-10-26,NEM,0.2346
2020-10-27,NEM,0.2456
2020-10-28,NEM,0.2415
2020-10-29,NEM,0.242
2020-10-30,NEM,0.2289
2020-11-03,NEM,0.2144
2020-11-04,NEM,0.2213
2020-11-05,NEM,0.1908
2020-11-06,NEM,0.1671
2020-11-09,NEM,0.1553
2020-11-10,NEM,0.1272
2020-11-11,NEM,0.1292
2020-11-12,NEM,0.1263
2020-11-13,NEM,0.1193
2020-11-16,NEM,0.1279
2020-11-17,NEM,0.1058
2020-11-18,NEM,0.1099
2020-11-19,NEM,0.1265
2020-11-23,NEM,0.1021
2020-11-24,NEM,0.1279
2020-11-25,NEM,0.0989
2020-11-27,NEM,0.1097
2020-11-30,NEM,0.0999
2020-12-01,NEM,0.0736000000000001
2020-12-02,NEM,0.0367
2020-12-03,NEM,0.0629
2020-12-04,NEM,0.0638
2020-12-07,NEM,0.078
2020-12-08,NEM,0.1021
2020-12-09,NEM,0.1151
2020-12-10,NEM,0.094
2020-12-11,NEM,0.0768
2020-12-14,NEM,0.0854
2020-12-15,NEM,0.0934
2020-12-16,NEM,0.0958
2020-12-17,NEM,0.1139
2020-12-18,NEM,0.1023
2020-12-21,NEM,0.0993
2020-12-22,NEM,0.089
2020-12-23,NEM,0.1098
2020-12-28,NEM,0.1818
2020-12-29,NEM,0.1583
2020-12-30,NEM,0.1455
2021-01-04,NEM,0.1248
2021-01-05,NEM,0.1028
2021-01-06,NEM,0.1123
2021-01-07,NEM,0.084
2021-01-08,NEM,0.0876
2021-01-11,NEM,0.0946
2021-01-12,NEM,0.1087
2021-01-13,NEM,0.1429
2021-01-14,NEM,0.1411
2021-01-15,NEM,0.1193
2021-01-19,NEM,0.1175
2021-01-20,NEM,0.1085
2021-01-21,NEM,0.117
2021-01-22,NEM,0.1452
2021-01-26,NEM,0.1785
2021-01-27,NEM,0.2057
2021-01-28,NEM,0.1894
2021-01-29,NEM,0.1784
2021-02-01,NEM,0.1725
2021-02-02,NEM,0.2075
2021-02-03,NEM,0.1939
2021-02-04,NEM,0.2074
2021-02-05,NEM,0.2236
2021-02-08,NEM,0.2343
2021-02-09,NEM,0.2529
2021-02-10,NEM,0.2612
2021-02-11,NEM,0.2478
2021-02-12,NEM,0.2616
2021-02-17,NEM,0.2772
2021-02-18,NEM,0.2784
2021-02-19,NEM,0.2819
2021-02-22,NEM,0.2703
2021-02-23,NEM,0.2623
2021-02-24,NEM,0.2823
2021-02-25,NEM,0.3036
2021-02-26,NEM,0.3193
2021-03-01,NEM,0.304
2021-03-02,NEM,0.2726
2021-03-03,NEM,0.2891
2021-03-04,NEM,0.2484
2021-03-05,NEM,0.2464
2021-03-08,NEM,0.2564
2021-03-09,NEM,0.2665
2021-03-10,NEM,0.2507
2021-03-11,NEM,0.2665
2021-03-12,NEM,0.261
2021-03-15,NEM,0.2402
2021-03-16,NEM,0.2077
2021-03-17,NEM,0.2212
2021-03-18,NEM,0.2057
2021-03-19,NEM,0.1986
2021-03-22,NEM,0.2013
2021-03-23,NEM,0.1797
2021-03-24,NEM,0.1832
2021-03-25,NEM,0.1842
2021-03-26,NEM,0.1702
2021-03-29,NEM,0.1675
2021-03-30,NEM,0.1528
2021-03-31,NEM,0.1591
2021-04-01,NEM,0.1274
2021-04-05,NEM,0.12
2021-04-06,NEM,0.0717
2021-04-07,NEM,0.0618
2021-04-08,NEM,0.0399
2021-04-09,NEM,0.0355
2021-04-12,NEM,0.067
2021-04-13,NEM,0.0918
2021-04-14,NEM,0.1019
2021-04-15,NEM,0.1125
2021-04-16,NEM,0.1104
2021-04-19,NEM,0.1381
2021-04-20,NEM,0.1551
2021-04-22,NEM,0.1518
2021-04-23,NEM,0.1655
2021-04-26,NEM,0.1655
2021-04-27,NEM,0.1684
2021-04-28,NEM,0.2097
2021-04-29,NEM,0.2566
2021-04-30,NEM,0.249
2021-05-03,NEM,0.2411
2021-05-04,NEM,0.2379
2021-05-05,NEM,0.2627
2021-05-06,NEM,0.2659
2021-05-07,NEM,0.2799
2021-05-10,NEM,0.2748
2021-05-11,NEM,0.2864
2021-05-12,NEM,0.2648
2021-05-13,NEM,0.2676
2021-05-14,NEM,0.2824
2021-05-17,NEM,0.3082
2021-05-18,NEM,0.3089
2021-05-19,NEM,0.3144
2021-05-20,NEM,0.3275
2021-05-21,NEM,0.321
2021-05-24,NEM,0.3334
2021-05-25,NEM,0.3268
2021-05-26,NEM,0.3078
2021-05-27,NEM,0.3215
2021-05-28,NEM,0.3321
2021-06-01,NEM,0.3101
2021-06-02,NEM,0.3272
2021-06-04,NEM,0.3033
2021-06-07,NEM,0.3176
2021-06-08,NEM,0.2906
2021-06-09,NEM,0.2855
2021-06-10,NEM,0.2723
2021-06-11,NEM,0.3289
2021-06-14,NEM,0.3381
2021-06-15,NEM,0.3403
2021-06-16,NEM,0.3294
2021-06-17,NEM,0.3037
2021-06-18,NEM,0.3239
2021-06-21,NEM,0.2948
2021-06-22,NEM,0.2647
2021-06-23,NEM,0.2273
2021-06-24,NEM,0.1952
2021-06-25,NEM,0.1909
2021-06-28,NEM,0.2414
2021-06-29,NEM,0.2033
2021-06-30,NEM,0.1983
2021-07-01,NEM,0.186
2021-07-02,NEM,0.1764
2021-07-06,NEM,0.1771
2021-07-07,NEM,0.1947
2021-07-08,NEM,0.194
2021-07-12,NEM,0.1944
2021-07-13,NEM,0.2222
2021-07-14,NEM,0.2244
2021-07-15,NEM,0.2347
2021-07-16,NEM,0.182
2021-07-19,NEM,0.1698
2021-07-20,NEM,0.1782
2021-07-21,NEM,0.1671
2021-07-22,NEM,0.1345
2021-07-23,NEM,0.1525
2021-07-26,NEM,0.1516
2021-07-27,NEM,0.1888
2021-07-28,NEM,0.1757
2021-07-29,NEM,0.2188
2021-07-30,NEM,0.2013
2021-08-02,NEM,0.1943
2021-08-03,NEM,0.1851
2021-08-04,NEM,0.1846
2021-08-05,NEM,0.1869
2021-08-06,NEM,0.1917
2021-08-09,NEM,0.1889
2021-08-10,NEM,0.2112
2021-08-11,NEM,0.1577
2021-08-12,NEM,0.1029
2021-08-13,NEM,0.0721999999999999
2021-08-16,NEM,0.0642
2021-08-17,NEM,0.0565
2021-08-18,NEM,0.0694
2021-08-19,NEM,0.0736
2021-08-20,NEM,0.0669
2021-08-23,NEM,0.0501999999999999
2021-08-24,NEM,0.0604
2021-08-25,NEM,0.0627
2021-08-26,NEM,0.0841
2021-08-27,NEM,0.0585
2021-08-30,NEM,0.0787
2021-08-31,NEM,0.0962
2021-09-01,NEM,0.1014
2021-09-02,NEM,0.1254
2021-09-03,NEM,0.1602
2021-09-08,NEM,0.2002
2021-09-09,NEM,0.1859
2021-09-10,NEM,0.1877
2021-09-13,NEM,0.1628
2021-09-14,NEM,0.1572
2021-09-15,NEM,0.1709
2021-09-16,NEM,0.1698
2021-09-17,NEM,0.1545
2021-09-20,NEM,0.1543
2021-09-21,NEM,0.14
2021-09-22,NEM,0.1603
2021-09-23,NEM,0.124
2021-09-24,NEM,0.1241
2021-09-27,NEM,0.1258
2021-09-28,NEM,0.1514
2021-09-29,NEM,0.1532
2021-09-30,NEM,0.1899
2021-10-01,NEM,0.1611
2021-10-04,NEM,0.12
2021-10-05,NEM,0.1076
2021-10-06,NEM,0.1246
2021-10-07,NEM,0.1127
2021-10-08,NEM,0.1287
2021-10-11,NEM,0.1315
2021-10-13,NEM,0.1378
2021-10-14,NEM,0.1068
2021-10-15,NEM,0.113
2021-10-18,NEM,0.1505
2021-10-19,NEM,0.1649
2021-10-20,NEM,0.1985
2021-10-21,NEM,0.1916
2021-10-22,NEM,0.1956
2021-10-25,NEM,0.2035
2021-10-26,NEM,0.1977
2021-10-27,NEM,0.1816
2021-10-28,NEM,0.1781
2021-10-29,NEM,0.1488
2021-11-01,NEM,0.1477
2021-11-03,NEM,0.1636
2021-11-04,NEM,0.152
2021-11-05,NEM,0.1724
2021-11-08,NEM,0.1595
2021-11-09,NEM,0.1378
2021-11-10,NEM,0.1409
2021-11-11,NEM,0.1499
2021-11-12,NEM,0.1482
2021-11-16,NEM,0.1388
2021-11-17,NEM,0.1718
2021-11-18,NEM,0.1347
2021-11-19,NEM,0.1668
2021-11-22,NEM,0.1458
2021-11-23,NEM,0.1375
2021-11-24,NEM,0.1439
2021-11-26,NEM,0.1433
2021-11-29,NEM,0.1358
2021-11-30,NEM,0.1357
2021-12-01,NEM,0.1462
2021-12-02,NEM,0.1769
2021-12-03,NEM,0.1451
2021-12-06,NEM,0.1422
2021-12-07,NEM,0.1358
2021-12-08,NEM,0.1609
2021-12-09,NEM,0.1628
2021-12-10,NEM,0.1553
2021-12-13,NEM,0.1538
2021-12-14,NEM,0.1422
2021-12-15,NEM,0.1434
2021-12-16,NEM,0.1605
2021-12-17,NEM,0.15
2021-12-20,NEM,0.139
2021-12-21,NEM,0.1096
2021-12-22,NEM,0.1162
2021-12-23,NEM,0.1245
2021-12-27,NEM,0.1273
2021-12-28,NEM,0.1101
2021-12-29,NEM,0.1214
2021-12-30,NEM,0.1279
2022-01-03,NEM,0.1324
2022-01-04,NEM,0.1746
2022-01-05,NEM,0.1546
2022-01-06,NEM,0.1509
2022-01-07,NEM,0.1365
2022-01-10,NEM,0.1089
2022-01-11,NEM,0.1022
2022-01-12,NEM,0.1104
2022-01-13,NEM,0.0894
2022-01-14,NEM,0.1032
2022-01-18,NEM,0.0959
2022-01-19,NEM,0.1043
2022-01-20,NEM,0.1242
2022-01-21,NEM,0.1386
2022-01-24,NEM,0.1469
2022-01-25,NEM,0.1404
2022-01-26,NEM,0.1178
2022-01-27,NEM,0.1139
2022-01-28,NEM,0.1049
2022-01-31,NEM,0.1404
2022-02-01,NEM,0.1205
2022-02-02,NEM,0.1097
2022-02-03,NEM,0.0943000000000001
2022-02-04,NEM,0.1197
2022-02-07,NEM,0.1284
2022-02-08,NEM,0.1211
2022-02-09,NEM,0.1211
2022-02-10,NEM,0.1107
2022-02-11,NEM,0.1061
2022-02-14,NEM,0.1346
2022-02-15,NEM,0.1375
2022-02-16,NEM,0.1756
2022-02-17,NEM,0.16
2022-02-18,NEM,0.1374
2022-02-22,NEM,0.1385
2022-02-23,NEM,0.1272
2022-02-24,NEM,0.1233
2022-02-25,NEM,0.146
2022-03-02,NEM,0.1368
2022-03-03,NEM,0.148
2022-03-04,NEM,0.142
2022-03-07,NEM,0.1633
2022-03-08,NEM,0.1535
2022-03-09,NEM,0.1651
2022-03-10,NEM,0.1607
2022-03-11,NEM,0.1359
2022-03-14,NEM,0.1506
2022-03-15,NEM,0.1653
2022-03-16,NEM,0.1595
2022-03-17,NEM,0.1704
2022-03-18,NEM,0.152
2022-03-21,NEM,0.1549
2022-03-22,NEM,0.1575
2022-03-23,NEM,0.1626
2022-03-24,NEM,0.1696
2022-03-25,NEM,0.1585
2022-03-28,NEM,0.1532
2022-03-29,NEM,0.1965
2022-03-30,NEM,0.1848
2022-03-31,NEM,0.1924
2022-04-01,NEM,0.1716
2022-04-04,NEM,0.1441
2022-04-05,NEM,0.117
2022-04-06,NEM,0.1031
2022-04-07,NEM,0.0711
2022-04-08,NEM,0.1043
2022-04-11,NEM,0.1074
2022-04-12,NEM,0.1243
2022-04-13,NEM,0.1173
2022-04-14,NEM,0.1158
2022-04-18,NEM,0.1055
2022-04-19,NEM,0.1177
2022-04-20,NEM,0.1284
2022-04-22,NEM,0.1006
2022-04-25,NEM,0.0879
2022-04-26,NEM,0.1021
2022-04-27,NEM,0.1393
2022-04-28,NEM,0.0998000000000001
2022-04-29,NEM,0.1042
2022-05-02,NEM,0.0832
2022-05-03,NEM,0.0725
2022-05-04,NEM,0.0877000000000001
2022-05-05,NEM,0.099
2022-05-06,NEM,0.1019
2022-05-09,NEM,0.1036
2022-05-10,NEM,0.0883
2022-05-11,NEM,0.1141
2022-05-12,NEM,0.0881000000000001
2022-05-13,NEM,0.0985
2022-05-16,NEM,0.0804
2022-05-17,NEM,0.0703
2022-05-18,NEM,0.0771000000000001
2022-05-19,NEM,0.0786
2022-05-20,NEM,0.0750000000000001
2022-05-23,NEM,0.0792
2022-05-24,NEM,0.0564000000000001
2022-05-25,NEM,0.0615000000000001
2022-05-26,NEM,0.0518999999999999
2022-05-27,NEM,0.0629
2022-05-31,NEM,0.0463
2022-06-01,NEM,0.0654
2022-06-02,NEM,0.0659
2022-06-03,NEM,0.0614
2022-06-06,NEM,0.0472999999999999
2022-06-07,NEM,0.0535
2022-06-08,NEM,0.0486
2022-06-09,NEM,0.0578
2022-06-10,NEM,0.0325000000000001
2022-06-13,NEM,0.0519000000000001
2022-06-14,NEM,0.0328000000000001
2022-06-15,NEM,0.0363
2022-06-17,NEM,0.0649
2022-06-21,NEM,0.0624
2022-06-22,NEM,0.0336000000000001
2022-06-23,NEM,0.0305000000000001
2022-06-24,NEM,0.0556000000000001
2022-06-27,NEM,0.0587
2022-06-28,NEM,0.0668
2022-06-29,NEM,0.0586
2022-06-30,NEM,0.0616
2022-07-01,NEM,0.0495
2022-07-05,NEM,0.0469000000000001
2022-07-06,NEM,0.0441
2022-07-07,NEM,0.0573
2022-07-08,NEM,0.0501
2022-07-11,NEM,0.0672
2022-07-12,NEM,0.0457
2022-07-13,NEM,0.0570000000000001
2022-07-14,NEM,0.0542
2022-07-15,NEM,0.0698
2022-07-18,NEM,0.0568
2022-07-19,NEM,0.0514
2022-07-20,NEM,0.052
2022-07-21,NEM,0.0458
2022-07-22,NEM,0.0365
2022-07-25,NEM,0.0686
2022-07-26,NEM,0.0456
2022-07-27,NEM,0.0504
2022-07-28,NEM,0.0452
2022-07-29,NEM,0.0333
2022-08-01,NEM,0.0387999999999999
2022-08-02,NEM,0.0431
2022-08-03,NEM,0.0294
2022-08-04,NEM,0.029
2022-08-05,NEM,0.0264
2022-08-08,NEM,0.0391
2022-08-09,NEM,0.0352
2022-08-10,NEM,0.0689
2022-08-11,NEM,0.0383000000000001
2022-08-12,NEM,0.0306000000000001
2022-08-15,NEM,0.0332
2022-08-16,NEM,0.0532
2022-08-17,NEM,0.0612
2022-08-18,NEM,0.0565000000000001
2022-08-19,NEM,0.0605999999999999
2022-08-22,NEM,0.0670999999999999
2022-08-23,NEM,0.0346000000000001
2022-08-24,NEM,0.0293
2022-08-25,NEM,0.0227999999999999
2022-08-26,NEM,0.0298
2022-08-29,NEM,0.034
2022-08-30,NEM,0.0288
2022-08-31,NEM,0.0311
2022-09-01,NEM,0.0325000000000001
2022-09-02,NEM,0.0225000000000001
2022-09-06,NEM,0.0640999999999999
2022-09-08,NEM,0.0503
2022-09-09,NEM,0.0326000000000001
2022-09-12,NEM,0.04
2022-09-13,NEM,0.0402
2022-09-14,NEM,0.0559000000000001
2022-09-15,NEM,0.0492
2022-09-16,NEM,0.0657000000000001
2022-09-19,NEM,0.0401
2022-09-20,NEM,0.0676
2022-09-21,NEM,0.0746
2022-09-22,NEM,0.0859
2022-09-23,NEM,0.0751000000000001
2022-09-26,NEM,0.0892000000000001
2022-09-27,NEM,0.1013
2022-09-28,NEM,0.0994999999999999
2022-09-29,NEM,0.0915
2022-09-30,NEM,0.1061
2022-10-03,NEM,0.1151
2022-10-04,NEM,0.1386
2022-10-05,NEM,0.1131
2022-10-06,NEM,0.1081
2022-10-07,NEM,0.0763
2022-10-10,NEM,0.0789
2022-10-11,NEM,0.0718
2022-10-13,NEM,0.0522
2022-10-14,NEM,0.0345
2022-10-17,NEM,0.0276
2022-10-18,NEM,0.1062
2022-10-19,NEM,0.0735
2022-10-20,NEM,0.0543
2022-10-21,NEM,0.0519999999999999
2022-10-24,NEM,0.0433
2022-10-25,NEM,0.0480999999999999
2022-10-26,NEM,0.0486000000000001
2022-10-27,NEM,0.0383
2022-10-28,NEM,0.0377999999999999
2022-10-31,NEM,0.0293000000000001
2022-11-01,NEM,0.0382
2022-11-03,NEM,0.0451
2022-11-04,NEM,0.0476
2022-11-07,NEM,0.0438000000000001
2022-11-08,NEM,0.0466
2022-11-09,NEM,0.0449000000000001
2022-11-10,NEM,0.0409
2022-11-11,NEM,0.0598
2022-11-14,NEM,0.0788
2022-11-16,NEM,0.1263
2022-11-17,NEM,0.0691
2022-11-18,NEM,0.0591
2022-11-21,NEM,0.0612
2022-11-22,NEM,0.0434
2022-11-23,NEM,0.0498
2022-11-25,NEM,0.0438
2022-11-28,NEM,0.0396
2022-11-29,NEM,0.0365
2022-11-30,NEM,0.0413
2022-12-01,NEM,0.0387
2022-12-02,NEM,0.0438
2022-12-05,NEM,0.0418
2022-12-06,NEM,0.0262
2022-12-07,NEM,0.0208
2022-12-08,NEM,0.0211
2022-12-09,NEM,0.0334
2022-12-12,NEM,0.0223
2022-12-13,NEM,0.0318
2022-12-14,NEM,0.0476
2022-12-15,NEM,0.0609
2022-12-16,NEM,0.0652
2022-12-19,NEM,0.0731
2022-12-20,NEM,0.0758
2022-12-21,NEM,0.0741
2022-12-22,NEM,0.0673
2022-12-23,NEM,0.0959
2022-12-27,NEM,0.1038
2022-12-28,NEM,0.1032
2022-12-29,NEM,0.1045
2020-03-19,ABEV3,0.4314
2020-03-20,ABEV3,0.4503
2020-03-23,ABEV3,0.4708
2020-03-24,ABEV3,0.4779
2020-03-25,ABEV3,0.4759
2020-03-26,ABEV3,0.519
2020-03-27,ABEV3,0.4909
2020-03-30,ABEV3,0.4949
2020-03-31,ABEV3,0.5111
2020-04-01,ABEV3,0.4971
2020-04-02,ABEV3,0.5023
2020-04-03,ABEV3,0.4938
2020-04-06,ABEV3,0.5065
2020-04-07,ABEV3,0.5024
2020-04-08,ABEV3,0.499
2020-04-09,ABEV3,0.5033
2020-04-13,ABEV3,0.487
2020-04-14,ABEV3,0.4725
2020-04-15,ABEV3,0.4219
2020-04-16,ABEV3,0.4757
2020-04-17,ABEV3,0.4892
2020-04-20,ABEV3,0.4924
2020-04-22,ABEV3,0.4873
2020-04-23,ABEV3,0.4612
2020-04-24,ABEV3,0.4433
2020-04-27,ABEV3,0.5031
2020-04-28,ABEV3,0.503
2020-04-29,ABEV3,0.4866
2020-04-30,ABEV3,0.4561
2020-05-04,ABEV3,0.4442
2020-05-05,ABEV3,0.4327
2020-05-06,ABEV3,0.4326
2020-05-07,ABEV3,0.464
2020-05-08,ABEV3,0.4516
2020-05-11,ABEV3,0.4208
2020-05-12,ABEV3,0.4571
2020-05-13,ABEV3,0.4581
2020-05-14,ABEV3,0.4555
2020-05-15,ABEV3,0.4365
2020-05-18,ABEV3,0.4154
2020-05-19,ABEV3,0.4337
2020-05-20,ABEV3,0.4242
2020-05-21,ABEV3,0.4421
2020-05-22,ABEV3,0.4525
2020-05-26,ABEV3,0.4558
2020-05-27,ABEV3,0.4262
2020-05-28,ABEV3,0.4372
2020-05-29,ABEV3,0.4108
2020-06-01,ABEV3,0.4317
2020-06-02,ABEV3,0.4375
2020-06-03,ABEV3,0.4389
2020-06-04,ABEV3,0.4447
2020-06-05,ABEV3,0.4394
2020-06-08,ABEV3,0.3883
2020-06-09,ABEV3,0.4105
2020-06-10,ABEV3,0.4182
2020-06-12,ABEV3,0.4316
2020-06-15,ABEV3,0.4374
2020-06-16,ABEV3,0.4252
2020-06-17,ABEV3,0.4126
2020-06-18,ABEV3,0.4326
2020-06-19,ABEV3,0.4519
2020-06-22,ABEV3,0.4389
2020-06-23,ABEV3,0.4265
2020-06-24,ABEV3,0.4163
2020-06-25,ABEV3,0.3782
2020-06-26,ABEV3,0.394
2020-06-29,ABEV3,0.386
2020-06-30,ABEV3,0.3959
2020-07-01,ABEV3,0.4048
2020-07-02,ABEV3,0.4271
2020-07-06,ABEV3,0.4102
2020-07-07,ABEV3,0.3933
2020-07-08,ABEV3,0.4129
2020-07-09,ABEV3,0.4198
2020-07-10,ABEV3,0.4318
2020-07-13,ABEV3,0.4139
2020-07-14,ABEV3,0.4229
2020-07-15,ABEV3,0.4415
2020-07-16,ABEV3,0.4278
2020-07-17,ABEV3,0.4387
2020-07-20,ABEV3,0.4192
2020-07-21,ABEV3,0.4053
2020-07-22,ABEV3,0.4422
2020-07-23,ABEV3,0.4302
2020-07-24,ABEV3,0.4204
2020-07-27,ABEV3,0.4023
2020-07-28,ABEV3,0.4056
2020-07-29,ABEV3,0.369
2020-07-30,ABEV3,0.3971
2020-07-31,ABEV3,0.427
2020-08-03,ABEV3,0.4113
2020-08-04,ABEV3,0.3727
2020-08-05,ABEV3,0.4028
2020-08-06,ABEV3,0.3876
2020-08-07,ABEV3,0.373
2020-08-10,ABEV3,0.3309
2020-08-11,ABEV3,0.3126
2020-08-12,ABEV3,0.318
2020-08-13,ABEV3,0.3091
2020-08-14,ABEV3,0.3035
2020-08-17,ABEV3,0.3167
2020-08-18,ABEV3,0.328
2020-08-19,ABEV3,0.3472
2020-08-20,ABEV3,0.3266
2020-08-21,ABEV3,0.3181
2020-08-24,ABEV3,0.3245
2020-08-25,ABEV3,0.3427
2020-08-26,ABEV3,0.3804
2020-08-27,ABEV3,0.3605
2020-08-28,ABEV3,0.3646
2020-08-31,ABEV3,0.361
2020-09-01,ABEV3,0.3313
2020-09-02,ABEV3,0.3695
2020-09-03,ABEV3,0.3586
2020-09-04,ABEV3,0.381
2020-09-08,ABEV3,0.3801
2020-09-09,ABEV3,0.3898
2020-09-10,ABEV3,0.3863
2020-09-11,ABEV3,0.3929
2020-09-14,ABEV3,0.4
2020-09-15,ABEV3,0.3993
2020-09-16,ABEV3,0.4073
2020-09-17,ABEV3,0.4287
2020-09-18,ABEV3,0.4122
2020-09-21,ABEV3,0.4362
2020-09-22,ABEV3,0.4253
2020-09-23,ABEV3,0.4127
2020-09-24,ABEV3,0.4207
2020-09-25,ABEV3,0.4464
2020-09-28,ABEV3,0.4496
2020-09-29,ABEV3,0.45
2020-09-30,ABEV3,0.4635
2020-10-01,ABEV3,0.4807
2020-10-02,ABEV3,0.4666
2020-10-05,ABEV3,0.4457
2020-10-06,ABEV3,0.4066
2020-10-07,ABEV3,0.4217
2020-10-08,ABEV3,0.4494
2020-10-09,ABEV3,0.4672
2020-10-13,ABEV3,0.4565
2020-10-14,ABEV3,0.4242
2020-10-15,ABEV3,0.3906
2020-10-16,ABEV3,0.4123
2020-10-19,ABEV3,0.4123
2020-10-20,ABEV3,0.4391
2020-10-21,ABEV3,0.4455
2020-10-22,ABEV3,0.4446
2020-10-23,ABEV3,0.425
2020-10-26,ABEV3,0.4586
2020-10-27,ABEV3,0.5512
2020-10-28,ABEV3,0.5171
2020-10-29,ABEV3,0.4911
2020-10-30,ABEV3,0.4962
2020-11-03,ABEV3,0.4733
2020-11-04,ABEV3,0.4785
2020-11-05,ABEV3,0.4437
2020-11-06,ABEV3,0.4366
2020-11-09,ABEV3,0.431
2020-11-10,ABEV3,0.4377
2020-11-11,ABEV3,0.424
2020-11-12,ABEV3,0.4148
2020-11-13,ABEV3,0.3937
2020-11-16,ABEV3,0.4109
2020-11-17,ABEV3,0.3971
2020-11-18,ABEV3,0.4104
2020-11-19,ABEV3,0.4156
2020-11-23,ABEV3,0.4227
2020-11-24,ABEV3,0.4387
