"","date","MPWR"
"159",2020-01-24,0.0868
"160",2020-01-27,0.0556
"161",2020-01-28,0.0547
"162",2020-01-29,0.0517
"163",2020-01-30,0.0414
"164",2020-01-31,0.0451
"165",2020-02-03,0.0483
"166",2020-02-04,0.0617000000000001
"167",2020-02-05,0.0696
"168",2020-02-06,0.0771000000000001
"169",2020-02-07,0.085
"170",2020-02-10,0.0696
"171",2020-02-11,0.0632999999999999
"172",2020-02-12,0.053
"173",2020-02-13,0.0523
"174",2020-02-14,0.0793
"175",2020-02-18,0.0740999999999999
"176",2020-02-19,0.074
"177",2020-02-20,0.085
"178",2020-02-21,0.0952999999999999
"179",2020-02-24,0.0891
"180",2020-02-25,0.0939
"181",2020-02-26,0.1089
"182",2020-02-27,0.1194
"183",2020-02-28,0.1269
"184",2020-03-02,0.1055
"185",2020-03-03,0.1339
"186",2020-03-04,0.1488
"187",2020-03-05,0.1489
"188",2020-03-06,0.1426
"189",2020-03-09,0.1847
"190",2020-03-10,0.1551
"191",2020-03-11,0.1549
"192",2020-03-12,0.159
"193",2020-03-13,0.1917
"194",2020-03-16,0.2157
"195",2020-03-17,0.2139
"196",2020-03-18,0.2226
"197",2020-03-19,0.2399
"198",2020-03-20,0.2436
"199",2020-03-23,0.2418
"200",2020-03-24,0.2363
"201",2020-03-25,0.2278
"202",2020-03-26,0.2613
"203",2020-03-27,0.2814
"204",2020-03-30,0.3396
"205",2020-03-31,0.3342
"206",2020-04-01,0.3411
"207",2020-04-02,0.3396
"208",2020-04-03,0.3288
"209",2020-04-06,0.3556
"210",2020-04-07,0.3615
"211",2020-04-08,0.3808
"212",2020-04-09,0.3479
"213",2020-04-13,0.3475
"214",2020-04-14,0.3446
"215",2020-04-15,0.3383
"216",2020-04-16,0.3508
"217",2020-04-17,0.3424
"218",2020-04-20,0.3525
"219",2020-04-21,0.3809
"220",2020-04-22,0.3617
"221",2020-04-23,0.36
"222",2020-04-24,0.3781
"223",2020-04-27,0.332
"224",2020-04-28,0.3709
"225",2020-04-29,0.374
"226",2020-04-30,0.3684
"227",2020-05-01,0.3595
"228",2020-05-04,0.3487
"229",2020-05-05,0.3479
"230",2020-05-06,0.3442
"231",2020-05-07,0.3417
"232",2020-05-08,0.3357
"233",2020-05-11,0.3097
"234",2020-05-12,0.2728
"235",2020-05-13,0.2409
"236",2020-05-14,0.219
"237",2020-05-15,0.2439
"238",2020-05-18,0.2475
"239",2020-05-19,0.2284
"240",2020-05-20,0.21
"241",2020-05-21,0.2172
"242",2020-05-22,0.2323
"243",2020-05-26,0.2159
"244",2020-05-27,0.2205
"245",2020-05-28,0.2131
"246",2020-05-29,0.2102
"247",2020-06-01,0.1646
"248",2020-06-02,0.1665
"249",2020-06-03,0.181
"250",2020-06-04,0.1802
"251",2020-06-05,0.1775
"252",2020-06-08,0.214
"253",2020-06-09,0.18
"254",2020-06-10,0.1771
"255",2020-06-11,0.1945
"256",2020-06-12,0.1703
"257",2020-06-15,0.2092
"258",2020-06-16,0.22
"259",2020-06-17,0.216
"260",2020-06-18,0.1938
"261",2020-06-19,0.2186
"262",2020-06-22,0.226
"263",2020-06-23,0.2434
"264",2020-06-24,0.2682
"265",2020-06-25,0.2517
"266",2020-06-26,0.2825
"267",2020-06-29,0.2583
"268",2020-06-30,0.2449
"269",2020-07-01,0.2556
"270",2020-07-02,0.2556
"271",2020-07-06,0.2644
"272",2020-07-07,0.2881
"273",2020-07-08,0.2719
"274",2020-07-09,0.3082
"275",2020-07-10,0.3065
"276",2020-07-13,0.3269
"277",2020-07-14,0.3228
"278",2020-07-15,0.2952
"279",2020-07-16,0.3261
"280",2020-07-17,0.3052
"281",2020-07-20,0.326
"282",2020-07-21,0.3104
"283",2020-07-22,0.3021
"284",2020-07-23,0.3056
"285",2020-07-24,0.3086
"286",2020-07-27,0.2888
"287",2020-07-28,0.2869
"288",2020-07-29,0.296
"289",2020-07-30,0.2759
"290",2020-07-31,0.2808
"291",2020-08-03,0.2718
"292",2020-08-04,0.2688
"293",2020-08-05,0.2602
"294",2020-08-06,0.2989
"295",2020-08-07,0.2767
"296",2020-08-10,0.2711
"297",2020-08-11,0.2788
"298",2020-08-12,0.2799
"299",2020-08-13,0.2659
"300",2020-08-14,0.2459
"301",2020-08-17,0.2491
"302",2020-08-18,0.2649
"303",2020-08-19,0.2403
"304",2020-08-20,0.2247
"305",2020-08-21,0.235
"306",2020-08-24,0.2257
"307",2020-08-25,0.2352
"308",2020-08-26,0.2495
"309",2020-08-27,0.2992
"310",2020-08-28,0.276
"311",2020-08-31,0.2582
"312",2020-09-01,0.2557
"313",2020-09-02,0.2304
"314",2020-09-03,0.2507
"315",2020-09-04,0.2521
"316",2020-09-08,0.2215
"317",2020-09-09,0.215
"318",2020-09-10,0.2108
"319",2020-09-11,0.1876
"320",2020-09-14,0.1939
"321",2020-09-15,0.2152
"322",2020-09-16,0.2317
"323",2020-09-17,0.2448
"324",2020-09-18,0.2581
"325",2020-09-21,0.2148
"326",2020-09-22,0.229
"327",2020-09-23,0.2371
"328",2020-09-24,0.2406
"329",2020-09-25,0.2636
"330",2020-09-28,0.2746
"331",2020-09-29,0.2954
"332",2020-09-30,0.3092
"333",2020-10-01,0.2845
"334",2020-10-02,0.308
"335",2020-10-05,0.3201
"336",2020-10-06,0.3641
"337",2020-10-07,0.3668
"338",2020-10-08,0.3377
"339",2020-10-09,0.3559
"340",2020-10-12,0.3048
"341",2020-10-13,0.3048
"342",2020-10-14,0.2969
"343",2020-10-15,0.2679
"344",2020-10-16,0.2405
"345",2020-10-19,0.2328
"346",2020-10-20,0.242
"347",2020-10-21,0.2412
"348",2020-10-22,0.2584
"349",2020-10-23,0.2488
"350",2020-10-26,0.2604
"351",2020-10-27,0.2625
"352",2020-10-28,0.2441
"353",2020-10-29,0.2485
"354",2020-10-30,0.2842
"355",2020-11-02,0.2129
"356",2020-11-03,0.216
"357",2020-11-04,0.2306
"358",2020-11-05,0.2344
"359",2020-11-06,0.2379
"360",2020-11-09,0.2426
"361",2020-11-10,0.2539
"362",2020-11-11,0.2869
"363",2020-11-12,0.2754
"364",2020-11-13,0.2865
"365",2020-11-16,0.3133
"366",2020-11-17,0.2742
"367",2020-11-18,0.2849
"368",2020-11-19,0.2682
"369",2020-11-20,0.2898
"370",2020-11-23,0.273
"371",2020-11-24,0.272
"372",2020-11-25,0.2915
"373",2020-11-27,0.2974
"374",2020-11-30,0.317
"375",2020-12-01,0.32
"376",2020-12-02,0.3118
"377",2020-12-03,0.2746
"378",2020-12-04,0.2954
"379",2020-12-07,0.2782
"380",2020-12-08,0.2696
"381",2020-12-09,0.2787
"382",2020-12-10,0.2852
"383",2020-12-11,0.275
"384",2020-12-14,0.3177
"385",2020-12-15,0.3026
"386",2020-12-16,0.3154
"387",2020-12-17,0.3359
"388",2020-12-18,0.2879
"389",2020-12-21,0.2943
"390",2020-12-22,0.2693
"391",2020-12-23,0.2819
"392",2020-12-24,0.3112
"393",2020-12-28,0.3214
"394",2020-12-29,0.3105
"395",2020-12-30,0.3206
"396",2020-12-31,0.3354
"397",2021-01-04,0.3429
"398",2021-01-05,0.3581
"399",2021-01-06,0.3431
"400",2021-01-07,0.3111
"401",2021-01-08,0.3206
"402",2021-01-11,0.3318
"403",2021-01-12,0.3
"404",2021-01-13,0.3153
"405",2021-01-14,0.3288
"406",2021-01-15,0.3668
"407",2021-01-19,0.3783
"408",2021-01-20,0.3711
"409",2021-01-21,0.3656
"410",2021-01-22,0.3319
"411",2021-01-25,0.3419
"412",2021-01-26,0.3365
"413",2021-01-27,0.3413
"414",2021-01-28,0.3676
"415",2021-01-29,0.3338
"416",2021-02-01,0.324
"417",2021-02-02,0.3639
"418",2021-02-03,0.3629
"419",2021-02-04,0.3641
"420",2021-02-05,0.3703
"421",2021-02-08,0.3484
"422",2021-02-09,0.3507
"423",2021-02-10,0.3365
"424",2021-02-11,0.3226
"425",2021-02-12,0.3314
"426",2021-02-16,0.3431
"427",2021-02-17,0.3452
"428",2021-02-18,0.3469
"429",2021-02-19,0.3467
"430",2021-02-22,0.3231
"431",2021-02-23,0.3101
"432",2021-02-24,0.3047
"433",2021-02-25,0.2924
"434",2021-02-26,0.3175
"435",2021-03-01,0.3081
"436",2021-03-02,0.2618
"437",2021-03-03,0.2672
"438",2021-03-04,0.2547
"439",2021-03-05,0.2441
"440",2021-03-08,0.2273
"441",2021-03-09,0.2357
"442",2021-03-10,0.2239
"443",2021-03-11,0.1904
"444",2021-03-12,0.2348
"445",2021-03-15,0.2264
"446",2021-03-16,0.2159
"447",2021-03-17,0.2178
"448",2021-03-18,0.2112
"449",2021-03-19,0.2259
"450",2021-03-22,0.226
"451",2021-03-23,0.2193
"452",2021-03-24,0.236
"453",2021-03-25,0.2401
"454",2021-03-26,0.2365
"455",2021-03-29,0.2214
"456",2021-03-30,0.2489
"457",2021-03-31,0.2565
"458",2021-04-01,0.2895
"459",2021-04-05,0.317
"460",2021-04-06,0.2798
"461",2021-04-07,0.309
"462",2021-04-08,0.3517
"463",2021-04-09,0.3725
"464",2021-04-12,0.3801
"465",2021-04-13,0.3772
"466",2021-04-14,0.3919
"467",2021-04-15,0.3994
"468",2021-04-16,0.3879
"469",2021-04-19,0.3941
"470",2021-04-20,0.392
"471",2021-04-21,0.4109
"472",2021-04-22,0.3958
"473",2021-04-23,0.3884
"474",2021-04-26,0.4142
"475",2021-04-27,0.3927
"476",2021-04-28,0.385
"477",2021-04-29,0.4025
"478",2021-04-30,0.3764
"479",2021-05-03,0.3786
"480",2021-05-04,0.374
"481",2021-05-05,0.3543
"482",2021-05-06,0.3719
"483",2021-05-07,0.3566
"484",2021-05-10,0.3416
"485",2021-05-11,0.3361
"486",2021-05-12,0.3268
"487",2021-05-13,0.3018
"488",2021-05-14,0.3062
"489",2021-05-17,0.3562
"490",2021-05-18,0.3885
"491",2021-05-19,0.4269
"492",2021-05-20,0.459
"493",2021-05-21,0.445
"494",2021-05-24,0.4336
"495",2021-05-25,0.4086
"496",2021-05-26,0.3657
"497",2021-05-27,0.4059
"498",2021-05-28,0.3568
"499",2021-06-01,0.3267
"500",2021-06-02,0.3077
"501",2021-06-03,0.2953
"502",2021-06-04,0.2872
"503",2021-06-07,0.271
"504",2021-06-08,0.3325
"505",2021-06-09,0.3088
"506",2021-06-10,0.2912
"507",2021-06-11,0.2573
"508",2021-06-14,0.2173
"509",2021-06-15,0.1817
"510",2021-06-16,0.1734
"511",2021-06-17,0.1652
"512",2021-06-18,0.1735
"513",2021-06-21,0.1747
"514",2021-06-22,0.1919
"515",2021-06-23,0.1902
"516",2021-06-24,0.1847
"517",2021-06-25,0.1866
"518",2021-06-28,0.2026
"519",2021-06-29,0.1782
"520",2021-06-30,0.1778
"521",2021-07-01,0.1816
"522",2021-07-02,0.1889
"523",2021-07-06,0.1831
"524",2021-07-07,0.1991
"525",2021-07-08,0.1944
"526",2021-07-09,0.1995
"527",2021-07-12,0.2169
"528",2021-07-13,0.2302
"529",2021-07-14,0.2119
"530",2021-07-15,0.2421
"531",2021-07-16,0.2659
"532",2021-07-19,0.2867
"533",2021-07-20,0.2964
"534",2021-07-21,0.3254
"535",2021-07-22,0.3413
"536",2021-07-23,0.3645
"537",2021-07-26,0.3796
"538",2021-07-27,0.3969
"539",2021-07-28,0.3941
"540",2021-07-29,0.4062
"541",2021-07-30,0.3993
"542",2021-08-02,0.4037
"543",2021-08-03,0.3938
"544",2021-08-04,0.4039
"545",2021-08-05,0.4247
"546",2021-08-06,0.4297
"547",2021-08-09,0.425
"548",2021-08-10,0.4121
"549",2021-08-11,0.4041
"550",2021-08-12,0.4061
"551",2021-08-13,0.4239
"552",2021-08-16,0.4286
"553",2021-08-17,0.36
"554",2021-08-18,0.3537
"555",2021-08-19,0.3195
"556",2021-08-20,0.2936
"557",2021-08-23,0.2966
"558",2021-08-24,0.2393
"559",2021-08-25,0.1738
"560",2021-08-26,0.1884
"561",2021-08-27,0.1882
"562",2021-08-30,0.1872
"563",2021-08-31,0.182
"564",2021-09-01,0.1878
"565",2021-09-02,0.1854
"566",2021-09-03,0.1878
"567",2021-09-07,0.1782
"568",2021-09-08,0.1324
"569",2021-09-09,0.1281
"570",2021-09-10,0.1313
"571",2021-09-13,0.1264
"572",2021-09-14,0.1083
"573",2021-09-15,0.1095
"574",2021-09-16,0.1102
"575",2021-09-17,0.1115
"576",2021-09-20,0.1157
"577",2021-09-21,0.1246
"578",2021-09-22,0.1309
"579",2021-09-23,0.1163
"580",2021-09-24,0.1347
"581",2021-09-27,0.1372
"582",2021-09-28,0.1409
"583",2021-09-29,0.145
"584",2021-09-30,0.1641
"585",2021-10-01,0.1575
"586",2021-10-04,0.143
"587",2021-10-05,0.137
"588",2021-10-06,0.1314
"589",2021-10-07,0.1374
"590",2021-10-08,0.1795
"591",2021-10-11,0.189
"592",2021-10-12,0.1775
"593",2021-10-13,0.1752
"594",2021-10-14,0.1738
"595",2021-10-15,0.1855
"596",2021-10-18,0.1953
"597",2021-10-19,0.1962
"598",2021-10-20,0.1997
"599",2021-10-21,0.2009
"600",2021-10-22,0.2218
"601",2021-10-25,0.245
"602",2021-10-26,0.2612
"603",2021-10-27,0.2563
"604",2021-10-28,0.2505
"605",2021-10-29,0.2373
"606",2021-11-01,0.2256
"607",2021-11-02,0.2294
"608",2021-11-03,0.2345
"609",2021-11-04,0.2277
"610",2021-11-05,0.2474
"611",2021-11-08,0.2756
"612",2021-11-09,0.2904
"613",2021-11-10,0.2929
"614",2021-11-11,0.3055
"615",2021-11-12,0.291
"616",2021-11-15,0.275
"617",2021-11-16,0.2693
"618",2021-11-17,0.2755
"619",2021-11-18,0.2588
"620",2021-11-19,0.2785
"621",2021-11-22,0.2858
"622",2021-11-23,0.2777
"623",2021-11-24,0.278
"624",2021-11-26,0.2867
"625",2021-11-29,0.2864
"626",2021-11-30,0.2877
"627",2021-12-01,0.2746
"628",2021-12-02,0.272
"629",2021-12-03,0.2662
"630",2021-12-06,0.2707
"631",2021-12-07,0.2729
"632",2021-12-08,0.2722
"633",2021-12-09,0.2729
"634",2021-12-10,0.2723
"635",2021-12-13,0.2679
"636",2021-12-14,0.2649
"637",2021-12-15,0.2679
"638",2021-12-16,0.2758
"639",2021-12-17,0.2496
"640",2021-12-20,0.2416
"641",2021-12-21,0.2379
"642",2021-12-22,0.2308
"643",2021-12-23,0.227
"644",2021-12-27,0.2434
"645",2021-12-28,0.2423
"646",2021-12-29,0.2483
"647",2021-12-30,0.2508
"648",2021-12-31,0.2558
"649",2022-01-03,0.2558
"650",2022-01-04,0.2763
"651",2022-01-05,0.274
"652",2022-01-06,0.256
"653",2022-01-07,0.2499
"654",2022-01-10,0.2429
"655",2022-01-11,0.2414
"656",2022-01-12,0.2429
"657",2022-01-13,0.2492
"658",2022-01-14,0.248
"659",2022-01-18,0.2353
"660",2022-01-19,0.2507
"661",2022-01-20,0.2529
"662",2022-01-21,0.2573
"663",2022-01-24,0.2563
"664",2022-01-25,0.2652
"665",2022-01-26,0.2604
"666",2022-01-27,0.2424
"667",2022-01-28,0.2352
"668",2022-01-31,0.2457
"669",2022-02-01,0.2261
"670",2022-02-02,0.2331
"671",2022-02-03,0.2319
"672",2022-02-04,0.2371
"673",2022-02-07,0.2275
"674",2022-02-08,0.2303
"675",2022-02-09,0.2224
"676",2022-02-10,0.1979
"677",2022-02-11,0.2
"678",2022-02-14,0.2053
"679",2022-02-15,0.2122
"680",2022-02-16,0.2376
"681",2022-02-17,0.2465
"682",2022-02-18,0.2485
"683",2022-02-22,0.244
"684",2022-02-23,0.2493
"685",2022-02-24,0.2519
"686",2022-02-25,0.2411
"687",2022-02-28,0.2223
"688",2022-03-01,0.2419
"689",2022-03-02,0.2401
"690",2022-03-03,0.2556
"691",2022-03-04,0.2573
"692",2022-03-07,0.2739
"693",2022-03-08,0.2732
"694",2022-03-09,0.2893
"695",2022-03-10,0.2987
"696",2022-03-11,0.2832
"697",2022-03-14,0.2774
"698",2022-03-15,0.2884
"699",2022-03-16,0.2817
"700",2022-03-17,0.2869
"701",2022-03-18,0.2903
"702",2022-03-21,0.2878
"703",2022-03-22,0.2939
"704",2022-03-23,0.2963
"705",2022-03-24,0.298
"706",2022-03-25,0.2972
"707",2022-03-28,0.295
"708",2022-03-29,0.3046
"709",2022-03-30,0.3101
"710",2022-03-31,0.3309
"711",2022-04-01,0.3294
"712",2022-04-04,0.3284
"713",2022-04-05,0.3167
"714",2022-04-06,0.303
"715",2022-04-07,0.2994
"716",2022-04-08,0.3227
"717",2022-04-11,0.3031
"718",2022-04-12,0.2877
"719",2022-04-13,0.2734
"720",2022-04-14,0.2837
"721",2022-04-18,0.2842
"722",2022-04-19,0.297
"723",2022-04-20,0.2986
"724",2022-04-21,0.3012
"725",2022-04-22,0.3002
"726",2022-04-25,0.2843
"727",2022-04-26,0.2831
"728",2022-04-27,0.2872
"729",2022-04-28,0.2838
"730",2022-04-29,0.2796
"731",2022-05-02,0.2823
"732",2022-05-03,0.2965
"733",2022-05-04,0.3181
"734",2022-05-05,0.2998
"735",2022-05-06,0.2962
"736",2022-05-09,0.304
"737",2022-05-10,0.3079
"738",2022-05-11,0.3259
"739",2022-05-12,0.3319
"740",2022-05-13,0.3591
"741",2022-05-16,0.3573
"742",2022-05-17,0.3606
"743",2022-05-18,0.3641
"744",2022-05-19,0.3755
"745",2022-05-20,0.3734
"746",2022-05-23,0.3872
"747",2022-05-24,0.3771
"748",2022-05-25,0.3664
"749",2022-05-26,0.3515
"750",2022-05-27,0.3528
"751",2022-05-31,0.3426
"752",2022-06-01,0.3366
"753",2022-06-02,0.3342
"754",2022-06-03,0.3399
"755",2022-06-06,0.3455
"756",2022-06-07,0.3362
"757",2022-06-08,0.3342
"758",2022-06-09,0.3203
"759",2022-06-10,0.2973
"760",2022-06-13,0.3059
"761",2022-06-14,0.3
"762",2022-06-15,0.294
"763",2022-06-16,0.2955
"764",2022-06-17,0.2892
"765",2022-06-21,0.2822
"766",2022-06-22,0.2908
"767",2022-06-23,0.2946
"768",2022-06-24,0.2985
"769",2022-06-27,0.2994
"770",2022-06-28,0.3063
"771",2022-06-29,0.3023
"772",2022-06-30,0.31
"773",2022-07-01,0.2992
"774",2022-07-05,0.2948
"775",2022-07-06,0.2975
"776",2022-07-07,0.3029
"777",2022-07-08,0.3145
"778",2022-07-11,0.3134
"779",2022-07-12,0.3217
"780",2022-07-13,0.3422
"781",2022-07-14,0.3445
"782",2022-07-15,0.3466
"783",2022-07-18,0.3371
"784",2022-07-19,0.3369
"785",2022-07-20,0.3298
"786",2022-07-21,0.313
"787",2022-07-22,0.3145
"788",2022-07-25,0.3359
"789",2022-07-26,0.3419
"790",2022-07-27,0.3694
"791",2022-07-28,0.373
"792",2022-07-29,0.3789
"793",2022-08-01,0.3909
"794",2022-08-02,0.3884
"795",2022-08-03,0.3638
"796",2022-08-04,0.3563
"797",2022-08-05,0.3472
"798",2022-08-08,0.3427
"799",2022-08-09,0.3564
"800",2022-08-10,0.3746
"801",2022-08-11,0.3843
"802",2022-08-12,0.3789
"803",2022-08-15,0.3732
"804",2022-08-16,0.3703
"805",2022-08-17,0.3699
"806",2022-08-18,0.3728
"807",2022-08-19,0.3719
"808",2022-08-22,0.3687
"809",2022-08-23,0.3508
"810",2022-08-24,0.3612
"811",2022-08-25,0.3644
"812",2022-08-26,0.3689
"813",2022-08-29,0.3608
"814",2022-08-30,0.362
"815",2022-08-31,0.3559
"816",2022-09-01,0.3594
"817",2022-09-02,0.363
"818",2022-09-06,0.3614
"819",2022-09-07,0.3363
"820",2022-09-08,0.3484
"821",2022-09-09,0.3642
"822",2022-09-12,0.3624
"823",2022-09-13,0.3743
"824",2022-09-14,0.3786
"825",2022-09-15,0.3744
"826",2022-09-16,0.3652
"827",2022-09-19,0.3578
"828",2022-09-20,0.3518
"829",2022-09-21,0.3555
"830",2022-09-22,0.3568
"831",2022-09-23,0.3608
"832",2022-09-26,0.3805
"833",2022-09-27,0.3756
"834",2022-09-28,0.3739
"835",2022-09-29,0.3642
"836",2022-09-30,0.3503
"837",2022-10-03,0.3112
"838",2022-10-04,0.2575
"839",2022-10-05,0.2093
"840",2022-10-06,0.2056
"841",2022-10-07,0.1624
"842",2022-10-10,0.1364
"843",2022-10-11,0.0863
"844",2022-10-12,0.0836
"845",2022-10-13,0.0868
"846",2022-10-14,0.0878
"847",2022-10-17,0.0896
"848",2022-10-18,0.0804
"849",2022-10-19,0.0769
"850",2022-10-20,0.1136
"851",2022-10-21,0.1332
"852",2022-10-24,0.1311
"853",2022-10-25,0.1391
"854",2022-10-26,0.147
"855",2022-10-27,0.148
"856",2022-10-28,0.1355
"857",2022-10-31,0.1287
"858",2022-11-01,0.1233
"859",2022-11-02,0.135
"860",2022-11-03,0.1512
"861",2022-11-04,0.1643
"862",2022-11-07,0.1932
"863",2022-11-08,0.195
"864",2022-11-09,0.197
"865",2022-11-10,0.2126
"866",2022-11-11,0.2259
"867",2022-11-14,0.2285
"868",2022-11-15,0.2439
"869",2022-11-16,0.238
"870",2022-11-17,0.2418
"871",2022-11-18,0.251
"872",2022-11-21,0.2792
"873",2022-11-22,0.2941
"874",2022-11-23,0.2836
"875",2022-11-25,0.2913
"876",2022-11-28,0.3057
"877",2022-11-29,0.3076
"878",2022-11-30,0.3075
"879",2022-12-01,0.3058
"880",2022-12-02,0.3165
"881",2022-12-05,0.3273
"882",2022-12-06,0.3169
"883",2022-12-07,0.3203
"884",2022-12-08,0.3231
"885",2022-12-09,0.3125
"886",2022-12-12,0.305
"887",2022-12-13,0.3027
"888",2022-12-14,0.2909
"889",2022-12-15,0.2961
"890",2022-12-16,0.2937
"891",2022-12-19,0.2775
"892",2022-12-20,0.2621
"893",2022-12-21,0.2331
"894",2022-12-22,0.2147
"895",2022-12-23,0.1931
"896",2022-12-27,0.1861
"897",2022-12-28,0.1689
"898",2022-12-29,0.1748
"899",2022-12-30,0.1773
"900",2023-01-03,0.1959
"901",2023-01-04,0.2024
"902",2023-01-05,0.2003
"903",2023-01-06,0.2
"904",2023-01-09,0.2044
"905",2023-01-10,0.2038
"906",2023-01-11,0.2048
"907",2023-01-12,0.2084
"908",2023-01-13,0.1977
"909",2023-01-17,0.1978
"910",2023-01-18,0.1944
"911",2023-01-19,0.2061
"912",2023-01-20,0.1974
"913",2023-01-23,0.2135
"914",2023-01-24,0.2344
"915",2023-01-25,0.2697
"916",2023-01-26,0.2956
"917",2023-01-27,0.2938
"918",2023-01-30,0.2825
"919",2023-01-31,0.3016
"920",2023-02-01,0.3352
"921",2023-02-02,0.3116
"922",2023-02-03,0.3022
"923",2023-02-06,0.2812
"924",2023-02-07,0.2644
"925",2023-02-08,0.2518
"926",2023-02-09,0.2465
"927",2023-02-10,0.235
"928",2023-02-13,0.2386
"929",2023-02-14,0.2334
"930",2023-02-15,0.2404
"931",2023-02-16,0.2418
"932",2023-02-17,0.2436
