"","date","ETN"
"370",2020-11-23,0.5548
"371",2020-11-24,0.5701
"372",2020-11-25,0.5531
"373",2020-11-27,0.5288
"374",2020-11-30,0.5267
"375",2020-12-01,0.5179
"376",2020-12-02,0.5376
"377",2020-12-03,0.5124
"378",2020-12-04,0.5182
"379",2020-12-07,0.4922
"380",2020-12-08,0.5214
"381",2020-12-09,0.5793
"382",2020-12-10,0.5979
"383",2020-12-11,0.5499
"384",2020-12-14,0.5512
"385",2020-12-15,0.5403
"386",2020-12-16,0.5448
"387",2020-12-17,0.5231
"388",2020-12-18,0.5161
"389",2020-12-21,0.5064
"390",2020-12-22,0.5111
"391",2020-12-23,0.5087
"392",2020-12-24,0.5263
"393",2020-12-28,0.5387
"394",2020-12-29,0.5335
"395",2020-12-30,0.5429
"396",2020-12-31,0.5699
"397",2021-01-04,0.5479
"398",2021-01-05,0.5344
"399",2021-01-06,0.497
"400",2021-01-07,0.5027
"401",2021-01-08,0.5426
"402",2021-01-11,0.5586
"403",2021-01-12,0.5071
"404",2021-01-13,0.5102
"405",2021-01-14,0.514
"406",2021-01-15,0.5515
"407",2021-01-19,0.5419
"408",2021-01-20,0.5591
"409",2021-01-21,0.5394
"410",2021-01-22,0.545
"411",2021-01-25,0.5656
"412",2021-01-26,0.5836
"413",2021-01-27,0.5649
"414",2021-01-28,0.5756
"415",2021-01-29,0.5474
"416",2021-02-01,0.5288
"417",2021-02-02,0.5491
"418",2021-02-03,0.5798
"419",2021-02-04,0.5778
"420",2021-02-05,0.6057
"421",2021-02-08,0.6294
"422",2021-02-09,0.6268
"423",2021-02-10,0.5954
"424",2021-02-11,0.5911
"425",2021-02-12,0.6002
"426",2021-02-16,0.6198
"427",2021-02-17,0.5558
"428",2021-02-18,0.552
"429",2021-02-19,0.5517
"430",2021-02-22,0.5745
"431",2021-02-23,0.5931
"432",2021-02-24,0.6002
"433",2021-02-25,0.5562
"434",2021-02-26,0.542
"435",2021-03-01,0.5418
"436",2021-03-02,0.5664
"437",2021-03-03,0.5549
"438",2021-03-04,0.5388
"439",2021-03-05,0.5039
"440",2021-03-08,0.5119
"441",2021-03-09,0.5463
"442",2021-03-10,0.5569
"443",2021-03-11,0.5493
"444",2021-03-12,0.5535
"445",2021-03-15,0.5131
"446",2021-03-16,0.4962
"447",2021-03-17,0.4634
"448",2021-03-18,0.45
"449",2021-03-19,0.4064
"450",2021-03-22,0.4387
"451",2021-03-23,0.4272
"452",2021-03-24,0.4106
"453",2021-03-25,0.3959
"454",2021-03-26,0.3771
"455",2021-03-29,0.3429
"456",2021-03-30,0.3543
"457",2021-03-31,0.3265
"458",2021-04-01,0.3275
"459",2021-04-05,0.3225
"460",2021-04-06,0.3426
"461",2021-04-07,0.3843
"462",2021-04-08,0.421
"463",2021-04-09,0.431
"464",2021-04-12,0.4543
"465",2021-04-13,0.4797
"466",2021-04-14,0.5193
"467",2021-04-15,0.5273
"468",2021-04-16,0.5344
"469",2021-04-19,0.5334
"470",2021-04-20,0.5592
"471",2021-04-21,0.5661
"472",2021-04-22,0.6065
"473",2021-04-23,0.6046
"474",2021-04-26,0.596
"475",2021-04-27,0.571
"476",2021-04-28,0.5914
"477",2021-04-29,0.615
"478",2021-04-30,0.6205
"479",2021-05-03,0.5808
"480",2021-05-04,0.5993
"481",2021-05-05,0.6095
"482",2021-05-06,0.6017
"483",2021-05-07,0.5751
"484",2021-05-10,0.5694
"485",2021-05-11,0.6067
"486",2021-05-12,0.656
"487",2021-05-13,0.6027
"488",2021-05-14,0.594
"489",2021-05-17,0.6236
"490",2021-05-18,0.6318
"491",2021-05-19,0.6397
"492",2021-05-20,0.6485
"493",2021-05-21,0.5694
"494",2021-05-24,0.5189
"495",2021-05-25,0.4766
"496",2021-05-26,0.4764
"497",2021-05-27,0.4599
"498",2021-05-28,0.4306
"499",2021-06-01,0.3857
"500",2021-06-02,0.3644
"501",2021-06-03,0.3647
"502",2021-06-04,0.3555
"503",2021-06-07,0.3282
"504",2021-06-08,0.309
"505",2021-06-09,0.2964
"506",2021-06-10,0.2879
"507",2021-06-11,0.277
"508",2021-06-14,0.29
"509",2021-06-15,0.2844
"510",2021-06-16,0.2741
"511",2021-06-17,0.2431
"512",2021-06-18,0.2573
"513",2021-06-21,0.2757
"514",2021-06-22,0.2832
"515",2021-06-23,0.2371
"516",2021-06-24,0.2646
"517",2021-06-25,0.2448
"518",2021-06-28,0.2492
"519",2021-06-29,0.2222
"520",2021-06-30,0.232
"521",2021-07-01,0.1921
"522",2021-07-02,0.1968
"523",2021-07-06,0.1436
"524",2021-07-07,0.1555
"525",2021-07-08,0.1603
"526",2021-07-09,0.147
"527",2021-07-12,0.1321
"528",2021-07-13,0.127
"529",2021-07-14,0.0831
"530",2021-07-15,0.0789
"531",2021-07-16,0.0615
"532",2021-07-19,0.0784
"533",2021-07-20,0.0649999999999999
"534",2021-07-21,0.0756
"535",2021-07-22,0.0548
"536",2021-07-23,0.0814
"537",2021-07-26,0.098
"538",2021-07-27,0.1202
"539",2021-07-28,0.1286
"540",2021-07-29,0.1731
"541",2021-07-30,0.1908
"542",2021-08-02,0.2164
"543",2021-08-03,0.2063
"544",2021-08-04,0.253
"545",2021-08-05,0.2744
"546",2021-08-06,0.3203
"547",2021-08-09,0.354
"548",2021-08-10,0.3988
"549",2021-08-11,0.4281
"550",2021-08-12,0.4606
"551",2021-08-13,0.4591
"552",2021-08-16,0.4834
"553",2021-08-17,0.4258
"554",2021-08-18,0.3893
"555",2021-08-19,0.361
"556",2021-08-20,0.3733
"557",2021-08-23,0.3607
"558",2021-08-24,0.3717
"559",2021-08-25,0.2636
"560",2021-08-26,0.2687
"561",2021-08-27,0.2755
"562",2021-08-30,0.2909
"563",2021-08-31,0.2603
"564",2021-09-01,0.2687
"565",2021-09-02,0.2682
"566",2021-09-03,0.2751
"567",2021-09-07,0.2564
"568",2021-09-08,0.2389
"569",2021-09-09,0.24
"570",2021-09-10,0.2452
"571",2021-09-13,0.2541
"572",2021-09-14,0.2563
"573",2021-09-15,0.2388
"574",2021-09-16,0.2276
"575",2021-09-17,0.2446
"576",2021-09-20,0.2719
"577",2021-09-21,0.2813
"578",2021-09-22,0.2728
"579",2021-09-23,0.2768
"580",2021-09-24,0.2715
"581",2021-09-27,0.2583
"582",2021-09-28,0.2673
"583",2021-09-29,0.2567
"584",2021-09-30,0.2787
"585",2021-10-01,0.2943
"586",2021-10-04,0.3028
"587",2021-10-05,0.3094
"588",2021-10-06,0.3111
"589",2021-10-07,0.3195
"590",2021-10-08,0.3153
"591",2021-10-11,0.2997
"592",2021-10-12,0.2928
"593",2021-10-13,0.237
"594",2021-10-14,0.2255
"595",2021-10-15,0.2558
"596",2021-10-18,0.282
"597",2021-10-19,0.3064
"598",2021-10-20,0.2987
"599",2021-10-21,0.2996
"600",2021-10-22,0.3126
"601",2021-10-25,0.3051
"602",2021-10-26,0.3087
"603",2021-10-27,0.2885
"604",2021-10-28,0.3059
"605",2021-10-29,0.3118
"606",2021-11-01,0.2917
"607",2021-11-02,0.2516
"608",2021-11-03,0.2121
"609",2021-11-04,0.2003
"610",2021-11-05,0.2063
"611",2021-11-08,0.2011
"612",2021-11-09,0.2026
"613",2021-11-10,0.1628
"614",2021-11-11,0.1363
"615",2021-11-12,0.1288
"616",2021-11-15,0.1331
"617",2021-11-16,0.1359
"618",2021-11-17,0.127
"619",2021-11-18,0.1115
"620",2021-11-19,0.1127
"621",2021-11-22,0.1064
"622",2021-11-23,0.1219
"623",2021-11-24,0.0978000000000001
"624",2021-11-26,0.0887999999999999
"625",2021-11-29,0.0782
"626",2021-11-30,0.0837
"627",2021-12-01,0.0748
"628",2021-12-02,0.0778
"629",2021-12-03,0.0777
"630",2021-12-06,0.0792999999999999
"631",2021-12-07,0.0631
"632",2021-12-08,0.0891
"633",2021-12-09,0.0726000000000001
"634",2021-12-10,0.0788
"635",2021-12-13,0.08
"636",2021-12-14,0.0853
"637",2021-12-15,0.0816000000000001
"638",2021-12-16,0.0526
"639",2021-12-17,0.043
"640",2021-12-20,0.0506
"641",2021-12-21,0.0693
"642",2021-12-22,0.0748
"643",2021-12-23,0.0553000000000001
"644",2021-12-27,0.0589
"645",2021-12-28,0.0634000000000001
"646",2021-12-29,0.0815
"647",2021-12-30,0.0824
"648",2021-12-31,0.0867
"649",2022-01-03,0.0835
"650",2022-01-04,0.0816
"651",2022-01-05,0.073
"652",2022-01-06,0.1001
"653",2022-01-07,0.0841000000000001
"654",2022-01-10,0.0802
"655",2022-01-11,0.086
"656",2022-01-12,0.1071
"657",2022-01-13,0.1037
"658",2022-01-14,0.0931000000000001
"659",2022-01-18,0.0936
"660",2022-01-19,0.1107
"661",2022-01-20,0.103
"662",2022-01-21,0.1158
"663",2022-01-24,0.1035
"664",2022-01-25,0.1034
"665",2022-01-26,0.1095
"666",2022-01-27,0.1129
"667",2022-01-28,0.1267
"668",2022-01-31,0.1379
"669",2022-02-01,0.1387
"670",2022-02-02,0.1427
"671",2022-02-03,0.1275
"672",2022-02-04,0.1415
"673",2022-02-07,0.1303
"674",2022-02-08,0.1399
"675",2022-02-09,0.1294
"676",2022-02-10,0.1422
"677",2022-02-11,0.1484
"678",2022-02-14,0.1498
"679",2022-02-15,0.153
"680",2022-02-16,0.1643
"681",2022-02-17,0.1626
"682",2022-02-18,0.1738
"683",2022-02-22,0.1545
"684",2022-02-23,0.1444
"685",2022-02-24,0.1508
"686",2022-02-25,0.1526
"687",2022-02-28,0.1509
"688",2022-03-01,0.1548
"689",2022-03-02,0.1477
"690",2022-03-03,0.1487
"691",2022-03-04,0.1338
"692",2022-03-07,0.1487
"693",2022-03-08,0.1337
"694",2022-03-09,0.1292
"695",2022-03-10,0.1209
"696",2022-03-11,0.1479
"697",2022-03-14,0.144
"698",2022-03-15,0.1355
"699",2022-03-16,0.1246
"700",2022-03-17,0.1188
"701",2022-03-18,0.1152
"702",2022-03-21,0.1199
"703",2022-03-22,0.0925
"704",2022-03-23,0.0939
"705",2022-03-24,0.0966
"706",2022-03-25,0.0906999999999999
"707",2022-03-28,0.0912
"708",2022-03-29,0.0692
"709",2022-03-30,0.049
"710",2022-03-31,0.0379
"711",2022-04-01,0.0277
"712",2022-04-04,0.0543
"713",2022-04-05,0.0456
"714",2022-04-06,0.035
"715",2022-04-07,0.034
"716",2022-04-08,0.039
"717",2022-04-11,0.0356
"718",2022-04-12,0.0305
"719",2022-04-13,0.0242
"720",2022-04-14,0.0218
"721",2022-04-18,0.0229
"722",2022-04-19,0.0294
"723",2022-04-20,0.0291
"724",2022-04-21,0.0283
"725",2022-04-22,0.0325
"726",2022-04-25,0.0302
"727",2022-04-26,0.0358
"728",2022-04-27,0.0406
"729",2022-04-28,0.0408
"730",2022-04-29,0.041
"731",2022-05-02,0.035
"732",2022-05-03,0.0476
"733",2022-05-04,0.0389
"734",2022-05-05,0.038
"735",2022-05-06,0.0329
"736",2022-05-09,0.0383
"737",2022-05-10,0.0482
"738",2022-05-11,0.059
"739",2022-05-12,0.0697
"740",2022-05-13,0.0766
"741",2022-05-16,0.0802
"742",2022-05-17,0.0942
"743",2022-05-18,0.0817
"744",2022-05-19,0.0888
"745",2022-05-20,0.0901
"746",2022-05-23,0.0880000000000001
"747",2022-05-24,0.0974
"748",2022-05-25,0.0985
"749",2022-05-26,0.1062
"750",2022-05-27,0.107
"751",2022-05-31,0.1129
"752",2022-06-01,0.1433
"753",2022-06-02,0.1576
"754",2022-06-03,0.1557
"755",2022-06-06,0.1446
"756",2022-06-07,0.1352
"757",2022-06-08,0.1213
"758",2022-06-09,0.118
"759",2022-06-10,0.1267
"760",2022-06-13,0.1484
"761",2022-06-14,0.1609
"762",2022-06-15,0.1867
"763",2022-06-16,0.1847
"764",2022-06-17,0.1931
"765",2022-06-21,0.197
"766",2022-06-22,0.1908
"767",2022-06-23,0.1967
"768",2022-06-24,0.2029
"769",2022-06-27,0.2125
"770",2022-06-28,0.2045
"771",2022-06-29,0.2062
"772",2022-06-30,0.2272
"773",2022-07-01,0.2098
"774",2022-07-05,0.2014
"775",2022-07-06,0.1998
"776",2022-07-07,0.2084
"777",2022-07-08,0.2131
"778",2022-07-11,0.2113
"779",2022-07-12,0.2221
"780",2022-07-13,0.2202
"781",2022-07-14,0.2092
"782",2022-07-15,0.194
"783",2022-07-18,0.1569
"784",2022-07-19,0.1498
"785",2022-07-20,0.1471
"786",2022-07-21,0.1449
"787",2022-07-22,0.1299
"788",2022-07-25,0.0924
"789",2022-07-26,0.0679
"790",2022-07-27,0.0763
"791",2022-07-28,0.0724
"792",2022-07-29,0.0841
"793",2022-08-01,0.0571
"794",2022-08-02,0.0349
"795",2022-08-03,0.0277
"796",2022-08-04,0.0212
"797",2022-08-05,0.0223
"798",2022-08-08,0.04
"799",2022-08-09,0.0469
"800",2022-08-10,0.0472
"801",2022-08-11,0.0502
"802",2022-08-12,0.0589
"803",2022-08-15,0.0367
"804",2022-08-16,0.0317
"805",2022-08-17,0.0316
"806",2022-08-18,0.0243
"807",2022-08-19,0.0233
"808",2022-08-22,0.0285
"809",2022-08-23,0.0289
"810",2022-08-24,0.0259
"811",2022-08-25,0.0204
"812",2022-08-26,0.0127
"813",2022-08-29,0.0142
"814",2022-08-30,0.0242
"815",2022-08-31,0.0305
"816",2022-09-01,0.0231
"817",2022-09-02,0.0214
"818",2022-09-06,0.0145
"819",2022-09-07,0.0135
"820",2022-09-08,0.0229
"821",2022-09-09,0.0329
"822",2022-09-12,0.053
"823",2022-09-13,0.0459000000000001
"824",2022-09-14,0.0512
"825",2022-09-15,0.0399
"826",2022-09-16,0.0375
"827",2022-09-19,0.0503
"828",2022-09-20,0.0559999999999999
"829",2022-09-21,0.0495
"830",2022-09-22,0.0839
"831",2022-09-23,0.0798000000000001
"832",2022-09-26,0.0965
"833",2022-09-27,0.0795
"834",2022-09-28,0.0843
"835",2022-09-29,0.0891
"836",2022-09-30,0.0951
"837",2022-10-03,0.0925
"838",2022-10-04,0.1043
"839",2022-10-05,0.0899000000000001
"840",2022-10-06,0.0923
"841",2022-10-07,0.085
"842",2022-10-10,0.1039
"843",2022-10-11,0.0864
"844",2022-10-12,0.0701999999999999
"845",2022-10-13,0.0621
"846",2022-10-14,0.072
"847",2022-10-17,0.0775000000000001
"848",2022-10-18,0.0705000000000001
"849",2022-10-19,0.0822999999999999
"850",2022-10-20,0.1086
"851",2022-10-21,0.1042
"852",2022-10-24,0.1044
"853",2022-10-25,0.0883
"854",2022-10-26,0.0700999999999999
"855",2022-10-27,0.0672999999999999
"856",2022-10-28,0.0895999999999999
"857",2022-10-31,0.1041
"858",2022-11-01,0.1098
"859",2022-11-02,0.0978
"860",2022-11-03,0.0973000000000001
"861",2022-11-04,0.0933999999999999
"862",2022-11-07,0.1146
"863",2022-11-08,0.0929000000000001
"864",2022-11-09,0.0792999999999999
"865",2022-11-10,0.0765
"866",2022-11-11,0.0692
"867",2022-11-14,0.0686
"868",2022-11-15,0.095
"869",2022-11-16,0.0951
"870",2022-11-17,0.1235
"871",2022-11-18,0.1258
"872",2022-11-21,0.1526
"873",2022-11-22,0.1347
"874",2022-11-23,0.1393
"875",2022-11-25,0.1469
"876",2022-11-28,0.1285
"877",2022-11-29,0.1275
"878",2022-11-30,0.113
"879",2022-12-01,0.105
"880",2022-12-02,0.1039
"881",2022-12-05,0.1076
"882",2022-12-06,0.1223
"883",2022-12-07,0.1267
"884",2022-12-08,0.1025
"885",2022-12-09,0.0942000000000001
"886",2022-12-12,0.0919000000000001
"887",2022-12-13,0.0887
"888",2022-12-14,0.0905
"889",2022-12-15,0.0905
"890",2022-12-16,0.1031
"891",2022-12-19,0.1019
"892",2022-12-20,0.1258
"893",2022-12-21,0.1098
"894",2022-12-22,0.1147
"895",2022-12-23,0.11
"896",2022-12-27,0.0935
"897",2022-12-28,0.0820000000000001
"898",2022-12-29,0.0779000000000001
"899",2022-12-30,0.0635
"900",2023-01-03,0.0641
"901",2023-01-04,0.0603
"902",2023-01-05,0.0857
"903",2023-01-06,0.0667
"904",2023-01-09,0.0694
"905",2023-01-10,0.0872000000000001
"906",2023-01-11,0.0783
"907",2023-01-12,0.1205
"908",2023-01-13,0.1133
"909",2023-01-17,0.0865
"910",2023-01-18,0.0756
"911",2023-01-19,0.0702
"912",2023-01-20,0.0955
"913",2023-01-23,0.0741000000000001
"914",2023-01-24,0.0643
"915",2023-01-25,0.0807
"916",2023-01-26,0.0837
"917",2023-01-27,0.082
"918",2023-01-30,0.1061
"919",2023-01-31,0.0946
"920",2023-02-01,0.0931999999999999
"921",2023-02-02,0.0775
"922",2023-02-03,0.0669
"923",2023-02-06,0.0722
"924",2023-02-07,0.0784
