"","date","DOGE"
"979",2022-08-25,0.5395
"980",2022-08-26,0.5293
"981",2022-08-27,0.5014
"982",2022-08-28,0.5183
"983",2022-08-29,0.5158
"984",2022-08-30,0.4904
"985",2022-08-31,0.4802
"986",2022-09-01,0.4851
"987",2022-09-02,0.4856
"988",2022-09-03,0.4715
"989",2022-09-04,0.4636
"990",2022-09-05,0.4624
"991",2022-09-06,0.458
"992",2022-09-07,0.4397
"993",2022-09-08,0.4598
"994",2022-09-09,0.4497
"995",2022-09-10,0.4998
"996",2022-09-11,0.4911
"997",2022-09-12,0.4681
"998",2022-09-13,0.4929
"999",2022-09-14,0.5033
"1000",2022-09-15,0.4905
"1001",2022-09-16,0.4989
"1002",2022-09-17,0.5091
"1003",2022-09-18,0.4723
"1004",2022-09-19,0.4536
"1005",2022-09-20,0.4551
"1006",2022-09-21,0.4663
"1007",2022-09-22,0.4424
"1008",2022-09-23,0.4443
"1009",2022-09-24,0.4223
"1010",2022-09-25,0.4037
"1011",2022-09-26,0.3781
"1012",2022-09-27,0.3743
"1013",2022-09-28,0.3781
"1014",2022-09-29,0.3471
"1015",2022-09-30,0.3439
"1016",2022-10-01,0.3368
"1017",2022-10-02,0.3443
"1018",2022-10-03,0.3373
"1019",2022-10-04,0.3535
"1020",2022-10-05,0.3169
"1021",2022-10-06,0.3119
"1022",2022-10-07,0.2909
"1023",2022-10-08,0.2955
"1024",2022-10-09,0.2787
"1025",2022-10-10,0.2707
"1026",2022-10-11,0.2823
"1027",2022-10-12,0.2864
"1028",2022-10-13,0.2793
"1029",2022-10-14,0.2803
"1030",2022-10-15,0.2891
"1031",2022-10-16,0.2875
"1032",2022-10-17,0.2872
"1033",2022-10-18,0.2788
"1034",2022-10-19,0.2766
"1035",2022-10-20,0.2852
"1036",2022-10-21,0.2905
"1037",2022-10-22,0.2969
"1038",2022-10-23,0.2971
"1039",2022-10-24,0.2976
"1040",2022-10-25,0.2738
"1041",2022-10-26,0.2772
"1042",2022-10-27,0.295
"1043",2022-10-28,0.2954
"1044",2022-10-29,0.2873
"1045",2022-10-30,0.2904
"1046",2022-10-31,0.2727
"1047",2022-11-01,0.2672
"1048",2022-11-02,0.2744
"1049",2022-11-03,0.2805
"1050",2022-11-04,0.2859
"1051",2022-11-05,0.2958
"1052",2022-11-06,0.2821
"1053",2022-11-07,0.2937
"1054",2022-11-08,0.3044
"1055",2022-11-09,0.3214
"1056",2022-11-10,0.3201
"1057",2022-11-11,0.3139
"1058",2022-11-12,0.2898
"1059",2022-11-13,0.287
"1060",2022-11-14,0.2967
"1061",2022-11-15,0.2952
"1062",2022-11-16,0.3078
"1063",2022-11-17,0.3036
"1064",2022-11-18,0.2695
"1065",2022-11-19,0.2809
"1066",2022-11-20,0.3049
"1067",2022-11-21,0.3032
"1068",2022-11-22,0.296
"1069",2022-11-23,0.3016
"1070",2022-11-24,0.3084
"1071",2022-11-25,0.3048
"1072",2022-11-26,0.2869
"1073",2022-11-27,0.2827
"1074",2022-11-28,0.2735
"1075",2022-11-29,0.2944
"1076",2022-11-30,0.2845
"1077",2022-12-01,0.291
"1078",2022-12-02,0.2977
"1079",2022-12-03,0.2889
"1080",2022-12-04,0.2709
"1081",2022-12-05,0.2786
"1082",2022-12-06,0.2809
"1083",2022-12-07,0.2847
"1084",2022-12-08,0.2835
"1085",2022-12-09,0.2734
"1086",2022-12-10,0.2832
"1087",2022-12-11,0.2913
"1088",2022-12-12,0.2775
"1089",2022-12-13,0.2705
"1090",2022-12-14,0.2693
"1091",2022-12-15,0.2694
"1092",2022-12-16,0.2816
"1093",2022-12-17,0.296
"1094",2022-12-18,0.2863
"1095",2022-12-19,0.2914
"1096",2022-12-20,0.2951
"1097",2022-12-21,0.2933
"1098",2022-12-22,0.2903
"1099",2022-12-23,0.3083
"1100",2022-12-24,0.2901
"1101",2022-12-25,0.2842
"1102",2022-12-26,0.2662
"1103",2022-12-27,0.2651
"1104",2022-12-28,0.2601
"1105",2022-12-29,0.261
"1106",2022-12-30,0.2749
"1107",2022-12-31,0.2838
"1108",2023-01-01,0.2896
"1109",2023-01-02,0.2978
"1110",2023-01-03,0.291
"1111",2023-01-04,0.2928
"1112",2023-01-05,0.2828
"1113",2023-01-06,0.2794
"1114",2023-01-07,0.2992
"1115",2023-01-08,0.3029
"1116",2023-01-09,0.2895
"1117",2023-01-10,0.2897
"1118",2023-01-11,0.2954
"1119",2023-01-12,0.3105
"1120",2023-01-13,0.3156
"1121",2023-01-14,0.3083
"1122",2023-01-15,0.3014
"1123",2023-01-16,0.2656
"1124",2023-01-17,0.1707
"1125",2023-01-18,0.1775
"1126",2023-01-19,0.1824
"1127",2023-01-20,0.189
"1128",2023-01-21,0.191
"1129",2023-01-22,0.1851
"1130",2023-01-23,0.1632
"1131",2023-01-24,0.1481
"1132",2023-01-25,0.1503
"1133",2023-01-26,0.1508
"1134",2023-01-27,0.1384
"1135",2023-01-28,0.1385
"1136",2023-01-29,0.1193
"1137",2023-01-30,0.1256
"1138",2023-01-31,0.1356
"1139",2023-02-01,0.1466
"1140",2023-02-02,0.1318
"1141",2023-02-03,0.118
"1142",2023-02-04,0.1163
"1143",2023-02-05,0.1376
"1144",2023-02-06,0.1315
"1145",2023-02-07,0.1171
"1146",2023-02-08,0.1198
"1147",2023-02-09,0.12
"1148",2023-02-10,0.113
"1149",2023-02-11,0.1075
"1150",2023-02-12,0.1044
"1151",2023-02-13,0.0978
"1152",2023-02-14,0.0972000000000001
"1153",2023-02-15,0.0966
"1154",2023-02-16,0.0929
"1155",2023-02-17,0.1003
"1156",2023-02-18,0.0919
"1157",2023-02-19,0.0874
"1158",2023-02-20,0.0926
"1159",2023-02-21,0.1162
"1160",2023-02-22,0.0961000000000001
"1161",2023-02-23,0.0907
"1162",2023-02-24,0.0840000000000001
"1163",2023-02-25,0.0932000000000001
"1164",2023-02-26,0.0922999999999999
"1165",2023-02-27,0.087
"1166",2023-02-28,0.0830000000000001
"1167",2023-03-01,0.0878
"1168",2023-03-02,0.0843
"1169",2023-03-03,0.0842999999999999
"1170",2023-03-04,0.0892000000000001
"1171",2023-03-05,0.0814999999999999
"1172",2023-03-06,0.0818000000000001
"1173",2023-03-07,0.0887
"1174",2023-03-08,0.0885
"1175",2023-03-09,0.0859
"1176",2023-03-10,0.0841999999999999
"1177",2023-03-11,0.0881
"1178",2023-03-12,0.0890000000000001
"1179",2023-03-13,0.1033
"1180",2023-03-14,0.1036
"1181",2023-03-15,0.1121
"1182",2023-03-16,0.115
"1183",2023-03-17,0.1365
"1184",2023-03-18,0.1386
"1185",2023-03-19,0.1473
"1186",2023-03-20,0.1629
"1187",2023-03-21,0.186
"1188",2023-03-22,0.1921
"1189",2023-03-23,0.2073
"1190",2023-03-24,0.221
"1191",2023-03-25,0.2309
"1192",2023-03-26,0.2618
"1193",2023-03-27,0.2824
"1194",2023-03-28,0.3163
"1195",2023-03-29,0.3488
"1196",2023-03-30,0.3823
"1197",2023-03-31,0.4234
"1198",2023-04-01,0.4571
"1199",2023-04-02,0.4501
"1200",2023-04-03,0.4114
"1201",2023-04-04,0.3575
"1202",2023-04-05,0.3334
"1203",2023-04-06,0.3281
"1204",2023-04-07,0.3418
"1205",2023-04-08,0.3574
"1206",2023-04-09,0.3425
"1207",2023-04-10,0.3394
"1208",2023-04-11,0.3282
"1209",2023-04-12,0.3309
"1210",2023-04-13,0.3276
"1211",2023-04-14,0.3314
"1212",2023-04-15,0.3378
"1213",2023-04-16,0.3409
"1214",2023-04-17,0.3397
"1215",2023-04-18,0.3344
"1216",2023-04-19,0.3248
"1217",2023-04-20,0.3025
"1218",2023-04-21,0.2933
"1219",2023-04-22,0.2785
"1220",2023-04-23,0.2471
"1221",2023-04-24,0.233
"1222",2023-04-25,0.2342
"1223",2023-04-26,0.2404
"1224",2023-04-27,0.2583
"1225",2023-04-28,0.2769
"1226",2023-04-29,0.2935
"1227",2023-04-30,0.2931
"1228",2023-05-01,0.2905
"1229",2023-05-02,0.2891
"1230",2023-05-03,0.2898
"1231",2023-05-04,0.3046
"1232",2023-05-05,0.2981
"1233",2023-05-06,0.2844
"1234",2023-05-07,0.2915
"1235",2023-05-08,0.2838
"1236",2023-05-09,0.2862
"1237",2023-05-10,0.2932
"1238",2023-05-11,0.281
"1239",2023-05-12,0.29
"1240",2023-05-13,0.2816
"1241",2023-05-14,0.2803
"1242",2023-05-15,0.2886
"1243",2023-05-16,0.2883
"1244",2023-05-17,0.2954
"1245",2023-05-18,0.2935
"1246",2023-05-19,0.296
"1247",2023-05-20,0.3064
"1248",2023-05-21,0.2994
"1249",2023-05-22,0.3096
"1250",2023-05-23,0.317
"1251",2023-05-24,0.3113
"1252",2023-05-25,0.3241
"1253",2023-05-26,0.3278
"1254",2023-05-27,0.3436
"1255",2023-05-28,0.3463
"1256",2023-05-29,0.3286
"1257",2023-05-30,0.3268
"1258",2023-05-31,0.3312
"1259",2023-06-01,0.3316
"1260",2023-06-02,0.3374
"1261",2023-06-03,0.3517
"1262",2023-06-04,0.3724
"1263",2023-06-05,0.374
"1264",2023-06-06,0.3881
"1265",2023-06-07,0.3816
"1266",2023-06-08,0.3647
"1267",2023-06-09,0.3456
"1268",2023-06-10,0.3226
"1269",2023-06-11,0.3107
"1270",2023-06-12,0.3217
"1271",2023-06-13,0.3319
"1272",2023-06-14,0.3367
"1273",2023-06-15,0.3362
"1274",2023-06-16,0.3509
"1275",2023-06-17,0.3468
"1276",2023-06-18,0.3461
"1277",2023-06-19,0.352
"1278",2023-06-20,0.3593
"1279",2023-06-21,0.361
"1280",2023-06-22,0.3591
"1281",2023-06-23,0.3448
"1282",2023-06-24,0.3442
"1283",2023-06-25,0.3212
"1284",2023-06-26,0.3207
"1285",2023-06-27,0.3208
"1286",2023-06-28,0.3072
"1287",2023-06-29,0.2955
"1288",2023-06-30,0.2979
