"","date","TRX"
"234",2021-08-05,0.322
"235",2021-08-06,0.3189
"236",2021-08-07,0.3208
"237",2021-08-08,0.3153
"238",2021-08-09,0.3151
"239",2021-08-10,0.3215
"240",2021-08-11,0.3173
"241",2021-08-12,0.3071
"242",2021-08-13,0.3124
"243",2021-08-14,0.3065
"244",2021-08-15,0.306
"245",2021-08-16,0.3062
"246",2021-08-17,0.3075
"247",2021-08-18,0.2998
"248",2021-08-19,0.3097
"249",2021-08-20,0.311
"250",2021-08-21,0.31
"251",2021-08-22,0.3076
"252",2021-08-23,0.3132
"253",2021-08-24,0.3219
"254",2021-08-25,0.3169
"255",2021-08-26,0.3099
"256",2021-08-27,0.3041
"257",2021-08-28,0.3036
"258",2021-08-29,0.3064
"259",2021-08-30,0.2989
"260",2021-08-31,0.2965
"261",2021-09-01,0.2893
"262",2021-09-02,0.2819
"263",2021-09-03,0.2887
"264",2021-09-04,0.3011
"265",2021-09-05,0.2922
"266",2021-09-06,0.2904
"267",2021-09-07,0.2872
"268",2021-09-08,0.2918
"269",2021-09-09,0.2909
"270",2021-09-10,0.287
"271",2021-09-11,0.2916
"272",2021-09-12,0.2928
"273",2021-09-13,0.2843
"274",2021-09-14,0.281
"275",2021-09-15,0.2832
"276",2021-09-16,0.2831
"277",2021-09-17,0.2789
"278",2021-09-18,0.2862
"279",2021-09-19,0.2823
"280",2021-09-20,0.2755
"281",2021-09-21,0.2801
"282",2021-09-22,0.2796
"283",2021-09-23,0.2789
"284",2021-09-24,0.283
"285",2021-09-25,0.2775
"286",2021-09-26,0.2789
"287",2021-09-27,0.2737
"288",2021-09-28,0.2877
"289",2021-09-29,0.2782
"290",2021-09-30,0.269
"291",2021-10-01,0.2696
"292",2021-10-02,0.2662
"293",2021-10-03,0.2719
"294",2021-10-04,0.2746
"295",2021-10-05,0.2721
"296",2021-10-06,0.2745
"297",2021-10-07,0.2735
"298",2021-10-08,0.2704
"299",2021-10-09,0.2734
"300",2021-10-10,0.2695
"301",2021-10-11,0.2603
"302",2021-10-12,0.2569
"303",2021-10-13,0.2574
"304",2021-10-14,0.2634
"305",2021-10-15,0.2666
"306",2021-10-16,0.2643
"307",2021-10-17,0.2588
"308",2021-10-18,0.2738
"309",2021-10-19,0.2693
"310",2021-10-20,0.2654
"311",2021-10-21,0.2642
"312",2021-10-22,0.2653
"313",2021-10-23,0.2659
"314",2021-10-24,0.2681
"315",2021-10-25,0.2638
"316",2021-10-26,0.2638
"317",2021-10-27,0.2589
"318",2021-10-28,0.2609
"319",2021-10-29,0.2645
"320",2021-10-30,0.2576
"321",2021-10-31,0.2463
"322",2021-11-01,0.2321
"323",2021-11-02,0.2382
"324",2021-11-03,0.24
"325",2021-11-04,0.2338
"326",2021-11-05,0.237
"327",2021-11-06,0.2425
"328",2021-11-07,0.2498
"329",2021-11-08,0.2527
"330",2021-11-09,0.2589
"331",2021-11-10,0.2508
"332",2021-11-11,0.2494
"333",2021-11-12,0.246
"334",2021-11-13,0.2411
"335",2021-11-14,0.241
"336",2021-11-15,0.2458
"337",2021-11-16,0.2378
"338",2021-11-17,0.2449
"339",2021-11-18,0.2442
"340",2021-11-19,0.2385
"341",2021-11-20,0.2463
"342",2021-11-21,0.2394
"343",2021-11-22,0.2388
"344",2021-11-23,0.2386
"345",2021-11-24,0.2319
"346",2021-11-25,0.227
"347",2021-11-26,0.2259
"348",2021-11-27,0.237
"349",2021-11-28,0.2346
"350",2021-11-29,0.2276
"351",2021-11-30,0.2223
"352",2021-12-01,0.2254
"353",2021-12-02,0.2166
"354",2021-12-03,0.2101
"355",2021-12-04,0.2085
"356",2021-12-05,0.2118
"357",2021-12-06,0.2038
"358",2021-12-07,0.2074
"359",2021-12-08,0.2138
"360",2021-12-09,0.2114
"361",2021-12-10,0.2107
"362",2021-12-11,0.2128
"363",2021-12-12,0.2164
"364",2021-12-13,0.2107
"365",2021-12-14,0.2082
"366",2021-12-15,0.2058
"367",2021-12-16,0.2024
"368",2021-12-17,0.2155
"369",2021-12-18,0.218
"370",2021-12-19,0.2151
"371",2021-12-20,0.2213
"372",2021-12-21,0.2247
"373",2021-12-22,0.2243
"374",2021-12-23,0.2391
"375",2021-12-24,0.2307
"376",2021-12-25,0.2301
"377",2021-12-26,0.2246
"378",2021-12-27,0.2341
"379",2021-12-28,0.2414
"380",2021-12-29,0.2422
"381",2021-12-30,0.2425
"382",2021-12-31,0.2425
"383",2022-01-01,0.2519
"384",2022-01-02,0.2549
"385",2022-01-03,0.2537
"386",2022-01-04,0.2562
"387",2022-01-05,0.2571
"388",2022-01-06,0.2624
"389",2022-01-07,0.2621
"390",2022-01-08,0.2571
"391",2022-01-09,0.2544
"392",2022-01-10,0.2548
"393",2022-01-11,0.2648
"394",2022-01-12,0.2568
"395",2022-01-13,0.2578
"396",2022-01-14,0.2706
"397",2022-01-15,0.2621
"398",2022-01-16,0.2678
"399",2022-01-17,0.2678
"400",2022-01-18,0.2688
"401",2022-01-19,0.2696
"402",2022-01-20,0.2657
"403",2022-01-21,0.2732
"404",2022-01-22,0.2786
"405",2022-01-23,0.2674
"406",2022-01-24,0.2598
"407",2022-01-25,0.2676
"408",2022-01-26,0.2701
"409",2022-01-27,0.2621
"410",2022-01-28,0.2582
"411",2022-01-29,0.2571
"412",2022-01-30,0.2606
"413",2022-01-31,0.2703
"414",2022-02-01,0.2739
"415",2022-02-02,0.2696
"416",2022-02-03,0.2696
"417",2022-02-04,0.2623
"418",2022-02-05,0.2704
"419",2022-02-06,0.2662
"420",2022-02-07,0.2659
"421",2022-02-08,0.2608
"422",2022-02-09,0.2593
"423",2022-02-10,0.2586
"424",2022-02-11,0.2655
"425",2022-02-12,0.2708
"426",2022-02-13,0.2758
"427",2022-02-14,0.27
"428",2022-02-15,0.2756
"429",2022-02-16,0.2741
"430",2022-02-17,0.2618
"431",2022-02-18,0.2633
"432",2022-02-19,0.2636
"433",2022-02-20,0.2618
"434",2022-02-21,0.2671
"435",2022-02-22,0.2662
"436",2022-02-23,0.2653
"437",2022-02-24,0.2625
"438",2022-02-25,0.2654
"439",2022-02-26,0.2683
"440",2022-02-27,0.275
"441",2022-02-28,0.2622
"442",2022-03-01,0.2558
"443",2022-03-02,0.264
"444",2022-03-03,0.2684
"445",2022-03-04,0.2608
"446",2022-03-05,0.2632
"447",2022-03-06,0.262
"448",2022-03-07,0.274
"449",2022-03-08,0.2722
"450",2022-03-09,0.2666
"451",2022-03-10,0.2733
"452",2022-03-11,0.2722
"453",2022-03-12,0.2754
"454",2022-03-13,0.2713
"455",2022-03-14,0.2687
"456",2022-03-15,0.2796
"457",2022-03-16,0.2772
"458",2022-03-17,0.2938
"459",2022-03-18,0.2961
"460",2022-03-19,0.2942
"461",2022-03-20,0.2955
"462",2022-03-21,0.3005
"463",2022-03-22,0.2959
"464",2022-03-23,0.2962
"465",2022-03-24,0.2819
"466",2022-03-25,0.2807
"467",2022-03-26,0.2847
"468",2022-03-27,0.2898
"469",2022-03-28,0.2895
"470",2022-03-29,0.2917
"471",2022-03-30,0.2899
"472",2022-03-31,0.292
"473",2022-04-01,0.3058
"474",2022-04-02,0.3063
"475",2022-04-03,0.301
"476",2022-04-04,0.3046
"477",2022-04-05,0.2955
"478",2022-04-06,0.2993
"479",2022-04-07,0.3008
"480",2022-04-08,0.302
"481",2022-04-09,0.2986
"482",2022-04-10,0.2985
"483",2022-04-11,0.2962
"484",2022-04-12,0.2989
"485",2022-04-13,0.2919
"486",2022-04-14,0.298
"487",2022-04-15,0.2906
"488",2022-04-16,0.3044
"489",2022-04-17,0.3
"490",2022-04-18,0.2977
"491",2022-04-19,0.3011
"492",2022-04-20,0.3027
"493",2022-04-21,0.2969
"494",2022-04-22,0.2955
"495",2022-04-23,0.2985
"496",2022-04-24,0.294
"497",2022-04-25,0.2934
"498",2022-04-26,0.2917
"499",2022-04-27,0.2861
"500",2022-04-28,0.2864
"501",2022-04-29,0.2815
"502",2022-04-30,0.284
"503",2022-05-01,0.2912
"504",2022-05-02,0.2929
"505",2022-05-03,0.2908
"506",2022-05-04,0.2995
"507",2022-05-05,0.2918
"508",2022-05-06,0.2974
"509",2022-05-07,0.2986
"510",2022-05-08,0.2952
"511",2022-05-09,0.291
"512",2022-05-10,0.2976
"513",2022-05-11,0.2853
"514",2022-05-12,0.2819
"515",2022-05-13,0.2854
"516",2022-05-14,0.2888
"517",2022-05-15,0.2876
"518",2022-05-16,0.2951
"519",2022-05-17,0.2917
"520",2022-05-18,0.2888
"521",2022-05-19,0.285
"522",2022-05-20,0.2847
"523",2022-05-21,0.2841
"524",2022-05-22,0.2849
"525",2022-05-23,0.2768
"526",2022-05-24,0.2703
"527",2022-05-25,0.271
"528",2022-05-26,0.2823
"529",2022-05-27,0.2762
"530",2022-05-28,0.2753
"531",2022-05-29,0.273
"532",2022-05-30,0.2731
"533",2022-05-31,0.2769
"534",2022-06-01,0.2818
"535",2022-06-02,0.2706
"536",2022-06-03,0.272
"537",2022-06-04,0.2635
"538",2022-06-05,0.2659
"539",2022-06-06,0.2707
"540",2022-06-07,0.2599
"541",2022-06-08,0.2535
"542",2022-06-09,0.2542
"543",2022-06-10,0.2544
"544",2022-06-11,0.2522
"545",2022-06-12,0.2444
"546",2022-06-13,0.2434
"547",2022-06-14,0.2411
"548",2022-06-15,0.2498
"549",2022-06-16,0.243
"550",2022-06-17,0.2466
"551",2022-06-18,0.2495
"552",2022-06-19,0.2493
"553",2022-06-20,0.2436
"554",2022-06-21,0.2434
"555",2022-06-22,0.2315
"556",2022-06-23,0.2326
"557",2022-06-24,0.233
"558",2022-06-25,0.235
"559",2022-06-26,0.2248
"560",2022-06-27,0.2229
"561",2022-06-28,0.2208
"562",2022-06-29,0.2111
"563",2022-06-30,0.2187
"564",2022-07-01,0.2189
"565",2022-07-02,0.2126
"566",2022-07-03,0.2153
"567",2022-07-04,0.211
"568",2022-07-05,0.2144
"569",2022-07-06,0.2174
"570",2022-07-07,0.2184
"571",2022-07-08,0.2188
"572",2022-07-09,0.2262
"573",2022-07-10,0.2156
"574",2022-07-11,0.2046
"575",2022-07-12,0.2005
"576",2022-07-13,0.2009
"577",2022-07-14,0.1944
"578",2022-07-15,0.2074
"579",2022-07-16,0.2108
"580",2022-07-17,0.2126
"581",2022-07-18,0.2098
"582",2022-07-19,0.21
"583",2022-07-20,0.2149
"584",2022-07-21,0.213
"585",2022-07-22,0.2054
"586",2022-07-23,0.2011
"587",2022-07-24,0.2028
"588",2022-07-25,0.2049
"589",2022-07-26,0.2038
"590",2022-07-27,0.2083
"591",2022-07-28,0.2069
"592",2022-07-29,0.2091
"593",2022-07-30,0.2143
"594",2022-07-31,0.2187
"595",2022-08-01,0.211
"596",2022-08-02,0.2112
"597",2022-08-03,0.2024
"598",2022-08-04,0.2023
"599",2022-08-05,0.2095
"600",2022-08-06,0.2127
"601",2022-08-07,0.2146
"602",2022-08-08,0.2252
"603",2022-08-09,0.2262
"604",2022-08-10,0.2268
"605",2022-08-11,0.2321
"606",2022-08-12,0.2303
"607",2022-08-13,0.2345
"608",2022-08-14,0.2436
"609",2022-08-15,0.238
"610",2022-08-16,0.2328
"611",2022-08-17,0.2357
"612",2022-08-18,0.2399
"613",2022-08-19,0.2414
"614",2022-08-20,0.2398
"615",2022-08-21,0.2351
"616",2022-08-22,0.2467
"617",2022-08-23,0.2476
"618",2022-08-24,0.2516
"619",2022-08-25,0.2546
"620",2022-08-26,0.2481
"621",2022-08-27,0.245
"622",2022-08-28,0.2398
"623",2022-08-29,0.245
"624",2022-08-30,0.252
"625",2022-08-31,0.2465
"626",2022-09-01,0.2466
"627",2022-09-02,0.2499
"628",2022-09-03,0.253
"629",2022-09-04,0.2574
"630",2022-09-05,0.2551
"631",2022-09-06,0.253
"632",2022-09-07,0.2589
"633",2022-09-08,0.2557
"634",2022-09-09,0.2589
"635",2022-09-10,0.261
"636",2022-09-11,0.2552
"637",2022-09-12,0.2502
"638",2022-09-13,0.2597
"639",2022-09-14,0.2549
"640",2022-09-15,0.2587
"641",2022-09-16,0.2605
"642",2022-09-17,0.2651
"643",2022-09-18,0.269
"644",2022-09-19,0.2678
"645",2022-09-20,0.2665
"646",2022-09-21,0.265
"647",2022-09-22,0.2669
"648",2022-09-23,0.2711
"649",2022-09-24,0.2799
"650",2022-09-25,0.2815
"651",2022-09-26,0.2823
"652",2022-09-27,0.2816
"653",2022-09-28,0.2825
"654",2022-09-29,0.2809
"655",2022-09-30,0.2829
"656",2022-10-01,0.2884
"657",2022-10-02,0.2875
"658",2022-10-03,0.2836
"659",2022-10-04,0.2846
"660",2022-10-05,0.2922
"661",2022-10-06,0.2949
"662",2022-10-07,0.301
"663",2022-10-08,0.3044
"664",2022-10-09,0.3045
"665",2022-10-10,0.3037
"666",2022-10-11,0.304
"667",2022-10-12,0.3072
"668",2022-10-13,0.3151
"669",2022-10-14,0.3102
"670",2022-10-15,0.306
"671",2022-10-16,0.3103
"672",2022-10-17,0.3136
"673",2022-10-18,0.316
"674",2022-10-19,0.3107
"675",2022-10-20,0.302
"676",2022-10-21,0.3019
"677",2022-10-22,0.3122
"678",2022-10-23,0.3229
"679",2022-10-24,0.3283
"680",2022-10-25,0.3305
"681",2022-10-26,0.325
"682",2022-10-27,0.3341
"683",2022-10-28,0.3368
"684",2022-10-29,0.3328
"685",2022-10-30,0.3264
"686",2022-10-31,0.3262
"687",2022-11-01,0.3345
"688",2022-11-02,0.339
"689",2022-11-03,0.3417
"690",2022-11-04,0.3354
"691",2022-11-05,0.3371
"692",2022-11-06,0.3396
"693",2022-11-07,0.3433
"694",2022-11-08,0.3294
"695",2022-11-09,0.321
"696",2022-11-10,0.3226
"697",2022-11-11,0.3278
"698",2022-11-12,0.3358
"699",2022-11-13,0.3369
"700",2022-11-14,0.3382
"701",2022-11-15,0.3363
"702",2022-11-16,0.3374
"703",2022-11-17,0.3338
"704",2022-11-18,0.3341
"705",2022-11-19,0.3268
"706",2022-11-20,0.3179
"707",2022-11-21,0.3238
"708",2022-11-22,0.3303
"709",2022-11-23,0.3372
"710",2022-11-24,0.336
"711",2022-11-25,0.33
"712",2022-11-26,0.3318
"713",2022-11-27,0.3308
"714",2022-11-28,0.3299
"715",2022-11-29,0.3337
"716",2022-11-30,0.3331
"717",2022-12-01,0.3324
"718",2022-12-02,0.3257
"719",2022-12-03,0.3251
"720",2022-12-04,0.3228
"721",2022-12-05,0.3143
"722",2022-12-06,0.3127
"723",2022-12-07,0.319
"724",2022-12-08,0.3136
"725",2022-12-09,0.3151
"726",2022-12-10,0.317
"727",2022-12-11,0.313
"728",2022-12-12,0.3212
"729",2022-12-13,0.3211
"730",2022-12-14,0.3179
"731",2022-12-15,0.3158
"732",2022-12-16,0.3197
"733",2022-12-17,0.3282
"734",2022-12-18,0.3257
"735",2022-12-19,0.3154
"736",2022-12-20,0.3164
"737",2022-12-21,0.3235
"738",2022-12-22,0.3208
"739",2022-12-23,0.3161
"740",2022-12-24,0.3081
"741",2022-12-25,0.3029
"742",2022-12-26,0.3017
"743",2022-12-27,0.3057
"744",2022-12-28,0.309
"745",2022-12-29,0.3129
"746",2022-12-30,0.3124
"747",2022-12-31,0.317
"748",2023-01-01,0.3227
"749",2023-01-02,0.3195
"750",2023-01-03,0.319
"751",2023-01-04,0.3184
"752",2023-01-05,0.3192
"753",2023-01-06,0.3128
"754",2023-01-07,0.3006
"755",2023-01-08,0.2962
"756",2023-01-09,0.2928
"757",2023-01-10,0.2935
"758",2023-01-11,0.2968
"759",2023-01-12,0.3
"760",2023-01-13,0.2895
"761",2023-01-14,0.2882
"762",2023-01-15,0.2879
"763",2023-01-16,0.2881
"764",2023-01-17,0.286
"765",2023-01-18,0.2838
"766",2023-01-19,0.273
"767",2023-01-20,0.2697
"768",2023-01-21,0.2722
"769",2023-01-22,0.2723
"770",2023-01-23,0.2768
"771",2023-01-24,0.277
"772",2023-01-25,0.2796
"773",2023-01-26,0.2818
"774",2023-01-27,0.2791
"775",2023-01-28,0.2785
"776",2023-01-29,0.2814
"777",2023-01-30,0.2842
"778",2023-01-31,0.2867
"779",2023-02-01,0.2814
"780",2023-02-02,0.2817
"781",2023-02-03,0.2873
"782",2023-02-04,0.278
"783",2023-02-05,0.2708
"784",2023-02-06,0.262
"785",2023-02-07,0.2561
"786",2023-02-08,0.2575
"787",2023-02-09,0.2594
"788",2023-02-10,0.2647
"789",2023-02-11,0.263
"790",2023-02-12,0.2593
"791",2023-02-13,0.2635
"792",2023-02-14,0.269
"793",2023-02-15,0.2642
"794",2023-02-16,0.2577
"795",2023-02-17,0.2548
"796",2023-02-18,0.2467
"797",2023-02-19,0.2413
"798",2023-02-20,0.2416
"799",2023-02-21,0.2394
"800",2023-02-22,0.2321
"801",2023-02-23,0.2219
"802",2023-02-24,0.2107
"803",2023-02-25,0.211
"804",2023-02-26,0.2137
"805",2023-02-27,0.2111
"806",2023-02-28,0.2087
"807",2023-03-01,0.2071
"808",2023-03-02,0.2073
"809",2023-03-03,0.2063
"810",2023-03-04,0.2079
"811",2023-03-05,0.2057
"812",2023-03-06,0.203
"813",2023-03-07,0.1989
"814",2023-03-08,0.1984
"815",2023-03-09,0.1894
"816",2023-03-10,0.1932
"817",2023-03-11,0.1971
"818",2023-03-12,0.2004
"819",2023-03-13,0.1994
"820",2023-03-14,0.2003
"821",2023-03-15,0.2044
"822",2023-03-16,0.2045
"823",2023-03-17,0.2044
"824",2023-03-18,0.203
"825",2023-03-19,0.1916
"826",2023-03-20,0.1857
"827",2023-03-21,0.1887
"828",2023-03-22,0.1909
"829",2023-03-23,0.1885
"830",2023-03-24,0.1844
"831",2023-03-25,0.1892
"832",2023-03-26,0.1951
"833",2023-03-27,0.1977
"834",2023-03-28,0.1919
"835",2023-03-29,0.1917
"836",2023-03-30,0.1961
"837",2023-03-31,0.1983
"838",2023-04-01,0.1949
"839",2023-04-02,0.187
"840",2023-04-03,0.1908
"841",2023-04-04,0.1917
"842",2023-04-05,0.2003
"843",2023-04-06,0.2025
"844",2023-04-07,0.1966
"845",2023-04-08,0.1958
"846",2023-04-09,0.1953
"847",2023-04-10,0.1968
"848",2023-04-11,0.2027
"849",2023-04-12,0.1972
"850",2023-04-13,0.1875
"851",2023-04-14,0.1844
"852",2023-04-15,0.1937
"853",2023-04-16,0.198
"854",2023-04-17,0.1973
"855",2023-04-18,0.1973
"856",2023-04-19,0.1957
"857",2023-04-20,0.1918
"858",2023-04-21,0.2053
"859",2023-04-22,0.2098
"860",2023-04-23,0.2097
"861",2023-04-24,0.2081
"862",2023-04-25,0.2097
"863",2023-04-26,0.2091
"864",2023-04-27,0.2148
"865",2023-04-28,0.2147
"866",2023-04-29,0.2122
"867",2023-04-30,0.2083
"868",2023-05-01,0.2134
"869",2023-05-02,0.2214
"870",2023-05-03,0.2227
"871",2023-05-04,0.2275
"872",2023-05-05,0.2281
"873",2023-05-06,0.2223
"874",2023-05-07,0.2131
"875",2023-05-08,0.2074
"876",2023-05-09,0.2131
"877",2023-05-10,0.2173
"878",2023-05-11,0.219
"879",2023-05-12,0.2189
"880",2023-05-13,0.2196
"881",2023-05-14,0.2179
"882",2023-05-15,0.2207
"883",2023-05-16,0.2234
"884",2023-05-17,0.2225
"885",2023-05-18,0.2266
"886",2023-05-19,0.2288
"887",2023-05-20,0.2313
"888",2023-05-21,0.2368
"889",2023-05-22,0.2352
"890",2023-05-23,0.2323
"891",2023-05-24,0.239
"892",2023-05-25,0.24
"893",2023-05-26,0.2374
"894",2023-05-27,0.2342
"895",2023-05-28,0.2303
"896",2023-05-29,0.2301
"897",2023-05-30,0.228
"898",2023-05-31,0.2267
"899",2023-06-01,0.2244
"900",2023-06-02,0.227
"901",2023-06-03,0.2366
"902",2023-06-04,0.2413
"903",2023-06-05,0.2396
"904",2023-06-06,0.237
"905",2023-06-07,0.2352
"906",2023-06-08,0.2364
"907",2023-06-09,0.2398
"908",2023-06-10,0.2482
"909",2023-06-11,0.2411
"910",2023-06-12,0.234
"911",2023-06-13,0.2302
"912",2023-06-14,0.2355
"913",2023-06-15,0.2343
"914",2023-06-16,0.2283
"915",2023-06-17,0.2246
"916",2023-06-18,0.2226
"917",2023-06-19,0.2257
"918",2023-06-20,0.2352
"919",2023-06-21,0.2407
"920",2023-06-22,0.241
"921",2023-06-23,0.246
"922",2023-06-24,0.2439
"923",2023-06-25,0.2411
"924",2023-06-26,0.2411
"925",2023-06-27,0.2417
"926",2023-06-28,0.2368
"927",2023-06-29,0.2397
"928",2023-06-30,0.2448
