"","date","BTC"
"143",2020-05-11,0.3451
"144",2020-05-12,0.359
"145",2020-05-13,0.3658
"146",2020-05-14,0.3566
"147",2020-05-15,0.368
"148",2020-05-16,0.3974
"149",2020-05-17,0.3944
"150",2020-05-18,0.4031
"151",2020-05-19,0.3981
"152",2020-05-20,0.3757
"153",2020-05-21,0.3571
"154",2020-05-22,0.3611
"155",2020-05-23,0.3687
"156",2020-05-24,0.3855
"157",2020-05-25,0.3781
"158",2020-05-26,0.3854
"159",2020-05-27,0.3962
"160",2020-05-28,0.3995
"161",2020-05-29,0.4067
"162",2020-05-30,0.4037
"163",2020-05-31,0.4029
"164",2020-06-01,0.3949
"165",2020-06-02,0.3974
"166",2020-06-03,0.4055
"167",2020-06-04,0.4201
"168",2020-06-05,0.4383
"169",2020-06-06,0.4401
"170",2020-06-07,0.4484
"171",2020-06-08,0.4328
"172",2020-06-09,0.4084
"173",2020-06-10,0.4195
"174",2020-06-11,0.427
"175",2020-06-12,0.4068
"176",2020-06-13,0.4227
"177",2020-06-14,0.4086
"178",2020-06-15,0.39
"179",2020-06-16,0.3958
"180",2020-06-17,0.4254
"181",2020-06-18,0.4315
"182",2020-06-19,0.413
"183",2020-06-20,0.4177
"184",2020-06-21,0.4226
"185",2020-06-22,0.4134
"186",2020-06-23,0.3979
"187",2020-06-24,0.4103
"188",2020-06-25,0.4216
"189",2020-06-26,0.4217
"190",2020-06-27,0.4189
"191",2020-06-28,0.4301
"192",2020-06-29,0.4409
"193",2020-06-30,0.4259
"194",2020-07-01,0.4153
"195",2020-07-02,0.4221
"196",2020-07-03,0.433
"197",2020-07-04,0.4248
"198",2020-07-05,0.4405
"199",2020-07-06,0.4298
"200",2020-07-07,0.4378
"201",2020-07-08,0.4327
"202",2020-07-09,0.4078
"203",2020-07-10,0.4285
"204",2020-07-11,0.4443
"205",2020-07-12,0.4438
"206",2020-07-13,0.4383
"207",2020-07-14,0.4132
"208",2020-07-15,0.4068
"209",2020-07-16,0.4196
"210",2020-07-17,0.438
"211",2020-07-18,0.4573
"212",2020-07-19,0.4456
"213",2020-07-20,0.4583
"214",2020-07-21,0.4392
"215",2020-07-22,0.4278
"216",2020-07-23,0.4403
"217",2020-07-24,0.44
"218",2020-07-25,0.4643
"219",2020-07-26,0.4428
"220",2020-07-27,0.451
"221",2020-07-28,0.4521
"222",2020-07-29,0.4539
"223",2020-07-30,0.4546
"224",2020-07-31,0.4538
"225",2020-08-01,0.4573
"226",2020-08-02,0.4202
"227",2020-08-03,0.429
"228",2020-08-04,0.4586
"229",2020-08-05,0.4582
"230",2020-08-06,0.4406
"231",2020-08-07,0.4583
"232",2020-08-08,0.441
"233",2020-08-09,0.4512
"234",2020-08-10,0.4527
"235",2020-08-11,0.4538
"236",2020-08-12,0.473
"237",2020-08-13,0.4675
"238",2020-08-14,0.4562
"239",2020-08-15,0.4634
"240",2020-08-16,0.4811
"241",2020-08-17,0.455
"242",2020-08-18,0.4364
"243",2020-08-19,0.4394
"244",2020-08-20,0.4458
"245",2020-08-21,0.4545
"246",2020-08-22,0.4735
"247",2020-08-23,0.4702
"248",2020-08-24,0.4759
"249",2020-08-25,0.489
"250",2020-08-26,0.4829
"251",2020-08-27,0.4843
"252",2020-08-28,0.4708
"253",2020-08-29,0.4874
"254",2020-08-30,0.4816
"255",2020-08-31,0.4764
"256",2020-09-01,0.4645
"257",2020-09-02,0.4746
"258",2020-09-03,0.4876
"259",2020-09-04,0.4785
"260",2020-09-05,0.4892
"261",2020-09-06,0.4992
"262",2020-09-07,0.4663
"263",2020-09-08,0.4687
"264",2020-09-09,0.4874
"265",2020-09-10,0.4864
"266",2020-09-11,0.4926
"267",2020-09-12,0.4907
"268",2020-09-13,0.4938
"269",2020-09-14,0.4867
"270",2020-09-15,0.4936
"271",2020-09-16,0.5026
"272",2020-09-17,0.4879
"273",2020-09-18,0.4773
"274",2020-09-19,0.4251
"275",2020-09-20,0.4288
"276",2020-09-21,0.4293
"277",2020-09-22,0.4232
"278",2020-09-23,0.4267
"279",2020-09-24,0.4222
"280",2020-09-25,0.4294
"281",2020-09-26,0.425
"282",2020-09-27,0.4124
"283",2020-09-28,0.4261
"284",2020-09-29,0.4196
"285",2020-09-30,0.4137
"286",2020-10-01,0.4101
"287",2020-10-02,0.417
"288",2020-10-03,0.4632
"289",2020-10-04,0.4452
"290",2020-10-05,0.4372
"291",2020-10-06,0.4493
"292",2020-10-07,0.419
"293",2020-10-08,0.4289
"294",2020-10-09,0.4249
"295",2020-10-10,0.4082
"296",2020-10-11,0.3817
"297",2020-10-12,0.3752
"298",2020-10-13,0.3453
"299",2020-10-14,0.3597
"300",2020-10-15,0.3731
"301",2020-10-16,0.384
"302",2020-10-17,0.3742
"303",2020-10-18,0.3864
"304",2020-10-19,0.3834
"305",2020-10-20,0.3817
"306",2020-10-21,0.3787
"307",2020-10-22,0.3677
"308",2020-10-23,0.3874
"309",2020-10-24,0.4036
"310",2020-10-25,0.3963
"311",2020-10-26,0.3975
"312",2020-10-27,0.3986
"313",2020-10-28,0.4007
"314",2020-10-29,0.3906
"315",2020-10-30,0.3956
"316",2020-10-31,0.4105
"317",2020-11-01,0.4221
"318",2020-11-02,0.4101
"319",2020-11-03,0.4141
"320",2020-11-04,0.4211
"321",2020-11-05,0.4157
"322",2020-11-06,0.3734
"323",2020-11-07,0.3894
"324",2020-11-08,0.3809
"325",2020-11-09,0.3729
"326",2020-11-10,0.3555
"327",2020-11-11,0.3614
"328",2020-11-12,0.3669
"329",2020-11-13,0.3582
"330",2020-11-14,0.3899
"331",2020-11-15,0.403
"332",2020-11-16,0.3906
"333",2020-11-17,0.4047
"334",2020-11-18,0.3767
"335",2020-11-19,0.3906
"336",2020-11-20,0.386
"337",2020-11-21,0.3789
"338",2020-11-22,0.3799
"339",2020-11-23,0.3825
"340",2020-11-24,0.3613
"341",2020-11-25,0.374
"342",2020-11-26,0.3589
"343",2020-11-27,0.3673
"344",2020-11-28,0.371
"345",2020-11-29,0.3826
"346",2020-11-30,0.3654
"347",2020-12-01,0.3693
"348",2020-12-02,0.4024
"349",2020-12-03,0.4042
"350",2020-12-04,0.3976
"351",2020-12-05,0.3712
"352",2020-12-06,0.3588
"353",2020-12-07,0.3764
"354",2020-12-08,0.3793
"355",2020-12-09,0.395
"356",2020-12-10,0.4102
"357",2020-12-11,0.4175
"358",2020-12-12,0.4073
"359",2020-12-13,0.4034
"360",2020-12-14,0.3968
"361",2020-12-15,0.403
"362",2020-12-16,0.3721
"363",2020-12-17,0.3936
"364",2020-12-18,0.3833
"365",2020-12-19,0.3751
"366",2020-12-20,0.3728
"367",2020-12-21,0.3692
"368",2020-12-22,0.3791
"369",2020-12-23,0.3763
"370",2020-12-24,0.3564
"371",2020-12-25,0.379
"372",2020-12-26,0.3861
"373",2020-12-27,0.3744
"374",2020-12-28,0.3877
"375",2020-12-29,0.3946
"376",2020-12-30,0.3882
"377",2020-12-31,0.3767
"378",2021-01-01,0.4001
"379",2021-01-02,0.4059
"380",2021-01-03,0.4026
"381",2021-01-04,0.4021
"382",2021-01-05,0.3618
"383",2021-01-06,0.389
"384",2021-01-07,0.361
"385",2021-01-08,0.3737
"386",2021-01-09,0.3618
"387",2021-01-10,0.3773
"388",2021-01-11,0.3685
"389",2021-01-12,0.3804
"390",2021-01-13,0.3914
"391",2021-01-14,0.3965
"392",2021-01-15,0.3829
"393",2021-01-16,0.4019
"394",2021-01-17,0.3717
"395",2021-01-18,0.3622
"396",2021-01-19,0.3629
"397",2021-01-20,0.3632
"398",2021-01-21,0.3777
"399",2021-01-22,0.3704
"400",2021-01-23,0.3957
"401",2021-01-24,0.3904
"402",2021-01-25,0.3655
"403",2021-01-26,0.3839
"404",2021-01-27,0.3982
"405",2021-01-28,0.4027
"406",2021-01-29,0.3664
"407",2021-01-30,0.38
"408",2021-01-31,0.3817
"409",2021-02-01,0.3701
"410",2021-02-02,0.3635
"411",2021-02-03,0.3662
"412",2021-02-04,0.3532
"413",2021-02-05,0.3848
"414",2021-02-06,0.3942
"415",2021-02-07,0.396
"416",2021-02-08,0.389
"417",2021-02-09,0.3668
"418",2021-02-10,0.3562
"419",2021-02-11,0.3726
"420",2021-02-12,0.4356
"421",2021-02-13,0.434
"422",2021-02-14,0.4194
"423",2021-02-15,0.4225
"424",2021-02-16,0.4026
"425",2021-02-17,0.4022
"426",2021-02-18,0.4156
"427",2021-02-19,0.4064
"428",2021-02-20,0.3971
"429",2021-02-21,0.4198
"430",2021-02-22,0.4014
"431",2021-02-23,0.4049
"432",2021-02-24,0.3885
"433",2021-02-25,0.401
"434",2021-02-26,0.3906
"435",2021-02-27,0.3937
"436",2021-02-28,0.3979
"437",2021-03-01,0.414
"438",2021-03-02,0.4218
"439",2021-03-03,0.4045
"440",2021-03-04,0.4055
"441",2021-03-05,0.39
"442",2021-03-06,0.3624
"443",2021-03-07,0.383
"444",2021-03-08,0.3837
"445",2021-03-09,0.3706
"446",2021-03-10,0.3809
"447",2021-03-11,0.3924
"448",2021-03-12,0.4071
"449",2021-03-13,0.4068
"450",2021-03-14,0.3997
"451",2021-03-15,0.408
"452",2021-03-16,0.4055
"453",2021-03-17,0.4191
"454",2021-03-18,0.3882
"455",2021-03-19,0.3896
"456",2021-03-20,0.3887
"457",2021-03-21,0.3861
"458",2021-03-22,0.4035
"459",2021-03-23,0.3995
"460",2021-03-24,0.3967
"461",2021-03-25,0.3824
"462",2021-03-26,0.3714
"463",2021-03-27,0.3879
"464",2021-03-28,0.3799
"465",2021-03-29,0.3809
"466",2021-03-30,0.3676
"467",2021-03-31,0.3726
"468",2021-04-01,0.3805
"469",2021-04-02,0.3814
"470",2021-04-03,0.4029
"471",2021-04-04,0.3978
"472",2021-04-05,0.3594
"473",2021-04-06,0.3811
"474",2021-04-07,0.3878
"475",2021-04-08,0.3836
"476",2021-04-09,0.3811
"477",2021-04-10,0.3795
"478",2021-04-11,0.3612
"479",2021-04-12,0.3541
"480",2021-04-13,0.3583
"481",2021-04-14,0.3693
"482",2021-04-15,0.3542
"483",2021-04-16,0.3582
"484",2021-04-17,0.3618
"485",2021-04-18,0.3618
"486",2021-04-19,0.3627
"487",2021-04-20,0.355
"488",2021-04-21,0.3862
"489",2021-04-22,0.3913
"490",2021-04-23,0.3795
"491",2021-04-24,0.4073
"492",2021-04-25,0.4014
"493",2021-04-26,0.4027
"494",2021-04-27,0.3698
"495",2021-04-28,0.3648
"496",2021-04-29,0.3621
"497",2021-04-30,0.3699
"498",2021-05-01,0.3872
"499",2021-05-02,0.3922
"500",2021-05-03,0.3946
"501",2021-05-04,0.3894
"502",2021-05-05,0.3614
"503",2021-05-06,0.3741
"504",2021-05-07,0.3702
"505",2021-05-08,0.3475
"506",2021-05-09,0.3535
"507",2021-05-10,0.358
"508",2021-05-11,0.3709
"509",2021-05-12,0.3818
"510",2021-05-13,0.4085
"511",2021-05-14,0.4123
"512",2021-05-15,0.4053
"513",2021-05-16,0.41
"514",2021-05-17,0.3775
"515",2021-05-18,0.3912
"516",2021-05-19,0.3701
"517",2021-05-20,0.3788
"518",2021-05-21,0.3881
"519",2021-05-22,0.3774
"520",2021-05-23,0.3703
"521",2021-05-24,0.3755
"522",2021-05-25,0.3647
"523",2021-05-26,0.3758
"524",2021-05-27,0.3824
"525",2021-05-28,0.3952
"526",2021-05-29,0.3915
"527",2021-05-30,0.3785
"528",2021-05-31,0.3902
"529",2021-06-01,0.372
"530",2021-06-02,0.3743
"531",2021-06-03,0.3687
"532",2021-06-04,0.3541
"533",2021-06-05,0.3667
"534",2021-06-06,0.36
"535",2021-06-07,0.3463
"536",2021-06-08,0.3362
"537",2021-06-09,0.328
"538",2021-06-10,0.2977
"539",2021-06-11,0.3063
"540",2021-06-12,0.3175
"541",2021-06-13,0.3259
"542",2021-06-14,0.3175
"543",2021-06-15,0.3429
"544",2021-06-16,0.3262
"545",2021-06-17,0.3181
"546",2021-06-18,0.3191
"547",2021-06-19,0.3221
"548",2021-06-20,0.3357
"549",2021-06-21,0.3158
"550",2021-06-22,0.3047
"551",2021-06-23,0.3131
"552",2021-06-24,0.2994
"553",2021-06-25,0.3039
"554",2021-06-26,0.3204
"555",2021-06-27,0.3103
"556",2021-06-28,0.3153
"557",2021-06-29,0.3197
"558",2021-06-30,0.3405
"559",2021-07-01,0.3356
"560",2021-07-02,0.3153
"561",2021-07-03,0.3134
"562",2021-07-04,0.2691
"563",2021-07-05,0.2946
"564",2021-07-06,0.2873
"565",2021-07-07,0.3003
"566",2021-07-08,0.302
"567",2021-07-09,0.2955
"568",2021-07-10,0.3049
"569",2021-07-11,0.3237
"570",2021-07-12,0.3342
"571",2021-07-13,0.3148
"572",2021-07-14,0.3132
"573",2021-07-15,0.3301
"574",2021-07-16,0.2978
"575",2021-07-17,0.2947
"576",2021-07-18,0.2979
"577",2021-07-19,0.2868
"578",2021-07-20,0.2929
"579",2021-07-21,0.2981
"580",2021-07-22,0.3169
"581",2021-07-23,0.3201
"582",2021-07-24,0.3118
"583",2021-07-25,0.3212
"584",2021-07-26,0.3124
"585",2021-07-27,0.3096
"586",2021-07-28,0.2973
"587",2021-07-29,0.3212
"588",2021-07-30,0.3337
"589",2021-07-31,0.3317
"590",2021-08-01,0.3433
"591",2021-08-02,0.3485
"592",2021-08-03,0.3307
"593",2021-08-04,0.3347
"594",2021-08-05,0.334
"595",2021-08-06,0.3483
"596",2021-08-07,0.3617
"597",2021-08-08,0.3591
"598",2021-08-09,0.3467
"599",2021-08-10,0.3453
"600",2021-08-11,0.3511
"601",2021-08-12,0.3584
"602",2021-08-13,0.362
"603",2021-08-14,0.3809
"604",2021-08-15,0.3517
"605",2021-08-16,0.3632
"606",2021-08-17,0.3746
"607",2021-08-18,0.3746
"608",2021-08-19,0.3977
"609",2021-08-20,0.4052
"610",2021-08-21,0.3952
"611",2021-08-22,0.3987
"612",2021-08-23,0.3819
"613",2021-08-24,0.3943
"614",2021-08-25,0.3944
"615",2021-08-26,0.3691
"616",2021-08-27,0.3768
"617",2021-08-28,0.3811
"618",2021-08-29,0.3995
"619",2021-08-30,0.3978
"620",2021-08-31,0.4037
"621",2021-09-01,0.4059
"622",2021-09-02,0.3625
"623",2021-09-03,0.3849
"624",2021-09-04,0.3899
"625",2021-09-05,0.3804
"626",2021-09-06,0.3558
"627",2021-09-07,0.3626
"628",2021-09-08,0.3719
"629",2021-09-09,0.3743
"630",2021-09-10,0.3787
"631",2021-09-11,0.3783
"632",2021-09-12,0.3795
"633",2021-09-13,0.3944
"634",2021-09-14,0.3753
"635",2021-09-15,0.3833
"636",2021-09-16,0.3773
"637",2021-09-17,0.3517
"638",2021-09-18,0.3696
"639",2021-09-19,0.3569
"640",2021-09-20,0.347
"641",2021-09-21,0.3537
"642",2021-09-22,0.3579
"643",2021-09-23,0.3799
"644",2021-09-24,0.3853
"645",2021-09-25,0.3993
"646",2021-09-26,0.3831
"647",2021-09-27,0.3866
"648",2021-09-28,0.3646
"649",2021-09-29,0.3512
"650",2021-09-30,0.3543
"651",2021-10-01,0.3555
"652",2021-10-02,0.3482
"653",2021-10-03,0.374
"654",2021-10-04,0.3769
"655",2021-10-05,0.3687
"656",2021-10-06,0.3789
"657",2021-10-07,0.3844
"658",2021-10-08,0.3676
"659",2021-10-09,0.3551
"660",2021-10-10,0.3689
"661",2021-10-11,0.371
"662",2021-10-12,0.357
"663",2021-10-13,0.3624
"664",2021-10-14,0.3499
"665",2021-10-15,0.3416
"666",2021-10-16,0.3455
"667",2021-10-17,0.3519
"668",2021-10-18,0.374
"669",2021-10-19,0.3712
"670",2021-10-20,0.3359
"671",2021-10-21,0.3538
"672",2021-10-22,0.3368
"673",2021-10-23,0.346
"674",2021-10-24,0.327
"675",2021-10-25,0.3211
"676",2021-10-26,0.3194
"677",2021-10-27,0.3265
"678",2021-10-28,0.356
"679",2021-10-29,0.3523
"680",2021-10-30,0.36
"681",2021-10-31,0.3414
"682",2021-11-01,0.3036
"683",2021-11-02,0.3172
"684",2021-11-03,0.315
"685",2021-11-04,0.3058
"686",2021-11-05,0.3182
"687",2021-11-06,0.3143
"688",2021-11-07,0.312
"689",2021-11-08,0.3202
"690",2021-11-09,0.3334
"691",2021-11-10,0.3463
"692",2021-11-11,0.3214
"693",2021-11-12,0.3406
"694",2021-11-13,0.3147
"695",2021-11-14,0.3115
"696",2021-11-15,0.2979
"697",2021-11-16,0.2963
"698",2021-11-17,0.317
"699",2021-11-18,0.3253
"700",2021-11-19,0.3274
"701",2021-11-20,0.3349
"702",2021-11-21,0.3259
"703",2021-11-22,0.3133
"704",2021-11-23,0.3116
"705",2021-11-24,0.3071
"706",2021-11-25,0.2885
"707",2021-11-26,0.2981
"708",2021-11-27,0.3263
"709",2021-11-28,0.3233
"710",2021-11-29,0.3249
"711",2021-11-30,0.3164
"712",2021-12-01,0.3146
"713",2021-12-02,0.3322
"714",2021-12-03,0.3108
"715",2021-12-04,0.304
"716",2021-12-05,0.3017
"717",2021-12-06,0.3131
"718",2021-12-07,0.3003
"719",2021-12-08,0.3114
"720",2021-12-09,0.3157
"721",2021-12-10,0.3183
"722",2021-12-11,0.3205
"723",2021-12-12,0.3477
"724",2021-12-13,0.3274
"725",2021-12-14,0.3136
"726",2021-12-15,0.3182
"727",2021-12-16,0.3064
"728",2021-12-17,0.3225
"729",2021-12-18,0.3181
"730",2021-12-19,0.304
"731",2021-12-20,0.3243
"732",2021-12-21,0.3194
"733",2021-12-22,0.3338
"734",2021-12-23,0.3356
"735",2021-12-24,0.3352
"736",2021-12-25,0.3288
"737",2021-12-26,0.3301
"738",2021-12-27,0.3488
"739",2021-12-28,0.3443
"740",2021-12-29,0.3461
"741",2021-12-30,0.3505
"742",2021-12-31,0.3184
"743",2022-01-01,0.3367
"744",2022-01-02,0.3327
"745",2022-01-03,0.3358
"746",2022-01-04,0.3436
"747",2022-01-05,0.3244
"748",2022-01-06,0.3329
"749",2022-01-07,0.3427
"750",2022-01-08,0.3572
"751",2022-01-09,0.3642
"752",2022-01-10,0.3575
"753",2022-01-11,0.3696
"754",2022-01-12,0.3309
"755",2022-01-13,0.3393
"756",2022-01-14,0.3456
"757",2022-01-15,0.3462
"758",2022-01-16,0.3459
"759",2022-01-17,0.3434
"760",2022-01-18,0.3394
"761",2022-01-19,0.3539
"762",2022-01-20,0.3536
"763",2022-01-21,0.3615
"764",2022-01-22,0.3708
"765",2022-01-23,0.3638
"766",2022-01-24,0.3442
"767",2022-01-25,0.3576
"768",2022-01-26,0.3707
"769",2022-01-27,0.3475
"770",2022-01-28,0.3545
"771",2022-01-29,0.3634
"772",2022-01-30,0.3568
"773",2022-01-31,0.3801
"774",2022-02-01,0.3855
"775",2022-02-02,0.3752
"776",2022-02-03,0.3765
"777",2022-02-04,0.3981
"778",2022-02-05,0.4056
"779",2022-02-06,0.4074
"780",2022-02-07,0.3915
"781",2022-02-08,0.4013
"782",2022-02-09,0.4021
"783",2022-02-10,0.4141
"784",2022-02-11,0.4067
"785",2022-02-12,0.4049
"786",2022-02-13,0.4193
"787",2022-02-14,0.4267
"788",2022-02-15,0.4584
"789",2022-02-16,0.468
"790",2022-02-17,0.4656
"791",2022-02-18,0.4507
"792",2022-02-19,0.447
"793",2022-02-20,0.4507
"794",2022-02-21,0.4505
"795",2022-02-22,0.4377
"796",2022-02-23,0.4382
"797",2022-02-24,0.4393
"798",2022-02-25,0.4387
"799",2022-02-26,0.4205
"800",2022-02-27,0.4075
"801",2022-02-28,0.388
"802",2022-03-01,0.3026
"803",2022-03-02,0.2974
"804",2022-03-03,0.2817
"805",2022-03-04,0.2652
"806",2022-03-05,0.2804
"807",2022-03-06,0.2709
"808",2022-03-07,0.2643
"809",2022-03-08,0.2535
"810",2022-03-09,0.2611
"811",2022-03-10,0.2741
"812",2022-03-11,0.2808
"813",2022-03-12,0.2803
"814",2022-03-13,0.2631
"815",2022-03-14,0.2462
"816",2022-03-15,0.2445
"817",2022-03-16,0.2391
"818",2022-03-17,0.2564
"819",2022-03-18,0.2561
"820",2022-03-19,0.2487
"821",2022-03-20,0.2628
"822",2022-03-21,0.2712
"823",2022-03-22,0.2665
"824",2022-03-23,0.2516
"825",2022-03-24,0.2478
"826",2022-03-25,0.2329
"827",2022-03-26,0.2395
"828",2022-03-27,0.25
"829",2022-03-28,0.2492
"830",2022-03-29,0.257
"831",2022-03-30,0.2533
"832",2022-03-31,0.2549
"833",2022-04-01,0.2659
"834",2022-04-02,0.2707
"835",2022-04-03,0.2382
"836",2022-04-04,0.2309
"837",2022-04-05,0.2332
"838",2022-04-06,0.2262
"839",2022-04-07,0.2181
"840",2022-04-08,0.224
"841",2022-04-09,0.2272
"842",2022-04-10,0.2274
"843",2022-04-11,0.229
"844",2022-04-12,0.2198
"845",2022-04-13,0.2056
"846",2022-04-14,0.1889
"847",2022-04-15,0.1852
"848",2022-04-16,0.1977
"849",2022-04-17,0.2007
"850",2022-04-18,0.1786
"851",2022-04-19,0.186
"852",2022-04-20,0.1886
"853",2022-04-21,0.1937
"854",2022-04-22,0.2024
"855",2022-04-23,0.1988
"856",2022-04-24,0.2015
"857",2022-04-25,0.195
"858",2022-04-26,0.2149
"859",2022-04-27,0.1955
"860",2022-04-28,0.195
"861",2022-04-29,0.2022
"862",2022-04-30,0.2039
"863",2022-05-01,0.2049
"864",2022-05-02,0.1914
"865",2022-05-03,0.1881
"866",2022-05-04,0.2079
"867",2022-05-05,0.2143
"868",2022-05-06,0.2141
"869",2022-05-07,0.2089
"870",2022-05-08,0.2079
"871",2022-05-09,0.2068
"872",2022-05-10,0.2117
"873",2022-05-11,0.2245
"874",2022-05-12,0.2049
"875",2022-05-13,0.1959
"876",2022-05-14,0.212
"877",2022-05-15,0.2307
"878",2022-05-16,0.2601
"879",2022-05-17,0.2647
"880",2022-05-18,0.2619
"881",2022-05-19,0.2727
"882",2022-05-20,0.2676
"883",2022-05-21,0.266
"884",2022-05-22,0.2809
"885",2022-05-23,0.2829
"886",2022-05-24,0.2699
"887",2022-05-25,0.2667
"888",2022-05-26,0.278
"889",2022-05-27,0.2705
"890",2022-05-28,0.2627
"891",2022-05-29,0.2621
"892",2022-05-30,0.2586
"893",2022-05-31,0.2749
"894",2022-06-01,0.2698
"895",2022-06-02,0.247
"896",2022-06-03,0.2383
"897",2022-06-04,0.2355
"898",2022-06-05,0.2245
"899",2022-06-06,0.2318
"900",2022-06-07,0.2304
"901",2022-06-08,0.2194
"902",2022-06-09,0.2189
"903",2022-06-10,0.214
"904",2022-06-11,0.2037
"905",2022-06-12,0.2212
"906",2022-06-13,0.2601
"907",2022-06-14,0.2657
"908",2022-06-15,0.2677
"909",2022-06-16,0.2649
"910",2022-06-17,0.2547
"911",2022-06-18,0.2526
"912",2022-06-19,0.232
"913",2022-06-20,0.2298
"914",2022-06-21,0.2249
"915",2022-06-22,0.2082
"916",2022-06-23,0.2077
"917",2022-06-24,0.214
"918",2022-06-25,0.2403
"919",2022-06-26,0.2225
"920",2022-06-27,0.2188
"921",2022-06-28,0.2291
"922",2022-06-29,0.2144
"923",2022-06-30,0.2019
"924",2022-07-01,0.1859
"925",2022-07-02,0.1726
"926",2022-07-03,0.1748
"927",2022-07-04,0.1819
"928",2022-07-05,0.1925
"929",2022-07-06,0.1929
"930",2022-07-07,0.1827
"931",2022-07-08,0.1768
"932",2022-07-09,0.1869
"933",2022-07-10,0.1869
"934",2022-07-11,0.1957
"935",2022-07-12,0.1847
"936",2022-07-13,0.1753
"937",2022-07-14,0.1776
"938",2022-07-15,0.196
