"","date","ADA"
"138",2019-05-12,0.2074
"139",2019-05-13,0.2163
"140",2019-05-14,0.2281
"141",2019-05-15,0.2212
"142",2019-05-16,0.201
"143",2019-05-17,0.1683
"144",2019-05-18,0.2033
"145",2019-05-19,0.2336
"146",2019-05-20,0.252
"147",2019-05-21,0.2066
"148",2019-05-22,0.2397
"149",2019-05-23,0.2201
"150",2019-05-24,0.2236
"151",2019-05-25,0.2189
"152",2019-05-26,0.2432
"153",2019-05-27,0.2212
"154",2019-05-28,0.224
"155",2019-05-29,0.2221
"156",2019-05-30,0.2292
"157",2019-05-31,0.2299
"158",2019-06-01,0.2565
"159",2019-06-02,0.2554
"160",2019-06-03,0.2685
"161",2019-06-04,0.282
"162",2019-06-05,0.3087
"163",2019-06-06,0.2575
"164",2019-06-07,0.2431
"165",2019-06-08,0.2389
"166",2019-06-09,0.23
"167",2019-06-10,0.1981
"168",2019-06-11,0.2397
"169",2019-06-12,0.2717
"170",2019-06-13,0.2914
"171",2019-06-14,0.2705
"172",2019-06-15,0.3034
"173",2019-06-16,0.2571
"174",2019-06-17,0.24
"175",2019-06-18,0.2229
"176",2019-06-19,0.2249
"177",2019-06-20,0.2025
"178",2019-06-21,0.2041
"179",2019-06-22,0.2218
"180",2019-06-23,0.2626
"181",2019-06-24,0.266
"182",2019-06-25,0.2683
"183",2019-06-26,0.2398
"184",2019-06-27,0.245
"185",2019-06-28,0.255
"186",2019-06-29,0.2485
"187",2019-06-30,0.2281
"188",2019-07-01,0.2484
"189",2019-07-02,0.2373
"190",2019-07-03,0.2442
"191",2019-07-04,0.2273
"192",2019-07-05,0.2642
"193",2019-07-06,0.2682
"194",2019-07-07,0.2809
"195",2019-07-08,0.236
"196",2019-07-09,0.2055
"197",2019-07-10,0.1878
"198",2019-07-11,0.198
"199",2019-07-12,0.1987
"200",2019-07-13,0.2029
"201",2019-07-14,0.215
"202",2019-07-15,0.2282
"203",2019-07-16,0.2051
"204",2019-07-17,0.223
"205",2019-07-18,0.2293
"206",2019-07-19,0.2183
"207",2019-07-20,0.1675
"208",2019-07-21,0.1855
"209",2019-07-22,0.1762
"210",2019-07-23,0.1869
"211",2019-07-24,0.1742
"212",2019-07-25,0.1942
"213",2019-07-26,0.1784
"214",2019-07-27,0.1717
"215",2019-07-28,0.1622
"216",2019-07-29,0.1682
"217",2019-07-30,0.1529
"218",2019-07-31,0.1615
"219",2019-08-01,0.1315
"220",2019-08-02,0.1493
"221",2019-08-03,0.1665
"222",2019-08-04,0.1736
"223",2019-08-05,0.1541
"224",2019-08-06,0.161
"225",2019-08-07,0.1518
"226",2019-08-08,0.1237
"227",2019-08-09,0.1166
"228",2019-08-10,0.1582
"229",2019-08-11,0.1606
"230",2019-08-12,0.1699
"231",2019-08-13,0.1661
"232",2019-08-14,0.1943
"233",2019-08-15,0.1706
"234",2019-08-16,0.188
"235",2019-08-17,0.1905
"236",2019-08-18,0.2122
"237",2019-08-19,0.203
"238",2019-08-20,0.2006
"239",2019-08-21,0.1803
"240",2019-08-22,0.2034
"241",2019-08-23,0.2267
"242",2019-08-24,0.2451
"243",2019-08-25,0.2135
"244",2019-08-26,0.2306
"245",2019-08-27,0.2421
"246",2019-08-28,0.2415
"247",2019-08-29,0.2116
"248",2019-08-30,0.1971
"249",2019-08-31,0.2159
"250",2019-09-01,0.2343
"251",2019-09-02,0.2071
"252",2019-09-03,0.2195
"253",2019-09-04,0.2149
"254",2019-09-05,0.2281
"255",2019-09-06,0.1987
"256",2019-09-07,0.2032
"257",2019-09-08,0.2041
"258",2019-09-09,0.2187
"259",2019-09-10,0.207
"260",2019-09-11,0.2322
"261",2019-09-12,0.2148
"262",2019-09-13,0.2186
"263",2019-09-14,0.2127
"264",2019-09-15,0.2253
"265",2019-09-16,0.2329
"266",2019-09-17,0.2263
"267",2019-09-18,0.2002
"268",2019-09-19,0.2001
"269",2019-09-20,0.2253
"270",2019-09-21,0.2199
"271",2019-09-22,0.2133
"272",2019-09-23,0.2191
"273",2019-09-24,0.2008
"274",2019-09-25,0.2005
"275",2019-09-26,0.1862
"276",2019-09-27,0.1917
"277",2019-09-28,0.1707
"278",2019-09-29,0.1831
"279",2019-09-30,0.1548
"280",2019-10-01,0.1561
"281",2019-10-02,0.1508
"282",2019-10-03,0.1716
"283",2019-10-04,0.1632
"284",2019-10-05,0.1632
"285",2019-10-06,0.164
"286",2019-10-07,0.1353
"287",2019-10-08,0.1096
"288",2019-10-09,0.1495
"289",2019-10-10,0.1687
"290",2019-10-11,0.1515
"291",2019-10-12,0.1222
"292",2019-10-13,0.1364
"293",2019-10-14,0.1138
"294",2019-10-15,0.0813
"295",2019-10-16,0.049
"296",2019-10-17,0.039
"297",2019-10-18,0.0353
"298",2019-10-19,0.0351
"299",2019-10-20,0.0293000000000001
"300",2019-10-21,0.0297999999999999
"301",2019-10-22,0.0403
"302",2019-10-23,0.0464
"303",2019-10-24,0.0308
"304",2019-10-25,0.0393
"305",2019-10-26,0.0465
"306",2019-10-27,0.0620000000000001
"307",2019-10-28,0.0753999999999999
"308",2019-10-29,0.0834
"309",2019-10-30,0.0819
"310",2019-10-31,0.0881
"311",2019-11-01,0.0667000000000001
"312",2019-11-02,0.0589
"313",2019-11-03,0.0387000000000001
"314",2019-11-04,0.0262
"315",2019-11-05,0.0185999999999999
"316",2019-11-06,0.0262
"317",2019-11-07,0.0321
"318",2019-11-08,0.0561
"319",2019-11-09,0.0840000000000001
"320",2019-11-10,0.1205
"321",2019-11-11,0.1412
"322",2019-11-12,0.1543
"323",2019-11-13,0.1635
"324",2019-11-14,0.1799
"325",2019-11-15,0.2082
"326",2019-11-16,0.2156
"327",2019-11-17,0.2199
"328",2019-11-18,0.2233
"329",2019-11-19,0.2201
"330",2019-11-20,0.2106
"331",2019-11-21,0.2004
"332",2019-11-22,0.2146
"333",2019-11-23,0.248
"334",2019-11-24,0.2436
"335",2019-11-25,0.2556
"336",2019-11-26,0.2415
"337",2019-11-27,0.2239
"338",2019-11-28,0.2065
"339",2019-11-29,0.1822
"340",2019-11-30,0.1641
"341",2019-12-01,0.1668
"342",2019-12-02,0.151
"343",2019-12-03,0.1538
"344",2019-12-04,0.1569
"345",2019-12-05,0.1675
"346",2019-12-06,0.1774
"347",2019-12-07,0.1801
"348",2019-12-08,0.1967
"349",2019-12-09,0.19
"350",2019-12-10,0.174
"351",2019-12-11,0.15
"352",2019-12-12,0.1395
"353",2019-12-13,0.1499
"354",2019-12-14,0.1227
"355",2019-12-15,0.1217
"356",2019-12-16,0.1157
"357",2019-12-17,0.1332
"358",2019-12-18,0.1466
"359",2019-12-19,0.1538
"360",2019-12-20,0.1458
"361",2019-12-21,0.1536
"362",2019-12-22,0.1614
"363",2019-12-23,0.1903
"364",2019-12-24,0.2049
"365",2019-12-25,0.2086
"366",2019-12-26,0.191
"367",2019-12-27,0.1776
"368",2019-12-28,0.1898
"369",2019-12-29,0.1836
"370",2019-12-30,0.1705
"371",2019-12-31,0.1687
"372",2020-01-01,0.172
"373",2020-01-02,0.1897
"374",2020-01-03,0.1975
"375",2020-01-04,0.1955
"376",2020-01-05,0.1817
"377",2020-01-06,0.1782
"378",2020-01-07,0.1655
"379",2020-01-08,0.1638
"380",2020-01-09,0.1713
"381",2020-01-10,0.2046
"382",2020-01-11,0.1969
"383",2020-01-12,0.1944
"384",2020-01-13,0.1849
"385",2020-01-14,0.1892
"386",2020-01-15,0.1728
"387",2020-01-16,0.1686
"388",2020-01-17,0.1732
"389",2020-01-18,0.1721
"390",2020-01-19,0.1674
"391",2020-01-20,0.1615
"392",2020-01-21,0.1688
"393",2020-01-22,0.1937
"394",2020-01-23,0.196
"395",2020-01-24,0.1943
"396",2020-01-25,0.199
"397",2020-01-26,0.1992
"398",2020-01-27,0.1946
"399",2020-01-28,0.1842
"400",2020-01-29,0.1758
"401",2020-01-30,0.1696
"402",2020-01-31,0.1612
"403",2020-02-01,0.1569
"404",2020-02-02,0.1449
"405",2020-02-03,0.1436
"406",2020-02-04,0.1289
"407",2020-02-05,0.1329
"408",2020-02-06,0.1326
"409",2020-02-07,0.1341
"410",2020-02-08,0.1417
"411",2020-02-09,0.1554
"412",2020-02-10,0.1449
"413",2020-02-11,0.1693
"414",2020-02-12,0.1412
"415",2020-02-13,0.1269
"416",2020-02-14,0.1202
"417",2020-02-15,0.1119
"418",2020-02-16,0.1073
"419",2020-02-17,0.093
"420",2020-02-18,0.0875
"421",2020-02-19,0.0878
"422",2020-02-20,0.0679
"423",2020-02-21,0.0882000000000001
"424",2020-02-22,0.1028
"425",2020-02-23,0.119
"426",2020-02-24,0.0975
"427",2020-02-25,0.0794
"428",2020-02-26,0.0831000000000001
"429",2020-02-27,0.0938
"430",2020-02-28,0.0873999999999999
"431",2020-02-29,0.0755
"432",2020-03-01,0.0807
"433",2020-03-02,0.0895
"434",2020-03-03,0.0983000000000001
"435",2020-03-04,0.1172
"436",2020-03-05,0.1177
"437",2020-03-06,0.1267
"438",2020-03-07,0.1245
"439",2020-03-08,0.1171
"440",2020-03-09,0.1211
"441",2020-03-10,0.1422
"442",2020-03-11,0.1546
"443",2020-03-12,0.2489
"444",2020-03-13,0.2465
"445",2020-03-14,0.2718
"446",2020-03-15,0.2911
"447",2020-03-16,0.2801
"448",2020-03-17,0.2678
"449",2020-03-18,0.2624
"450",2020-03-19,0.2599
"451",2020-03-20,0.2911
"452",2020-03-21,0.286
"453",2020-03-22,0.3246
"454",2020-03-23,0.3144
"455",2020-03-24,0.3175
"456",2020-03-25,0.2986
"457",2020-03-26,0.2827
"458",2020-03-27,0.3167
"459",2020-03-28,0.3028
"460",2020-03-29,0.2929
"461",2020-03-30,0.2861
"462",2020-03-31,0.2706
"463",2020-04-01,0.3193
"464",2020-04-02,0.288
"465",2020-04-03,0.2909
"466",2020-04-04,0.2375
"467",2020-04-05,0.2747
"468",2020-04-06,0.2746
"469",2020-04-07,0.2721
"470",2020-04-08,0.2672
"471",2020-04-09,0.2405
"472",2020-04-10,0.2034
"473",2020-04-11,0.2649
"474",2020-04-12,0.2562
"475",2020-04-13,0.2443
"476",2020-04-14,0.2277
"477",2020-04-15,0.1872
"478",2020-04-16,0.1854
"479",2020-04-17,0.2015
"480",2020-04-18,0.2131
"481",2020-04-19,0.2146
"482",2020-04-20,0.1423
"483",2020-04-21,0.1524
"484",2020-04-22,0.1577
"485",2020-04-23,0.1603
"486",2020-04-24,0.1353
"487",2020-04-25,0.1284
"488",2020-04-26,0.1516
"489",2020-04-27,0.1412
"490",2020-04-28,0.1208
"491",2020-04-29,0.1628
"492",2020-04-30,0.1384
"493",2020-05-01,0.146
"494",2020-05-02,0.1023
"495",2020-05-03,0.1272
"496",2020-05-04,0.1032
"497",2020-05-05,0.1202
"498",2020-05-06,0.1051
"499",2020-05-07,0.1066
"500",2020-05-08,0.1177
"501",2020-05-09,0.1028
"502",2020-05-10,0.0522
"503",2020-05-11,0.0988
"504",2020-05-12,0.105
"505",2020-05-13,0.0968
"506",2020-05-14,0.1309
"507",2020-05-15,0.1159
"508",2020-05-16,0.1001
"509",2020-05-17,0.1309
"510",2020-05-18,0.1361
"511",2020-05-19,0.144
"512",2020-05-20,0.1029
"513",2020-05-21,0.1022
"514",2020-05-22,0.0643
"515",2020-05-23,0.0989
"516",2020-05-24,0.0663
"517",2020-05-25,0.1135
"518",2020-05-26,0.1344
"519",2020-05-27,0.1379
"520",2020-05-28,0.1418
"521",2020-05-29,0.1181
"522",2020-05-30,0.0810000000000001
"523",2020-05-31,0.1478
"524",2020-06-01,0.1648
"525",2020-06-02,0.1677
"526",2020-06-03,0.1503
"527",2020-06-04,0.1438
"528",2020-06-05,0.1523
"529",2020-06-06,0.1165
"530",2020-06-07,0.1339
"531",2020-06-08,0.1505
"532",2020-06-09,0.1231
"533",2020-06-10,0.2041
"534",2020-06-11,0.2049
"535",2020-06-12,0.2016
"536",2020-06-13,0.1689
"537",2020-06-14,0.1931
"538",2020-06-15,0.1638
"539",2020-06-16,0.2111
"540",2020-06-17,0.2017
"541",2020-06-18,0.1857
"542",2020-06-19,0.135
"543",2020-06-20,0.1756
"544",2020-06-21,0.1886
"545",2020-06-22,0.1832
"546",2020-06-23,0.1548
"547",2020-06-24,0.1344
"548",2020-06-25,0.1535
"549",2020-06-26,0.118
"550",2020-06-27,0.1179
"551",2020-06-28,0.1552
"552",2020-06-29,0.1253
"553",2020-06-30,0.1468
"554",2020-07-01,0.1153
"555",2020-07-02,0.0883
"556",2020-07-03,0.0968000000000001
"557",2020-07-04,0.0876
"558",2020-07-05,0.0911000000000001
"559",2020-07-06,0.0725
"560",2020-07-07,0.0545
"561",2020-07-08,0.0672999999999999
"562",2020-07-09,0.0410999999999999
"563",2020-07-10,0.0981
"564",2020-07-11,0.0694
"565",2020-07-12,0.0953000000000001
"566",2020-07-13,0.0794
"567",2020-07-14,0.0682
"568",2020-07-15,0.0537
"569",2020-07-16,0.0822999999999999
"570",2020-07-17,0.0787
"571",2020-07-18,0.0735
"572",2020-07-19,0.0860000000000001
"573",2020-07-20,0.1124
"574",2020-07-21,0.0930000000000001
"575",2020-07-22,0.1178
"576",2020-07-23,0.1094
"577",2020-07-24,0.0911999999999999
"578",2020-07-25,0.0857
"579",2020-07-26,0.1144
"580",2020-07-27,0.1105
"581",2020-07-28,0.0794999999999999
"582",2020-07-29,0.0587
"583",2020-07-30,0.1114
"584",2020-07-31,0.0982
"585",2020-08-01,0.089
"586",2020-08-02,0.0837
"587",2020-08-03,0.1237
"588",2020-08-04,0.1469
"589",2020-08-05,0.1721
"590",2020-08-06,0.1731
"591",2020-08-07,0.1564
"592",2020-08-08,0.0858
"593",2020-08-09,0.1103
"594",2020-08-10,0.1105
"595",2020-08-11,0.1452
"596",2020-08-12,0.1503
"597",2020-08-13,0.1418
"598",2020-08-14,0.1161
"599",2020-08-15,0.1404
"600",2020-08-16,0.1589
"601",2020-08-17,0.1708
"602",2020-08-18,0.1452
"603",2020-08-19,0.1713
"604",2020-08-20,0.1453
"605",2020-08-21,0.2012
"606",2020-08-22,0.1854
"607",2020-08-23,0.1842
"608",2020-08-24,0.2139
"609",2020-08-25,0.1963
"610",2020-08-26,0.1778
"611",2020-08-27,0.2007
"612",2020-08-28,0.1703
"613",2020-08-29,0.2028
"614",2020-08-30,0.2016
"615",2020-08-31,0.1997
"616",2020-09-01,0.2371
"617",2020-09-02,0.2476
"618",2020-09-03,0.2473
"619",2020-09-04,0.2527
"620",2020-09-05,0.2232
"621",2020-09-06,0.2615
"622",2020-09-07,0.221
"623",2020-09-08,0.2935
"624",2020-09-09,0.2795
"625",2020-09-10,0.2492
"626",2020-09-11,0.2085
"627",2020-09-12,0.2273
"628",2020-09-13,0.2268
"629",2020-09-14,0.201
"630",2020-09-15,0.1632
"631",2020-09-16,0.1326
"632",2020-09-17,0.1202
"633",2020-09-18,0.1247
"634",2020-09-19,0.1231
"635",2020-09-20,0.1593
"636",2020-09-21,0.1404
"637",2020-09-22,0.1108
"638",2020-09-23,0.1247
"639",2020-09-24,0.1109
"640",2020-09-25,0.1119
"641",2020-09-26,0.1187
"642",2020-09-27,0.0958
"643",2020-09-28,0.1525
"644",2020-09-29,0.1462
"645",2020-09-30,0.1357
"646",2020-10-01,0.0974
"647",2020-10-02,0.1143
"648",2020-10-03,0.0758
"649",2020-10-04,0.1171
"650",2020-10-05,0.1148
"651",2020-10-06,0.1142
"652",2020-10-07,0.0889000000000001
"653",2020-10-08,0.1278
"654",2020-10-09,0.1334
"655",2020-10-10,0.121
"656",2020-10-11,0.1212
"657",2020-10-12,0.0879000000000001
"658",2020-10-13,0.0575
"659",2020-10-14,0.0692
"660",2020-10-15,0.1163
"661",2020-10-16,0.1065
"662",2020-10-17,0.0609
"663",2020-10-18,0.11
"664",2020-10-19,0.0937
"665",2020-10-20,0.091
"666",2020-10-21,0.0919000000000001
"667",2020-10-22,0.1214
"668",2020-10-23,0.1542
"669",2020-10-24,0.1415
"670",2020-10-25,0.1363
"671",2020-10-26,0.18
"672",2020-10-27,0.1395
"673",2020-10-28,0.1876
"674",2020-10-29,0.1752
"675",2020-10-30,0.1766
"676",2020-10-31,0.1754
"677",2020-11-01,0.2038
"678",2020-11-02,0.2233
"679",2020-11-03,0.2406
"680",2020-11-04,0.2326
"681",2020-11-05,0.2087
"682",2020-11-06,0.1827
"683",2020-11-07,0.2326
"684",2020-11-08,0.2389
"685",2020-11-09,0.2302
"686",2020-11-10,0.2288
"687",2020-11-11,0.2334
"688",2020-11-12,0.2329
"689",2020-11-13,0.2415
"690",2020-11-14,0.228
"691",2020-11-15,0.2574
"692",2020-11-16,0.2229
"693",2020-11-17,0.2581
"694",2020-11-18,0.2471
"695",2020-11-19,0.2755
"696",2020-11-20,0.2763
"697",2020-11-21,0.2449
"698",2020-11-22,0.2706
"699",2020-11-23,0.3023
"700",2020-11-24,0.3222
"701",2020-11-25,0.3246
"702",2020-11-26,0.2939
"703",2020-11-27,0.2903
"704",2020-11-28,0.2903
"705",2020-11-29,0.2837
"706",2020-11-30,0.277
"707",2020-12-01,0.301
"708",2020-12-02,0.2988
"709",2020-12-03,0.3016
"710",2020-12-04,0.2945
"711",2020-12-05,0.2691
"712",2020-12-06,0.2507
"713",2020-12-07,0.2943
"714",2020-12-08,0.2741
"715",2020-12-09,0.3095
"716",2020-12-10,0.2982
"717",2020-12-11,0.3024
"718",2020-12-12,0.2716
"719",2020-12-13,0.2923
"720",2020-12-14,0.2754
"721",2020-12-15,0.2619
"722",2020-12-16,0.2264
"723",2020-12-17,0.2168
"724",2020-12-18,0.1781
"725",2020-12-19,0.16
"726",2020-12-20,0.173
"727",2020-12-21,0.1545
"728",2020-12-22,0.1645
"729",2020-12-23,0.1542
"730",2020-12-24,0.1341
"731",2020-12-25,0.1575
"732",2020-12-26,0.1174
"733",2020-12-27,0.1441
"734",2020-12-28,0.1182
"735",2020-12-29,0.0973999999999999
"736",2020-12-30,0.0704
"737",2020-12-31,0.0887
"738",2021-01-01,0.0984
"739",2021-01-02,0.1335
"740",2021-01-03,0.1415
"741",2021-01-04,0.1336
"742",2021-01-05,0.1119
"743",2021-01-06,0.1744
"744",2021-01-07,0.1776
"745",2021-01-08,0.1601
"746",2021-01-09,0.1403
"747",2021-01-10,0.1507
"748",2021-01-11,0.1754
"749",2021-01-12,0.1861
"750",2021-01-13,0.1852
"751",2021-01-14,0.2268
"752",2021-01-15,0.219
"753",2021-01-16,0.2376
"754",2021-01-17,0.2281
"755",2021-01-18,0.2582
"756",2021-01-19,0.2456
"757",2021-01-20,0.2579
"758",2021-01-21,0.3153
"759",2021-01-22,0.3252
"760",2021-01-23,0.3073
"761",2021-01-24,0.3253
"762",2021-01-25,0.279
"763",2021-01-26,0.2683
"764",2021-01-27,0.2744
"765",2021-01-28,0.2558
"766",2021-01-29,0.2546
"767",2021-01-30,0.2608
"768",2021-01-31,0.2358
"769",2021-02-01,0.227
"770",2021-02-02,0.2106
"771",2021-02-03,0.2004
"772",2021-02-04,0.1735
"773",2021-02-05,0.2053
"774",2021-02-06,0.1997
"775",2021-02-07,0.2024
"776",2021-02-08,0.1735
"777",2021-02-09,0.179
"778",2021-02-10,0.1761
"779",2021-02-11,0.1909
"780",2021-02-12,0.1746
"781",2021-02-13,0.1792
"782",2021-02-14,0.1659
"783",2021-02-15,0.1839
"784",2021-02-16,0.1952
"785",2021-02-17,0.2028
"786",2021-02-18,0.2226
"787",2021-02-19,0.2237
"788",2021-02-20,0.2446
"789",2021-02-21,0.2587
"790",2021-02-22,0.2704
"791",2021-02-23,0.2893
"792",2021-02-24,0.2833
"793",2021-02-25,0.3211
"794",2021-02-26,0.333
"795",2021-02-27,0.3436
"796",2021-02-28,0.3612
"797",2021-03-01,0.4001
"798",2021-03-02,0.4008
"799",2021-03-03,0.408
"800",2021-03-04,0.3705
"801",2021-03-05,0.3061
"802",2021-03-06,0.1914
"803",2021-03-07,0.2225
"804",2021-03-08,0.2356
"805",2021-03-09,0.2314
"806",2021-03-10,0.2297
"807",2021-03-11,0.2304
"808",2021-03-12,0.2463
"809",2021-03-13,0.2393
"810",2021-03-14,0.2264
"811",2021-03-15,0.2222
"812",2021-03-16,0.2157
"813",2021-03-17,0.2112
"814",2021-03-18,0.2106
"815",2021-03-19,0.2135
"816",2021-03-20,0.1961
"817",2021-03-21,0.2035
"818",2021-03-22,0.213
"819",2021-03-23,0.218
"820",2021-03-24,0.2037
"821",2021-03-25,0.2114
"822",2021-03-26,0.2172
"823",2021-03-27,0.2334
"824",2021-03-28,0.2337
"825",2021-03-29,0.2201
"826",2021-03-30,0.2062
"827",2021-03-31,0.2074
"828",2021-04-01,0.2017
"829",2021-04-02,0.2121
"830",2021-04-03,0.2109
"831",2021-04-04,0.2176
"832",2021-04-05,0.2159
"833",2021-04-06,0.2206
"834",2021-04-07,0.2296
"835",2021-04-08,0.2108
"836",2021-04-09,0.2042
"837",2021-04-10,0.2001
"838",2021-04-11,0.2123
"839",2021-04-12,0.2219
"840",2021-04-13,0.2076
"841",2021-04-14,0.2269
"842",2021-04-15,0.2103
"843",2021-04-16,0.2159
"844",2021-04-17,0.2249
"845",2021-04-18,0.2404
"846",2021-04-19,0.2251
"847",2021-04-20,0.2135
"848",2021-04-21,0.2143
"849",2021-04-22,0.2242
"850",2021-04-23,0.2314
"851",2021-04-24,0.2536
"852",2021-04-25,0.2376
"853",2021-04-26,0.2169
"854",2021-04-27,0.215
"855",2021-04-28,0.2035
"856",2021-04-29,0.2233
"857",2021-04-30,0.2224
"858",2021-05-01,0.2164
"859",2021-05-02,0.2149
"860",2021-05-03,0.205
"861",2021-05-04,0.2215
"862",2021-05-05,0.2275
"863",2021-05-06,0.2306
"864",2021-05-07,0.2137
"865",2021-05-08,0.2083
"866",2021-05-09,0.1949
"867",2021-05-10,0.1829
"868",2021-05-11,0.1925
"869",2021-05-12,0.2133
"870",2021-05-13,0.2063
"871",2021-05-14,0.2303
"872",2021-05-15,0.2347
"873",2021-05-16,0.2425
"874",2021-05-17,0.2496
"875",2021-05-18,0.2332
"876",2021-05-19,0.2292
"877",2021-05-20,0.2104
"878",2021-05-21,0.2149
"879",2021-05-22,0.1988
"880",2021-05-23,0.1922
"881",2021-05-24,0.2147
"882",2021-05-25,0.2242
"883",2021-05-26,0.242
"884",2021-05-27,0.2501
"885",2021-05-28,0.2399
"886",2021-05-29,0.2512
"887",2021-05-30,0.2689
"888",2021-05-31,0.2602
"889",2021-06-01,0.2529
"890",2021-06-02,0.2346
"891",2021-06-03,0.242
"892",2021-06-04,0.2391
"893",2021-06-05,0.2533
"894",2021-06-06,0.2677
"895",2021-06-07,0.277
"896",2021-06-08,0.2768
"897",2021-06-09,0.2426
"898",2021-06-10,0.2475
"899",2021-06-11,0.2342
"900",2021-06-12,0.2278
"901",2021-06-13,0.2338
"902",2021-06-14,0.2355
"903",2021-06-15,0.2272
"904",2021-06-16,0.2388
"905",2021-06-17,0.234
"906",2021-06-18,0.2446
"907",2021-06-19,0.2294
"908",2021-06-20,0.2436
"909",2021-06-21,0.2562
"910",2021-06-22,0.2497
"911",2021-06-23,0.2691
"912",2021-06-24,0.2527
"913",2021-06-25,0.2522
"914",2021-06-26,0.2623
"915",2021-06-27,0.2587
"916",2021-06-28,0.2735
"917",2021-06-29,0.27
"918",2021-06-30,0.2754
"919",2021-07-01,0.2657
"920",2021-07-02,0.2699
"921",2021-07-03,0.2642
"922",2021-07-04,0.2608
"923",2021-07-05,0.261
"924",2021-07-06,0.2727
"925",2021-07-07,0.2576
"926",2021-07-08,0.2648
"927",2021-07-09,0.2447
"928",2021-07-10,0.2718
