"","date","XRP"
"983",2021-09-03,0.3055
"984",2021-09-04,0.3375
"985",2021-09-05,0.3387
"986",2021-09-06,0.3586
"987",2021-09-07,0.3818
"988",2021-09-08,0.4244
"989",2021-09-09,0.4284
"990",2021-09-10,0.4566
"991",2021-09-11,0.4512
"992",2021-09-12,0.4646
"993",2021-09-13,0.4894
"994",2021-09-14,0.515
"995",2021-09-15,0.5535
"996",2021-09-16,0.5603
"997",2021-09-17,0.5587
"998",2021-09-18,0.6161
"999",2021-09-19,0.613
"1000",2021-09-20,0.6152
"1001",2021-09-21,0.6062
"1002",2021-09-22,0.6132
"1003",2021-09-23,0.6039
"1004",2021-09-24,0.5984
"1005",2021-09-25,0.6034
"1006",2021-09-26,0.606
"1007",2021-09-27,0.6211
"1008",2021-09-28,0.7084
"1009",2021-09-29,0.6755
"1010",2021-09-30,0.6614
"1011",2021-10-01,0.647
"1012",2021-10-02,0.6469
"1013",2021-10-03,0.6344
"1014",2021-10-04,0.6218
"1015",2021-10-05,0.5867
"1016",2021-10-06,0.5751
"1017",2021-10-07,0.5557
"1018",2021-10-08,0.5581
"1019",2021-10-09,0.5431
"1020",2021-10-10,0.5135
"1021",2021-10-11,0.4696
"1022",2021-10-12,0.4505
"1023",2021-10-13,0.4531
"1024",2021-10-14,0.4482
"1025",2021-10-15,0.4791
"1026",2021-10-16,0.4829
"1027",2021-10-17,0.4332
"1028",2021-10-18,0.3791
"1029",2021-10-19,0.3633
"1030",2021-10-20,0.3422
"1031",2021-10-21,0.2932
"1032",2021-10-22,0.3062
"1033",2021-10-23,0.3211
"1034",2021-10-24,0.3307
"1035",2021-10-25,0.3159
"1036",2021-10-26,0.3065
"1037",2021-10-27,0.2711
"1038",2021-10-28,0.2742
"1039",2021-10-29,0.2824
"1040",2021-10-30,0.2907
"1041",2021-10-31,0.2824
"1042",2021-11-01,0.2937
"1043",2021-11-02,0.2787
"1044",2021-11-03,0.2899
"1045",2021-11-04,0.2696
"1046",2021-11-05,0.2705
"1047",2021-11-06,0.2611
"1048",2021-11-07,0.2793
"1049",2021-11-08,0.2999
"1050",2021-11-09,0.3258
"1051",2021-11-10,0.3213
"1052",2021-11-11,0.3267
"1053",2021-11-12,0.3391
"1054",2021-11-13,0.357
"1055",2021-11-14,0.3593
"1056",2021-11-15,0.357
"1057",2021-11-16,0.3231
"1058",2021-11-17,0.3106
"1059",2021-11-18,0.2917
"1060",2021-11-19,0.2735
"1061",2021-11-20,0.2367
"1062",2021-11-21,0.2452
"1063",2021-11-22,0.2366
"1064",2021-11-23,0.2122
"1065",2021-11-24,0.2044
"1066",2021-11-25,0.2129
"1067",2021-11-26,0.1852
"1068",2021-11-27,0.1805
"1069",2021-11-28,0.1719
"1070",2021-11-29,0.1772
"1071",2021-11-30,0.18
"1072",2021-12-01,0.2039
"1073",2021-12-02,0.1979
"1074",2021-12-03,0.1937
"1075",2021-12-04,0.1886
"1076",2021-12-05,0.1981
"1077",2021-12-06,0.1843
"1078",2021-12-07,0.2049
"1079",2021-12-08,0.2014
"1080",2021-12-09,0.1977
"1081",2021-12-10,0.1708
"1082",2021-12-11,0.1874
"1083",2021-12-12,0.2184
"1084",2021-12-13,0.265
"1085",2021-12-14,0.2747
"1086",2021-12-15,0.2838
"1087",2021-12-16,0.2614
"1088",2021-12-17,0.2506
"1089",2021-12-18,0.2296
"1090",2021-12-19,0.2244
"1091",2021-12-20,0.1868
"1092",2021-12-21,0.1968
"1093",2021-12-22,0.188
"1094",2021-12-23,0.1982
"1095",2021-12-24,0.2034
"1096",2021-12-25,0.213
"1097",2021-12-26,0.1999
"1098",2021-12-27,0.2145
"1099",2021-12-28,0.2123
"1100",2021-12-29,0.2053
"1101",2021-12-30,0.1988
"1102",2021-12-31,0.2032
"1103",2022-01-01,0.2007
"1104",2022-01-02,0.2217
"1105",2022-01-03,0.23
"1106",2022-01-04,0.2544
"1107",2022-01-05,0.2508
"1108",2022-01-06,0.27
"1109",2022-01-07,0.2553
"1110",2022-01-08,0.2634
"1111",2022-01-09,0.2368
"1112",2022-01-10,0.2398
"1113",2022-01-11,0.2392
"1114",2022-01-12,0.2583
"1115",2022-01-13,0.2556
"1116",2022-01-14,0.2547
"1117",2022-01-15,0.2299
"1118",2022-01-16,0.2295
"1119",2022-01-17,0.2227
"1120",2022-01-18,0.2254
"1121",2022-01-19,0.2189
"1122",2022-01-20,0.2367
"1123",2022-01-21,0.2357
"1124",2022-01-22,0.2217
"1125",2022-01-23,0.2027
"1126",2022-01-24,0.2104
"1127",2022-01-25,0.1889
"1128",2022-01-26,0.1935
"1129",2022-01-27,0.1782
"1130",2022-01-28,0.1772
"1131",2022-01-29,0.1493
"1132",2022-01-30,0.1634
"1133",2022-01-31,0.1401
"1134",2022-02-01,0.1463
"1135",2022-02-02,0.1442
"1136",2022-02-03,0.1611
"1137",2022-02-04,0.1388
"1138",2022-02-05,0.1456
"1139",2022-02-06,0.1325
"1140",2022-02-07,0.1445
"1141",2022-02-08,0.1489
"1142",2022-02-09,0.1733
"1143",2022-02-10,0.1966
"1144",2022-02-11,0.2103
"1145",2022-02-12,0.1937
"1146",2022-02-13,0.2124
"1147",2022-02-14,0.1938
"1148",2022-02-15,0.2069
"1149",2022-02-16,0.2096
"1150",2022-02-17,0.23
"1151",2022-02-18,0.214
"1152",2022-02-19,0.2359
"1153",2022-02-20,0.2345
"1154",2022-02-21,0.2431
"1155",2022-02-22,0.2303
"1156",2022-02-23,0.2208
"1157",2022-02-24,0.1767
"1158",2022-02-25,0.1751
"1159",2022-02-26,0.1527
"1160",2022-02-27,0.1578
"1161",2022-02-28,0.1447
"1162",2022-03-01,0.1557
"1163",2022-03-02,0.1138
"1164",2022-03-03,0.1065
"1165",2022-03-04,0.0926
"1166",2022-03-05,0.0929000000000001
"1167",2022-03-06,0.0574
"1168",2022-03-07,0.0545
"1169",2022-03-08,0.0371999999999999
"1170",2022-03-09,0.051
"1171",2022-03-10,0.0528
"1172",2022-03-11,0.0523
"1173",2022-03-12,0.0338999999999999
"1174",2022-03-13,0.0492
"1175",2022-03-14,0.0437000000000001
"1176",2022-03-15,0.0457
"1177",2022-03-16,0.0354
"1178",2022-03-17,0.0334
"1179",2022-03-18,0.0313000000000001
"1180",2022-03-19,0.0469999999999999
"1181",2022-03-20,0.0399999999999999
"1182",2022-03-21,0.0770000000000001
"1183",2022-03-22,0.1178
"1184",2022-03-23,0.1568
"1185",2022-03-24,0.1751
"1186",2022-03-25,0.2077
"1187",2022-03-26,0.2322
"1188",2022-03-27,0.2956
"1189",2022-03-28,0.3153
"1190",2022-03-29,0.3487
"1191",2022-03-30,0.3792
"1192",2022-03-31,0.4031
"1193",2022-04-01,0.4258
"1194",2022-04-02,0.4393
"1195",2022-04-03,0.4278
"1196",2022-04-04,0.4078
"1197",2022-04-05,0.4014
"1198",2022-04-06,0.3957
"1199",2022-04-07,0.3897
"1200",2022-04-08,0.3906
"1201",2022-04-09,0.3653
"1202",2022-04-10,0.3562
"1203",2022-04-11,0.3805
"1204",2022-04-12,0.3722
"1205",2022-04-13,0.3521
"1206",2022-04-14,0.3645
"1207",2022-04-15,0.3401
"1208",2022-04-16,0.3502
"1209",2022-04-17,0.3808
"1210",2022-04-18,0.3821
"1211",2022-04-19,0.3672
"1212",2022-04-20,0.3541
"1213",2022-04-21,0.3517
"1214",2022-04-22,0.3726
"1215",2022-04-23,0.3637
"1216",2022-04-24,0.3488
"1217",2022-04-25,0.3309
"1218",2022-04-26,0.3251
"1219",2022-04-27,0.3234
"1220",2022-04-28,0.3358
"1221",2022-04-29,0.335
"1222",2022-04-30,0.2952
"1223",2022-05-01,0.2999
"1224",2022-05-02,0.3239
"1225",2022-05-03,0.3516
"1226",2022-05-04,0.3877
"1227",2022-05-05,0.3728
"1228",2022-05-06,0.3738
"1229",2022-05-07,0.3473
"1230",2022-05-08,0.3445
"1231",2022-05-09,0.3565
"1232",2022-05-10,0.3695
"1233",2022-05-11,0.3744
"1234",2022-05-12,0.3501
"1235",2022-05-13,0.2517
"1236",2022-05-14,0.2717
"1237",2022-05-15,0.2428
"1238",2022-05-16,0.2325
"1239",2022-05-17,0.2321
"1240",2022-05-18,0.1976
"1241",2022-05-19,0.1926
"1242",2022-05-20,0.2109
"1243",2022-05-21,0.2061
"1244",2022-05-22,0.1943
"1245",2022-05-23,0.1863
"1246",2022-05-24,0.1496
"1247",2022-05-25,0.1437
"1248",2022-05-26,0.1289
"1249",2022-05-27,0.1207
"1250",2022-05-28,0.1279
"1251",2022-05-29,0.1548
"1252",2022-05-30,0.1403
"1253",2022-05-31,0.1334
"1254",2022-06-01,0.1356
"1255",2022-06-02,0.1183
"1256",2022-06-03,0.1357
"1257",2022-06-04,0.1505
"1258",2022-06-05,0.1626
"1259",2022-06-06,0.1602
"1260",2022-06-07,0.1689
"1261",2022-06-08,0.194
"1262",2022-06-09,0.223
"1263",2022-06-10,0.253
"1264",2022-06-11,0.2434
"1265",2022-06-12,0.2487
"1266",2022-06-13,0.2518
"1267",2022-06-14,0.2368
"1268",2022-06-15,0.2408
"1269",2022-06-16,0.2588
"1270",2022-06-17,0.254
"1271",2022-06-18,0.249
"1272",2022-06-19,0.2479
"1273",2022-06-20,0.2474
"1274",2022-06-21,0.2597
"1275",2022-06-22,0.2724
"1276",2022-06-23,0.2839
"1277",2022-06-24,0.2701
"1278",2022-06-25,0.2662
"1279",2022-06-26,0.2633
"1280",2022-06-27,0.2831
"1281",2022-06-28,0.2983
"1282",2022-06-29,0.2637
"1283",2022-06-30,0.2497
"1284",2022-07-01,0.2604
"1285",2022-07-02,0.2558
"1286",2022-07-03,0.2519
"1287",2022-07-04,0.233
"1288",2022-07-05,0.1882
"1289",2022-07-06,0.1731
"1290",2022-07-07,0.1748
"1291",2022-07-08,0.1866
"1292",2022-07-09,0.1615
"1293",2022-07-10,0.1674
"1294",2022-07-11,0.1667
"1295",2022-07-12,0.159
"1296",2022-07-13,0.1582
"1297",2022-07-14,0.1418
"1298",2022-07-15,0.1608
"1299",2022-07-16,0.1528
"1300",2022-07-17,0.1372
"1301",2022-07-18,0.1407
"1302",2022-07-19,0.1529
"1303",2022-07-20,0.1668
"1304",2022-07-21,0.1821
"1305",2022-07-22,0.1975
"1306",2022-07-23,0.1983
"1307",2022-07-24,0.1916
"1308",2022-07-25,0.2069
"1309",2022-07-26,0.218
"1310",2022-07-27,0.2232
"1311",2022-07-28,0.2522
"1312",2022-07-29,0.2493
"1313",2022-07-30,0.2905
"1314",2022-07-31,0.321
"1315",2022-08-01,0.3366
"1316",2022-08-02,0.3599
"1317",2022-08-03,0.367
"1318",2022-08-04,0.3217
"1319",2022-08-05,0.3028
"1320",2022-08-06,0.2944
"1321",2022-08-07,0.2824
"1322",2022-08-08,0.3006
"1323",2022-08-09,0.3193
"1324",2022-08-10,0.3399
"1325",2022-08-11,0.3452
"1326",2022-08-12,0.3474
"1327",2022-08-13,0.355
"1328",2022-08-14,0.3534
"1329",2022-08-15,0.3557
"1330",2022-08-16,0.3625
"1331",2022-08-17,0.3715
"1332",2022-08-18,0.3554
"1333",2022-08-19,0.3418
"1334",2022-08-20,0.3701
"1335",2022-08-21,0.3736
"1336",2022-08-22,0.3359
"1337",2022-08-23,0.3357
"1338",2022-08-24,0.3439
"1339",2022-08-25,0.3741
"1340",2022-08-26,0.3817
"1341",2022-08-27,0.3713
"1342",2022-08-28,0.3418
"1343",2022-08-29,0.3043
"1344",2022-08-30,0.2993
"1345",2022-08-31,0.3155
"1346",2022-09-01,0.3238
"1347",2022-09-02,0.344
"1348",2022-09-03,0.3147
"1349",2022-09-04,0.3349
"1350",2022-09-05,0.3612
"1351",2022-09-06,0.3595
"1352",2022-09-07,0.3473
"1353",2022-09-08,0.3543
"1354",2022-09-09,0.3462
"1355",2022-09-10,0.3345
"1356",2022-09-11,0.3379
"1357",2022-09-12,0.3059
"1358",2022-09-13,0.3015
"1359",2022-09-14,0.2941
"1360",2022-09-15,0.294
"1361",2022-09-16,0.316
"1362",2022-09-17,0.3064
"1363",2022-09-18,0.303
"1364",2022-09-19,0.309
"1365",2022-09-20,0.312
"1366",2022-09-21,0.3221
"1367",2022-09-22,0.346
"1368",2022-09-23,0.3482
"1369",2022-09-24,0.3558
"1370",2022-09-25,0.3488
"1371",2022-09-26,0.3444
"1372",2022-09-27,0.314
"1373",2022-09-28,0.3076
"1374",2022-09-29,0.3145
"1375",2022-09-30,0.3515
"1376",2022-10-01,0.35
"1377",2022-10-02,0.3564
"1378",2022-10-03,0.3407
"1379",2022-10-04,0.3485
"1380",2022-10-05,0.3473
"1381",2022-10-06,0.3407
"1382",2022-10-07,0.3426
"1383",2022-10-08,0.3525
"1384",2022-10-09,0.358
"1385",2022-10-10,0.357
"1386",2022-10-11,0.3723
"1387",2022-10-12,0.3534
"1388",2022-10-13,0.3565
"1389",2022-10-14,0.3706
"1390",2022-10-15,0.3681
"1391",2022-10-16,0.367
"1392",2022-10-17,0.3465
"1393",2022-10-18,0.3244
"1394",2022-10-19,0.3104
"1395",2022-10-20,0.322
"1396",2022-10-21,0.3286
"1397",2022-10-22,0.3545
"1398",2022-10-23,0.3424
"1399",2022-10-24,0.3443
"1400",2022-10-25,0.3467
"1401",2022-10-26,0.3755
"1402",2022-10-27,0.372
"1403",2022-10-28,0.3865
"1404",2022-10-29,0.3886
"1405",2022-10-30,0.3916
"1406",2022-10-31,0.3992
"1407",2022-11-01,0.3888
"1408",2022-11-02,0.3493
"1409",2022-11-03,0.3437
"1410",2022-11-04,0.3373
"1411",2022-11-05,0.3623
"1412",2022-11-06,0.3721
"1413",2022-11-07,0.3692
"1414",2022-11-08,0.3588
"1415",2022-11-09,0.3808
"1416",2022-11-10,0.3831
"1417",2022-11-11,0.3965
"1418",2022-11-12,0.408
"1419",2022-11-13,0.4244
"1420",2022-11-14,0.3828
"1421",2022-11-15,0.3799
"1422",2022-11-16,0.386
"1423",2022-11-17,0.3959
"1424",2022-11-18,0.4003
"1425",2022-11-19,0.4014
"1426",2022-11-20,0.3844
"1427",2022-11-21,0.3706
"1428",2022-11-22,0.367
"1429",2022-11-23,0.3654
"1430",2022-11-24,0.3791
"1431",2022-11-25,0.393
"1432",2022-11-26,0.3659
"1433",2022-11-27,0.3705
"1434",2022-11-28,0.3762
"1435",2022-11-29,0.3988
"1436",2022-11-30,0.3941
"1437",2022-12-01,0.3893
"1438",2022-12-02,0.3543
"1439",2022-12-03,0.3905
"1440",2022-12-04,0.3647
"1441",2022-12-05,0.3531
"1442",2022-12-06,0.3343
"1443",2022-12-07,0.3377
"1444",2022-12-08,0.3459
"1445",2022-12-09,0.3818
"1446",2022-12-10,0.3671
"1447",2022-12-11,0.3705
"1448",2022-12-12,0.3576
"1449",2022-12-13,0.374
"1450",2022-12-14,0.3855
"1451",2022-12-15,0.388
"1452",2022-12-16,0.3664
"1453",2022-12-17,0.3496
"1454",2022-12-18,0.3564
"1455",2022-12-19,0.3485
"1456",2022-12-20,0.3675
"1457",2022-12-21,0.3681
"1458",2022-12-22,0.3727
"1459",2022-12-23,0.3734
"1460",2022-12-24,0.3688
"1461",2022-12-25,0.3732
"1462",2022-12-26,0.3355
"1463",2022-12-27,0.3477
"1464",2022-12-28,0.358
"1465",2022-12-29,0.3803
"1466",2022-12-30,0.4183
"1467",2022-12-31,0.4449
"1468",2023-01-01,0.4249
"1469",2023-01-02,0.4222
"1470",2023-01-03,0.4025
"1471",2023-01-04,0.4176
"1472",2023-01-05,0.4026
"1473",2023-01-06,0.3826
"1474",2023-01-07,0.3903
"1475",2023-01-08,0.4149
"1476",2023-01-09,0.4009
"1477",2023-01-10,0.4032
"1478",2023-01-11,0.4117
"1479",2023-01-12,0.422
"1480",2023-01-13,0.4272
"1481",2023-01-14,0.4457
"1482",2023-01-15,0.4205
"1483",2023-01-16,0.414
"1484",2023-01-17,0.3985
"1485",2023-01-18,0.4015
"1486",2023-01-19,0.3853
"1487",2023-01-20,0.385
"1488",2023-01-21,0.3916
"1489",2023-01-22,0.4075
"1490",2023-01-23,0.4113
"1491",2023-01-24,0.4219
"1492",2023-01-25,0.4069
"1493",2023-01-26,0.4311
"1494",2023-01-27,0.4528
"1495",2023-01-28,0.4444
"1496",2023-01-29,0.4262
"1497",2023-01-30,0.3946
"1498",2023-01-31,0.3537
"1499",2023-02-01,0.3675
"1500",2023-02-02,0.3611
"1501",2023-02-03,0.3672
"1502",2023-02-04,0.3705
"1503",2023-02-05,0.3877
"1504",2023-02-06,0.3698
"1505",2023-02-07,0.3844
"1506",2023-02-08,0.3739
"1507",2023-02-09,0.3742
"1508",2023-02-10,0.36
"1509",2023-02-11,0.3779
"1510",2023-02-12,0.377
"1511",2023-02-13,0.3944
"1512",2023-02-14,0.3794
"1513",2023-02-15,0.338
"1514",2023-02-16,0.3304
"1515",2023-02-17,0.3415
"1516",2023-02-18,0.3416
"1517",2023-02-19,0.3388
"1518",2023-02-20,0.3205
"1519",2023-02-21,0.3343
"1520",2023-02-22,0.3288
"1521",2023-02-23,0.3445
"1522",2023-02-24,0.3437
"1523",2023-02-25,0.3586
"1524",2023-02-26,0.345
"1525",2023-02-27,0.3457
"1526",2023-02-28,0.3243
"1527",2023-03-01,0.3227
"1528",2023-03-02,0.3195
"1529",2023-03-03,0.3549
"1530",2023-03-04,0.353
"1531",2023-03-05,0.3605
"1532",2023-03-06,0.3554
"1533",2023-03-07,0.347
"1534",2023-03-08,0.3349
"1535",2023-03-09,0.365
"1536",2023-03-10,0.3794
"1537",2023-03-11,0.3915
"1538",2023-03-12,0.4019
"1539",2023-03-13,0.3752
"1540",2023-03-14,0.373
"1541",2023-03-15,0.3836
"1542",2023-03-16,0.374
"1543",2023-03-17,0.3641
"1544",2023-03-18,0.3791
"1545",2023-03-19,0.3864
"1546",2023-03-20,0.3742
"1547",2023-03-21,0.3963
"1548",2023-03-22,0.3825
"1549",2023-03-23,0.3843
"1550",2023-03-24,0.3871
"1551",2023-03-25,0.4113
"1552",2023-03-26,0.3764
"1553",2023-03-27,0.357
"1554",2023-03-28,0.3753
"1555",2023-03-29,0.3996
"1556",2023-03-30,0.3958
"1557",2023-03-31,0.3866
"1558",2023-04-01,0.3825
"1559",2023-04-02,0.3976
"1560",2023-04-03,0.391
"1561",2023-04-04,0.3825
"1562",2023-04-05,0.3808
"1563",2023-04-06,0.3633
"1564",2023-04-07,0.3496
"1565",2023-04-08,0.3646
"1566",2023-04-09,0.3786
"1567",2023-04-10,0.3721
"1568",2023-04-11,0.3845
"1569",2023-04-12,0.3739
"1570",2023-04-13,0.3618
"1571",2023-04-14,0.3866
"1572",2023-04-15,0.3864
"1573",2023-04-16,0.3795
"1574",2023-04-17,0.3557
"1575",2023-04-18,0.3649
"1576",2023-04-19,0.3698
"1577",2023-04-20,0.4126
"1578",2023-04-21,0.4012
"1579",2023-04-22,0.4142
"1580",2023-04-23,0.424
"1581",2023-04-24,0.4187
"1582",2023-04-25,0.4114
"1583",2023-04-26,0.4304
"1584",2023-04-27,0.4421
"1585",2023-04-28,0.4496
"1586",2023-04-29,0.4577
"1587",2023-04-30,0.4649
"1588",2023-05-01,0.4365
"1589",2023-05-02,0.4423
"1590",2023-05-03,0.4251
"1591",2023-05-04,0.4058
"1592",2023-05-05,0.3998
"1593",2023-05-06,0.4065
"1594",2023-05-07,0.4049
"1595",2023-05-08,0.4214
"1596",2023-05-09,0.4044
"1597",2023-05-10,0.3934
"1598",2023-05-11,0.3884
"1599",2023-05-12,0.4146
"1600",2023-05-13,0.4224
"1601",2023-05-14,0.4386
"1602",2023-05-15,0.4391
"1603",2023-05-16,0.4067
"1604",2023-05-17,0.3978
"1605",2023-05-18,0.3811
"1606",2023-05-19,0.3723
"1607",2023-05-20,0.4028
"1608",2023-05-21,0.3817
"1609",2023-05-22,0.3704
"1610",2023-05-23,0.3878
"1611",2023-05-24,0.3941
"1612",2023-05-25,0.3823
"1613",2023-05-26,0.3715
"1614",2023-05-27,0.3671
"1615",2023-05-28,0.3838
"1616",2023-05-29,0.3827
"1617",2023-05-30,0.3532
"1618",2023-05-31,0.337
"1619",2023-06-01,0.3472
"1620",2023-06-02,0.3503
"1621",2023-06-03,0.3371
"1622",2023-06-04,0.3079
"1623",2023-06-05,0.2827
"1624",2023-06-06,0.2694
"1625",2023-06-07,0.2809
"1626",2023-06-08,0.2865
"1627",2023-06-09,0.2875
"1628",2023-06-10,0.2895
"1629",2023-06-11,0.2857
"1630",2023-06-12,0.2605
"1631",2023-06-13,0.3095
"1632",2023-06-14,0.3283
"1633",2023-06-15,0.3095
"1634",2023-06-16,0.3234
"1635",2023-06-17,0.3381
"1636",2023-06-18,0.3228
"1637",2023-06-19,0.3372
"1638",2023-06-20,0.338
"1639",2023-06-21,0.3475
"1640",2023-06-22,0.3594
"1641",2023-06-23,0.344
"1642",2023-06-24,0.3317
"1643",2023-06-25,0.3594
"1644",2023-06-26,0.3558
"1645",2023-06-27,0.361
"1646",2023-06-28,0.3563
"1647",2023-06-29,0.36
"1648",2023-06-30,0.3528
