"","date","BNB"
"1445",2022-12-09,0.3287
"1446",2022-12-10,0.3295
"1447",2022-12-11,0.3425
"1448",2022-12-12,0.3194
"1449",2022-12-13,0.3176
"1450",2022-12-14,0.3308
"1451",2022-12-15,0.3305
"1452",2022-12-16,0.3373
"1453",2022-12-17,0.3401
"1454",2022-12-18,0.3458
"1455",2022-12-19,0.3664
"1456",2022-12-20,0.3813
"1457",2022-12-21,0.3879
"1458",2022-12-22,0.3722
"1459",2022-12-23,0.3663
"1460",2022-12-24,0.3454
"1461",2022-12-25,0.3345
"1462",2022-12-26,0.3285
"1463",2022-12-27,0.339
"1464",2022-12-28,0.3476
"1465",2022-12-29,0.3788
"1466",2022-12-30,0.4107
"1467",2022-12-31,0.443
"1468",2023-01-01,0.4708
"1469",2023-01-02,0.4866
"1470",2023-01-03,0.4911
"1471",2023-01-04,0.4432
"1472",2023-01-05,0.4046
"1473",2023-01-06,0.4037
"1474",2023-01-07,0.4003
"1475",2023-01-08,0.4058
"1476",2023-01-09,0.4542
"1477",2023-01-10,0.4729
"1478",2023-01-11,0.4887
"1479",2023-01-12,0.4627
"1480",2023-01-13,0.4387
"1481",2023-01-14,0.3652
"1482",2023-01-15,0.3494
"1483",2023-01-16,0.3291
"1484",2023-01-17,0.3462
"1485",2023-01-18,0.3618
"1486",2023-01-19,0.3771
"1487",2023-01-20,0.3809
"1488",2023-01-21,0.38
"1489",2023-01-22,0.4064
"1490",2023-01-23,0.3793
"1491",2023-01-24,0.3665
"1492",2023-01-25,0.3763
"1493",2023-01-26,0.3553
"1494",2023-01-27,0.3743
"1495",2023-01-28,0.3236
"1496",2023-01-29,0.3285
"1497",2023-01-30,0.3538
"1498",2023-01-31,0.3358
"1499",2023-02-01,0.339
"1500",2023-02-02,0.3434
"1501",2023-02-03,0.3031
"1502",2023-02-04,0.3164
"1503",2023-02-05,0.3422
"1504",2023-02-06,0.3743
"1505",2023-02-07,0.3708
"1506",2023-02-08,0.3797
"1507",2023-02-09,0.3696
"1508",2023-02-10,0.3666
"1509",2023-02-11,0.3397
"1510",2023-02-12,0.3256
"1511",2023-02-13,0.2991
"1512",2023-02-14,0.2731
"1513",2023-02-15,0.2754
"1514",2023-02-16,0.2825
"1515",2023-02-17,0.3059
"1516",2023-02-18,0.3341
"1517",2023-02-19,0.3632
"1518",2023-02-20,0.3569
"1519",2023-02-21,0.3414
"1520",2023-02-22,0.3138
"1521",2023-02-23,0.3076
"1522",2023-02-24,0.3108
"1523",2023-02-25,0.2891
"1524",2023-02-26,0.2981
"1525",2023-02-27,0.2941
"1526",2023-02-28,0.3099
"1527",2023-03-01,0.3108
"1528",2023-03-02,0.3315
"1529",2023-03-03,0.3432
"1530",2023-03-04,0.4012
"1531",2023-03-05,0.3652
"1532",2023-03-06,0.3502
"1533",2023-03-07,0.3658
"1534",2023-03-08,0.3586
"1535",2023-03-09,0.3677
"1536",2023-03-10,0.4223
"1537",2023-03-11,0.4056
"1538",2023-03-12,0.3923
"1539",2023-03-13,0.3746
"1540",2023-03-14,0.3844
"1541",2023-03-15,0.3998
"1542",2023-03-16,0.418
"1543",2023-03-17,0.4102
"1544",2023-03-18,0.3998
"1545",2023-03-19,0.3698
"1546",2023-03-20,0.3908
"1547",2023-03-21,0.4038
"1548",2023-03-22,0.4032
"1549",2023-03-23,0.4313
"1550",2023-03-24,0.45
"1551",2023-03-25,0.4261
"1552",2023-03-26,0.4653
"1553",2023-03-27,0.4507
"1554",2023-03-28,0.4637
"1555",2023-03-29,0.4645
"1556",2023-03-30,0.4625
"1557",2023-03-31,0.4832
"1558",2023-04-01,0.4552
"1559",2023-04-02,0.4466
"1560",2023-04-03,0.4565
"1561",2023-04-04,0.4303
"1562",2023-04-05,0.4372
"1563",2023-04-06,0.4512
"1564",2023-04-07,0.4831
"1565",2023-04-08,0.4703
"1566",2023-04-09,0.4924
"1567",2023-04-10,0.467
"1568",2023-04-11,0.4402
"1569",2023-04-12,0.452
"1570",2023-04-13,0.4384
"1571",2023-04-14,0.4095
"1572",2023-04-15,0.4338
"1573",2023-04-16,0.4237
"1574",2023-04-17,0.4404
"1575",2023-04-18,0.4412
"1576",2023-04-19,0.439
"1577",2023-04-20,0.4439
"1578",2023-04-21,0.4299
"1579",2023-04-22,0.3813
"1580",2023-04-23,0.3777
"1581",2023-04-24,0.3488
"1582",2023-04-25,0.3752
"1583",2023-04-26,0.375
"1584",2023-04-27,0.3568
"1585",2023-04-28,0.3701
"1586",2023-04-29,0.3946
"1587",2023-04-30,0.3961
"1588",2023-05-01,0.405
"1589",2023-05-02,0.3672
"1590",2023-05-03,0.3226
"1591",2023-05-04,0.2435
"1592",2023-05-05,0.2328
"1593",2023-05-06,0.2089
"1594",2023-05-07,0.2105
"1595",2023-05-08,0.2255
"1596",2023-05-09,0.2448
"1597",2023-05-10,0.2189
"1598",2023-05-11,0.1946
"1599",2023-05-12,0.1978
"1600",2023-05-13,0.1833
"1601",2023-05-14,0.1652
"1602",2023-05-15,0.1808
"1603",2023-05-16,0.1427
"1604",2023-05-17,0.1387
"1605",2023-05-18,0.142
"1606",2023-05-19,0.1794
"1607",2023-05-20,0.1879
"1608",2023-05-21,0.1993
"1609",2023-05-22,0.1959
"1610",2023-05-23,0.1891
"1611",2023-05-24,0.1537
"1612",2023-05-25,0.1919
"1613",2023-05-26,0.2134
"1614",2023-05-27,0.2443
"1615",2023-05-28,0.2488
"1616",2023-05-29,0.2887
"1617",2023-05-30,0.3271
"1618",2023-05-31,0.3656
"1619",2023-06-01,0.4102
"1620",2023-06-02,0.4429
"1621",2023-06-03,0.4639
"1622",2023-06-04,0.4877
"1623",2023-06-05,0.4272
"1624",2023-06-06,0.432
"1625",2023-06-07,0.42
"1626",2023-06-08,0.4151
"1627",2023-06-09,0.394
"1628",2023-06-10,0.3814
"1629",2023-06-11,0.4047
"1630",2023-06-12,0.4126
"1631",2023-06-13,0.4118
"1632",2023-06-14,0.4505
"1633",2023-06-15,0.403
"1634",2023-06-16,0.4214
"1635",2023-06-17,0.4187
"1636",2023-06-18,0.4155
"1637",2023-06-19,0.4187
"1638",2023-06-20,0.4058
"1639",2023-06-21,0.4009
"1640",2023-06-22,0.4106
"1641",2023-06-23,0.3695
"1642",2023-06-24,0.388
"1643",2023-06-25,0.3885
"1644",2023-06-26,0.3786
"1645",2023-06-27,0.3827
"1646",2023-06-28,0.4032
"1647",2023-06-29,0.3911
"1648",2023-06-30,0.4075
