"","date","BNB"
"140",2021-05-03,0.2298
"141",2021-05-04,0.2373
"142",2021-05-05,0.2323
"143",2021-05-06,0.2228
"144",2021-05-07,0.2193
"145",2021-05-08,0.2146
"146",2021-05-09,0.2235
"147",2021-05-10,0.2289
"148",2021-05-11,0.2438
"149",2021-05-12,0.2332
"150",2021-05-13,0.2301
"151",2021-05-14,0.2315
"152",2021-05-15,0.2361
"153",2021-05-16,0.2298
"154",2021-05-17,0.2261
"155",2021-05-18,0.2243
"156",2021-05-19,0.2178
"157",2021-05-20,0.2286
"158",2021-05-21,0.2332
"159",2021-05-22,0.2462
"160",2021-05-23,0.2318
"161",2021-05-24,0.2467
"162",2021-05-25,0.2559
"163",2021-05-26,0.2523
"164",2021-05-27,0.2491
"165",2021-05-28,0.2457
"166",2021-05-29,0.2404
"167",2021-05-30,0.245
"168",2021-05-31,0.2486
"169",2021-06-01,0.2512
"170",2021-06-02,0.2601
"171",2021-06-03,0.255
"172",2021-06-04,0.2617
"173",2021-06-05,0.2566
"174",2021-06-06,0.255
"175",2021-06-07,0.241
"176",2021-06-08,0.2413
"177",2021-06-09,0.2436
"178",2021-06-10,0.2416
"179",2021-06-11,0.2467
"180",2021-06-12,0.2528
"181",2021-06-13,0.2787
"182",2021-06-14,0.2713
"183",2021-06-15,0.2589
"184",2021-06-16,0.2541
"185",2021-06-17,0.2437
"186",2021-06-18,0.2365
"187",2021-06-19,0.2476
"188",2021-06-20,0.2517
"189",2021-06-21,0.2505
"190",2021-06-22,0.2487
"191",2021-06-23,0.2537
"192",2021-06-24,0.26
"193",2021-06-25,0.2447
"194",2021-06-26,0.2477
"195",2021-06-27,0.2384
"196",2021-06-28,0.2322
"197",2021-06-29,0.2352
"198",2021-06-30,0.2349
"199",2021-07-01,0.2232
"200",2021-07-02,0.2177
"201",2021-07-03,0.2324
"202",2021-07-04,0.238
"203",2021-07-05,0.2408
"204",2021-07-06,0.2369
"205",2021-07-07,0.2307
"206",2021-07-08,0.2226
"207",2021-07-09,0.2158
"208",2021-07-10,0.2075
"209",2021-07-11,0.2079
"210",2021-07-12,0.2052
"211",2021-07-13,0.2216
"212",2021-07-14,0.2246
"213",2021-07-15,0.2194
"214",2021-07-16,0.228
"215",2021-07-17,0.2099
"216",2021-07-18,0.2114
"217",2021-07-19,0.2105
"218",2021-07-20,0.2141
"219",2021-07-21,0.2078
"220",2021-07-22,0.2003
"221",2021-07-23,0.1999
"222",2021-07-24,0.1973
"223",2021-07-25,0.1926
"224",2021-07-26,0.1936
"225",2021-07-27,0.1913
"226",2021-07-28,0.1703
"227",2021-07-29,0.1722
"228",2021-07-30,0.1773
"229",2021-07-31,0.1816
"230",2021-08-01,0.184
"231",2021-08-02,0.1887
"232",2021-08-03,0.1848
"233",2021-08-04,0.1758
"234",2021-08-05,0.172
"235",2021-08-06,0.1648
"236",2021-08-07,0.1728
"237",2021-08-08,0.1747
"238",2021-08-09,0.1722
"239",2021-08-10,0.1682
"240",2021-08-11,0.1671
"241",2021-08-12,0.1771
"242",2021-08-13,0.1771
"243",2021-08-14,0.1601
"244",2021-08-15,0.1528
"245",2021-08-16,0.1451
"246",2021-08-17,0.1418
"247",2021-08-18,0.1445
"248",2021-08-19,0.1392
"249",2021-08-20,0.136
"250",2021-08-21,0.1395
"251",2021-08-22,0.1453
"252",2021-08-23,0.1459
"253",2021-08-24,0.1403
"254",2021-08-25,0.1396
"255",2021-08-26,0.1277
"256",2021-08-27,0.1299
"257",2021-08-28,0.1316
"258",2021-08-29,0.1408
"259",2021-08-30,0.1269
"260",2021-08-31,0.1262
"261",2021-09-01,0.1246
"262",2021-09-02,0.1204
"263",2021-09-03,0.1249
"264",2021-09-04,0.1236
"265",2021-09-05,0.1209
"266",2021-09-06,0.118
"267",2021-09-07,0.1252
"268",2021-09-08,0.1197
"269",2021-09-09,0.1157
"270",2021-09-10,0.1147
"271",2021-09-11,0.119
"272",2021-09-12,0.1204
"273",2021-09-13,0.1182
"274",2021-09-14,0.1126
"275",2021-09-15,0.1039
"276",2021-09-16,0.099
"277",2021-09-17,0.0992999999999999
"278",2021-09-18,0.101
"279",2021-09-19,0.1014
"280",2021-09-20,0.0995
"281",2021-09-21,0.0975
"282",2021-09-22,0.0991
"283",2021-09-23,0.1041
"284",2021-09-24,0.1043
"285",2021-09-25,0.1001
"286",2021-09-26,0.095
"287",2021-09-27,0.0985
"288",2021-09-28,0.0964
"289",2021-09-29,0.0990000000000001
"290",2021-09-30,0.0997
"291",2021-10-01,0.1017
"292",2021-10-02,0.0973000000000001
"293",2021-10-03,0.0969
"294",2021-10-04,0.0944
"295",2021-10-05,0.0905
"296",2021-10-06,0.0879
"297",2021-10-07,0.0883
"298",2021-10-08,0.0848
"299",2021-10-09,0.0828
"300",2021-10-10,0.0843
"301",2021-10-11,0.0868000000000001
"302",2021-10-12,0.0896999999999999
"303",2021-10-13,0.0859
"304",2021-10-14,0.0779
"305",2021-10-15,0.0717
"306",2021-10-16,0.0708
"307",2021-10-17,0.0770999999999999
"308",2021-10-18,0.0744999999999999
"309",2021-10-19,0.0728
"310",2021-10-20,0.0707000000000001
"311",2021-10-21,0.0721999999999999
"312",2021-10-22,0.0671999999999999
"313",2021-10-23,0.0658000000000001
"314",2021-10-24,0.0648
"315",2021-10-25,0.0629
"316",2021-10-26,0.0576
"317",2021-10-27,0.0559000000000001
"318",2021-10-28,0.0522
"319",2021-10-29,0.0521
"320",2021-10-30,0.0508999999999999
"321",2021-10-31,0.0482
"322",2021-11-01,0.0512
"323",2021-11-02,0.0547
"324",2021-11-03,0.0543
"325",2021-11-04,0.0482999999999999
"326",2021-11-05,0.0475
"327",2021-11-06,0.0507
"328",2021-11-07,0.0524
"329",2021-11-08,0.0519000000000001
"330",2021-11-09,0.0547
"331",2021-11-10,0.0586
"332",2021-11-11,0.0565
"333",2021-11-12,0.0569
"334",2021-11-13,0.0515
"335",2021-11-14,0.0505000000000001
"336",2021-11-15,0.0488000000000001
"337",2021-11-16,0.0558999999999999
"338",2021-11-17,0.0549000000000001
"339",2021-11-18,0.0536
"340",2021-11-19,0.0548000000000001
"341",2021-11-20,0.0590999999999999
"342",2021-11-21,0.0616
"343",2021-11-22,0.0645
"344",2021-11-23,0.0668
"345",2021-11-24,0.0630000000000001
"346",2021-11-25,0.0608
"347",2021-11-26,0.069
"348",2021-11-27,0.0728
"349",2021-11-28,0.0770000000000001
"350",2021-11-29,0.0797
"351",2021-11-30,0.0778
"352",2021-12-01,0.0720999999999999
"353",2021-12-02,0.0691999999999999
"354",2021-12-03,0.0713
"355",2021-12-04,0.0769
"356",2021-12-05,0.0793999999999999
"357",2021-12-06,0.0828
"358",2021-12-07,0.0832000000000001
"359",2021-12-08,0.0833
"360",2021-12-09,0.0831
"361",2021-12-10,0.0835
"362",2021-12-11,0.0851999999999999
"363",2021-12-12,0.0851000000000001
"364",2021-12-13,0.0779000000000001
"365",2021-12-14,0.0717
"366",2021-12-15,0.0708
"367",2021-12-16,0.0793
"368",2021-12-17,0.081
"369",2021-12-18,0.0821000000000001
"370",2021-12-19,0.0859000000000001
"371",2021-12-20,0.0911
"372",2021-12-21,0.0967
"373",2021-12-22,0.1024
"374",2021-12-23,0.1048
"375",2021-12-24,0.1016
"376",2021-12-25,0.0954999999999999
"377",2021-12-26,0.0987
"378",2021-12-27,0.0968
"379",2021-12-28,0.0992999999999999
"380",2021-12-29,0.1014
"381",2021-12-30,0.1017
"382",2021-12-31,0.103
"383",2022-01-01,0.1092
"384",2022-01-02,0.11
"385",2022-01-03,0.1063
"386",2022-01-04,0.1082
"387",2022-01-05,0.1104
"388",2022-01-06,0.1069
"389",2022-01-07,0.1054
"390",2022-01-08,0.1064
"391",2022-01-09,0.111
"392",2022-01-10,0.1102
"393",2022-01-11,0.1137
"394",2022-01-12,0.108
"395",2022-01-13,0.1028
"396",2022-01-14,0.1003
"397",2022-01-15,0.1069
"398",2022-01-16,0.1083
"399",2022-01-17,0.1143
"400",2022-01-18,0.1163
"401",2022-01-19,0.1157
"402",2022-01-20,0.1158
"403",2022-01-21,0.1199
"404",2022-01-22,0.1234
"405",2022-01-23,0.1221
"406",2022-01-24,0.119
"407",2022-01-25,0.1237
"408",2022-01-26,0.1205
"409",2022-01-27,0.1144
"410",2022-01-28,0.1167
"411",2022-01-29,0.1203
"412",2022-01-30,0.1233
"413",2022-01-31,0.1301
"414",2022-02-01,0.1328
"415",2022-02-02,0.1225
"416",2022-02-03,0.1184
"417",2022-02-04,0.1169
"418",2022-02-05,0.1199
"419",2022-02-06,0.1189
"420",2022-02-07,0.1185
"421",2022-02-08,0.1244
"422",2022-02-09,0.1243
"423",2022-02-10,0.1288
"424",2022-02-11,0.1248
"425",2022-02-12,0.1206
"426",2022-02-13,0.123
"427",2022-02-14,0.1342
"428",2022-02-15,0.141
"429",2022-02-16,0.1372
"430",2022-02-17,0.1233
"431",2022-02-18,0.1267
"432",2022-02-19,0.1296
"433",2022-02-20,0.1369
"434",2022-02-21,0.1467
"435",2022-02-22,0.1442
"436",2022-02-23,0.1398
"437",2022-02-24,0.1447
"438",2022-02-25,0.1502
"439",2022-02-26,0.1432
"440",2022-02-27,0.1441
"441",2022-02-28,0.1368
"442",2022-03-01,0.132
"443",2022-03-02,0.1416
"444",2022-03-03,0.1427
"445",2022-03-04,0.1398
"446",2022-03-05,0.1362
"447",2022-03-06,0.1428
"448",2022-03-07,0.1415
"449",2022-03-08,0.1369
"450",2022-03-09,0.137
"451",2022-03-10,0.1437
"452",2022-03-11,0.1443
"453",2022-03-12,0.1535
"454",2022-03-13,0.1557
"455",2022-03-14,0.1411
"456",2022-03-15,0.1447
"457",2022-03-16,0.1445
"458",2022-03-17,0.1576
"459",2022-03-18,0.1548
"460",2022-03-19,0.1497
"461",2022-03-20,0.1552
"462",2022-03-21,0.1529
"463",2022-03-22,0.161
"464",2022-03-23,0.1575
"465",2022-03-24,0.1533
"466",2022-03-25,0.1541
"467",2022-03-26,0.1697
"468",2022-03-27,0.1678
"469",2022-03-28,0.1576
"470",2022-03-29,0.1619
"471",2022-03-30,0.1643
"472",2022-03-31,0.1567
"473",2022-04-01,0.1626
"474",2022-04-02,0.1647
"475",2022-04-03,0.1626
"476",2022-04-04,0.1639
"477",2022-04-05,0.168
"478",2022-04-06,0.1614
"479",2022-04-07,0.1588
"480",2022-04-08,0.1653
"481",2022-04-09,0.1667
"482",2022-04-10,0.1689
"483",2022-04-11,0.1722
"484",2022-04-12,0.1755
"485",2022-04-13,0.1572
"486",2022-04-14,0.1526
"487",2022-04-15,0.1519
"488",2022-04-16,0.1558
"489",2022-04-17,0.1574
"490",2022-04-18,0.1593
"491",2022-04-19,0.1659
"492",2022-04-20,0.1601
"493",2022-04-21,0.1628
"494",2022-04-22,0.1594
"495",2022-04-23,0.1512
"496",2022-04-24,0.1381
"497",2022-04-25,0.1331
"498",2022-04-26,0.1223
"499",2022-04-27,0.1141
"500",2022-04-28,0.1098
"501",2022-04-29,0.1097
"502",2022-04-30,0.101
"503",2022-05-01,0.1104
"504",2022-05-02,0.1104
"505",2022-05-03,0.1039
"506",2022-05-04,0.103
"507",2022-05-05,0.1077
"508",2022-05-06,0.1058
"509",2022-05-07,0.112
"510",2022-05-08,0.1218
"511",2022-05-09,0.1224
"512",2022-05-10,0.1212
"513",2022-05-11,0.1223
"514",2022-05-12,0.1149
"515",2022-05-13,0.1085
"516",2022-05-14,0.1117
"517",2022-05-15,0.12
"518",2022-05-16,0.1227
"519",2022-05-17,0.1194
"520",2022-05-18,0.109
"521",2022-05-19,0.1052
"522",2022-05-20,0.1084
"523",2022-05-21,0.1192
"524",2022-05-22,0.1237
"525",2022-05-23,0.1166
"526",2022-05-24,0.1189
"527",2022-05-25,0.1229
"528",2022-05-26,0.1225
"529",2022-05-27,0.115
"530",2022-05-28,0.1185
"531",2022-05-29,0.1252
"532",2022-05-30,0.1119
"533",2022-05-31,0.1175
"534",2022-06-01,0.1137
"535",2022-06-02,0.1027
"536",2022-06-03,0.0989
"537",2022-06-04,0.1002
"538",2022-06-05,0.1005
"539",2022-06-06,0.1047
"540",2022-06-07,0.1053
"541",2022-06-08,0.1012
"542",2022-06-09,0.1001
"543",2022-06-10,0.1071
"544",2022-06-11,0.1035
"545",2022-06-12,0.0872000000000001
"546",2022-06-13,0.0765
"547",2022-06-14,0.0794
"548",2022-06-15,0.0827
"549",2022-06-16,0.0797
"550",2022-06-17,0.0736
"551",2022-06-18,0.0705
"552",2022-06-19,0.0695
"553",2022-06-20,0.0740999999999999
"554",2022-06-21,0.0735
"555",2022-06-22,0.0683999999999999
"556",2022-06-23,0.0625
"557",2022-06-24,0.0660999999999999
"558",2022-06-25,0.0664
"559",2022-06-26,0.0633999999999999
"560",2022-06-27,0.0625
"561",2022-06-28,0.0609
"562",2022-06-29,0.0644
"563",2022-06-30,0.0667
"564",2022-07-01,0.0683999999999999
"565",2022-07-02,0.0671
"566",2022-07-03,0.0669999999999999
"567",2022-07-04,0.069
"568",2022-07-05,0.0644
"569",2022-07-06,0.0608000000000001
"570",2022-07-07,0.0602
"571",2022-07-08,0.0637
"572",2022-07-09,0.0602
"573",2022-07-10,0.0558000000000001
"574",2022-07-11,0.0474
"575",2022-07-12,0.05
"576",2022-07-13,0.0485
"577",2022-07-14,0.0549999999999999
"578",2022-07-15,0.0589000000000001
"579",2022-07-16,0.0626
"580",2022-07-17,0.0648
"581",2022-07-18,0.0655
"582",2022-07-19,0.0673
"583",2022-07-20,0.0662
"584",2022-07-21,0.0623
"585",2022-07-22,0.0526
"586",2022-07-23,0.0514
"587",2022-07-24,0.0579999999999999
"588",2022-07-25,0.0598
"589",2022-07-26,0.0595
"590",2022-07-27,0.0592
"591",2022-07-28,0.0566
"592",2022-07-29,0.0548999999999999
"593",2022-07-30,0.0536
"594",2022-07-31,0.0538000000000001
"595",2022-08-01,0.0541
"596",2022-08-02,0.0544
"597",2022-08-03,0.0571999999999999
"598",2022-08-04,0.0525
"599",2022-08-05,0.0517
"600",2022-08-06,0.0544
"601",2022-08-07,0.0614
"602",2022-08-08,0.0663
"603",2022-08-09,0.0679
"604",2022-08-10,0.0611999999999999
"605",2022-08-11,0.0558999999999999
"606",2022-08-12,0.0534
"607",2022-08-13,0.0622
"608",2022-08-14,0.0662
"609",2022-08-15,0.0665
"610",2022-08-16,0.0689
"611",2022-08-17,0.0679999999999999
"612",2022-08-18,0.0664
"613",2022-08-19,0.0689
"614",2022-08-20,0.0740000000000001
"615",2022-08-21,0.0718000000000001
"616",2022-08-22,0.0673
"617",2022-08-23,0.0672
"618",2022-08-24,0.0646
"619",2022-08-25,0.0668
"620",2022-08-26,0.0691999999999999
"621",2022-08-27,0.0701000000000001
"622",2022-08-28,0.0682999999999999
"623",2022-08-29,0.0698
"624",2022-08-30,0.0701000000000001
"625",2022-08-31,0.0663
"626",2022-09-01,0.0662
"627",2022-09-02,0.0805
"628",2022-09-03,0.0811000000000001
"629",2022-09-04,0.0838000000000001
"630",2022-09-05,0.0881
"631",2022-09-06,0.0906
"632",2022-09-07,0.0923999999999999
"633",2022-09-08,0.096
"634",2022-09-09,0.094
"635",2022-09-10,0.091
"636",2022-09-11,0.0908
"637",2022-09-12,0.0919
"638",2022-09-13,0.0962
"639",2022-09-14,0.0867
"640",2022-09-15,0.0756
"641",2022-09-16,0.0758000000000001
"642",2022-09-17,0.0788
"643",2022-09-18,0.0933
"644",2022-09-19,0.0941
"645",2022-09-20,0.0935
"646",2022-09-21,0.0888
"647",2022-09-22,0.0955999999999999
"648",2022-09-23,0.0966999999999999
"649",2022-09-24,0.0971000000000001
"650",2022-09-25,0.0998
"651",2022-09-26,0.1039
"652",2022-09-27,0.1077
"653",2022-09-28,0.1144
"654",2022-09-29,0.1168
"655",2022-09-30,0.1058
"656",2022-10-01,0.1099
"657",2022-10-02,0.1152
"658",2022-10-03,0.1125
"659",2022-10-04,0.1156
"660",2022-10-05,0.1217
"661",2022-10-06,0.1181
"662",2022-10-07,0.1186
"663",2022-10-08,0.1251
"664",2022-10-09,0.1203
"665",2022-10-10,0.1106
"666",2022-10-11,0.1129
"667",2022-10-12,0.1167
"668",2022-10-13,0.1203
"669",2022-10-14,0.1209
"670",2022-10-15,0.1231
"671",2022-10-16,0.129
"672",2022-10-17,0.1298
"673",2022-10-18,0.1348
"674",2022-10-19,0.1367
"675",2022-10-20,0.1356
"676",2022-10-21,0.1363
"677",2022-10-22,0.1448
"678",2022-10-23,0.1519
"679",2022-10-24,0.157
"680",2022-10-25,0.1535
"681",2022-10-26,0.1466
"682",2022-10-27,0.1435
"683",2022-10-28,0.1469
"684",2022-10-29,0.1481
"685",2022-10-30,0.1423
"686",2022-10-31,0.1423
"687",2022-11-01,0.1526
"688",2022-11-02,0.1504
"689",2022-11-03,0.1442
"690",2022-11-04,0.1482
"691",2022-11-05,0.1571
"692",2022-11-06,0.1633
"693",2022-11-07,0.166
"694",2022-11-08,0.1582
"695",2022-11-09,0.1466
"696",2022-11-10,0.1461
"697",2022-11-11,0.1522
"698",2022-11-12,0.1639
"699",2022-11-13,0.17
"700",2022-11-14,0.1714
"701",2022-11-15,0.1706
"702",2022-11-16,0.1631
"703",2022-11-17,0.164
"704",2022-11-18,0.1641
"705",2022-11-19,0.1603
"706",2022-11-20,0.161
"707",2022-11-21,0.1632
"708",2022-11-22,0.1649
"709",2022-11-23,0.1657
"710",2022-11-24,0.1648
"711",2022-11-25,0.1645
"712",2022-11-26,0.1594
"713",2022-11-27,0.1673
"714",2022-11-28,0.1739
"715",2022-11-29,0.1725
"716",2022-11-30,0.1655
"717",2022-12-01,0.1713
"718",2022-12-02,0.1734
"719",2022-12-03,0.1783
"720",2022-12-04,0.1854
"721",2022-12-05,0.1821
"722",2022-12-06,0.188
"723",2022-12-07,0.1924
"724",2022-12-08,0.1899
"725",2022-12-09,0.1757
"726",2022-12-10,0.1743
"727",2022-12-11,0.1793
"728",2022-12-12,0.177
"729",2022-12-13,0.1749
"730",2022-12-14,0.1723
"731",2022-12-15,0.1765
"732",2022-12-16,0.1818
"733",2022-12-17,0.1901
"734",2022-12-18,0.195
"735",2022-12-19,0.187
"736",2022-12-20,0.1902
"737",2022-12-21,0.1948
"738",2022-12-22,0.1912
"739",2022-12-23,0.1932
"740",2022-12-24,0.191
"741",2022-12-25,0.1877
"742",2022-12-26,0.1865
"743",2022-12-27,0.1968
"744",2022-12-28,0.1964
"745",2022-12-29,0.1851
"746",2022-12-30,0.1888
"747",2022-12-31,0.2038
"748",2023-01-01,0.2123
"749",2023-01-02,0.2167
"750",2023-01-03,0.2283
"751",2023-01-04,0.2216
"752",2023-01-05,0.2156
"753",2023-01-06,0.2005
"754",2023-01-07,0.1981
"755",2023-01-08,0.1916
"756",2023-01-09,0.1996
"757",2023-01-10,0.2068
"758",2023-01-11,0.2071
"759",2023-01-12,0.2032
"760",2023-01-13,0.206
"761",2023-01-14,0.1996
"762",2023-01-15,0.2087
"763",2023-01-16,0.2176
"764",2023-01-17,0.217
"765",2023-01-18,0.206
"766",2023-01-19,0.2031
"767",2023-01-20,0.1999
"768",2023-01-21,0.2004
"769",2023-01-22,0.2013
"770",2023-01-23,0.2011
"771",2023-01-24,0.2007
"772",2023-01-25,0.1938
"773",2023-01-26,0.1995
"774",2023-01-27,0.2016
"775",2023-01-28,0.1827
"776",2023-01-29,0.1909
"777",2023-01-30,0.1931
"778",2023-01-31,0.1887
"779",2023-02-01,0.1873
"780",2023-02-02,0.1937
"781",2023-02-03,0.1779
"782",2023-02-04,0.1802
"783",2023-02-05,0.1762
"784",2023-02-06,0.1709
"785",2023-02-07,0.1529
"786",2023-02-08,0.1484
"787",2023-02-09,0.148
"788",2023-02-10,0.1528
"789",2023-02-11,0.1567
"790",2023-02-12,0.1579
"791",2023-02-13,0.1399
"792",2023-02-14,0.1368
"793",2023-02-15,0.1319
"794",2023-02-16,0.128
"795",2023-02-17,0.1145
"796",2023-02-18,0.1114
"797",2023-02-19,0.0945
"798",2023-02-20,0.074
"799",2023-02-21,0.0646
"800",2023-02-22,0.0506000000000001
"801",2023-02-23,0.0485
"802",2023-02-24,0.0521999999999999
"803",2023-02-25,0.0516
"804",2023-02-26,0.0518
"805",2023-02-27,0.0585
"806",2023-02-28,0.0588
"807",2023-03-01,0.0607000000000001
"808",2023-03-02,0.0634
"809",2023-03-03,0.0691999999999999
"810",2023-03-04,0.0705
"811",2023-03-05,0.0750999999999999
"812",2023-03-06,0.0743
"813",2023-03-07,0.072
"814",2023-03-08,0.0726
"815",2023-03-09,0.0765
"816",2023-03-10,0.0727000000000001
"817",2023-03-11,0.0750000000000001
"818",2023-03-12,0.0700999999999999
"819",2023-03-13,0.073
"820",2023-03-14,0.0758
"821",2023-03-15,0.0786
"822",2023-03-16,0.0748
"823",2023-03-17,0.0794
"824",2023-03-18,0.0797
"825",2023-03-19,0.081
"826",2023-03-20,0.08
"827",2023-03-21,0.0788
"828",2023-03-22,0.0746
"829",2023-03-23,0.0742999999999999
"830",2023-03-24,0.0765
"831",2023-03-25,0.0751999999999999
"832",2023-03-26,0.0724
"833",2023-03-27,0.0717000000000001
"834",2023-03-28,0.0696
"835",2023-03-29,0.0748
"836",2023-03-30,0.0742
"837",2023-03-31,0.0731999999999999
"838",2023-04-01,0.0758000000000001
"839",2023-04-02,0.0765
"840",2023-04-03,0.0754
"841",2023-04-04,0.0773999999999999
"842",2023-04-05,0.0771999999999999
"843",2023-04-06,0.0759
"844",2023-04-07,0.0751999999999999
"845",2023-04-08,0.0789000000000001
"846",2023-04-09,0.0786
"847",2023-04-10,0.0769
"848",2023-04-11,0.0749
"849",2023-04-12,0.0778
"850",2023-04-13,0.0780999999999999
"851",2023-04-14,0.0784999999999999
"852",2023-04-15,0.0729
"853",2023-04-16,0.0723
"854",2023-04-17,0.0704
"855",2023-04-18,0.0772999999999999
"856",2023-04-19,0.0817
"857",2023-04-20,0.0816
"858",2023-04-21,0.0809
"859",2023-04-22,0.0821
"860",2023-04-23,0.0831999999999999
"861",2023-04-24,0.0802999999999999
"862",2023-04-25,0.0754
"863",2023-04-26,0.074
"864",2023-04-27,0.0716
"865",2023-04-28,0.0751999999999999
"866",2023-04-29,0.0691999999999999
"867",2023-04-30,0.0598
"868",2023-05-01,0.0553
"869",2023-05-02,0.0558
"870",2023-05-03,0.0559000000000001
"871",2023-05-04,0.0577000000000001
"872",2023-05-05,0.0551
"873",2023-05-06,0.0522
"874",2023-05-07,0.0504
"875",2023-05-08,0.0518
"876",2023-05-09,0.0496
"877",2023-05-10,0.0566000000000001
"878",2023-05-11,0.0558999999999999
"879",2023-05-12,0.0547000000000001
"880",2023-05-13,0.0604
"881",2023-05-14,0.0679000000000001
"882",2023-05-15,0.0659
"883",2023-05-16,0.073
"884",2023-05-17,0.073
"885",2023-05-18,0.0692999999999999
"886",2023-05-19,0.0730999999999999
"887",2023-05-20,0.0809
"888",2023-05-21,0.0829
"889",2023-05-22,0.0861999999999999
"890",2023-05-23,0.0894
"891",2023-05-24,0.0884
"892",2023-05-25,0.0982000000000001
"893",2023-05-26,0.0961
"894",2023-05-27,0.1076
"895",2023-05-28,0.0952999999999999
"896",2023-05-29,0.0903
"897",2023-05-30,0.0953999999999999
"898",2023-05-31,0.1044
"899",2023-06-01,0.1104
"900",2023-06-02,0.1234
"901",2023-06-03,0.1289
"902",2023-06-04,0.1414
"903",2023-06-05,0.1248
"904",2023-06-06,0.1267
"905",2023-06-07,0.1125
"906",2023-06-08,0.1222
"907",2023-06-09,0.1217
"908",2023-06-10,0.115
"909",2023-06-11,0.1215
"910",2023-06-12,0.1084
