"","date","XRP"
"85",2020-03-14,0.3754
"86",2020-03-15,0.351
"87",2020-03-16,0.3436
"88",2020-03-17,0.3513
"89",2020-03-18,0.3703
"90",2020-03-19,0.3704
"91",2020-03-20,0.3838
"92",2020-03-21,0.3872
"93",2020-03-22,0.3988
"94",2020-03-23,0.3755
"95",2020-03-24,0.3876
"96",2020-03-25,0.399
"97",2020-03-26,0.4067
"98",2020-03-27,0.3847
"99",2020-03-28,0.4
"100",2020-03-29,0.4033
"101",2020-03-30,0.3958
"102",2020-03-31,0.3975
"103",2020-04-01,0.4044
"104",2020-04-02,0.4207
"105",2020-04-03,0.4346
"106",2020-04-04,0.4224
"107",2020-04-05,0.3961
"108",2020-04-06,0.3696
"109",2020-04-07,0.3799
"110",2020-04-08,0.3862
"111",2020-04-09,0.3994
"112",2020-04-10,0.395
"113",2020-04-11,0.3869
"114",2020-04-12,0.394
"115",2020-04-13,0.4181
"116",2020-04-14,0.4045
"117",2020-04-15,0.3993
"118",2020-04-16,0.3831
"119",2020-04-17,0.3805
"120",2020-04-18,0.3787
"121",2020-04-19,0.4015
"122",2020-04-20,0.3877
"123",2020-04-21,0.3872
"124",2020-04-22,0.3947
"125",2020-04-23,0.4054
"126",2020-04-24,0.4015
"127",2020-04-25,0.3965
"128",2020-04-26,0.3833
"129",2020-04-27,0.3963
"130",2020-04-28,0.3884
"131",2020-04-29,0.3848
"132",2020-04-30,0.3946
"133",2020-05-01,0.3981
"134",2020-05-02,0.3912
"135",2020-05-03,0.3944
"136",2020-05-04,0.3892
"137",2020-05-05,0.392
"138",2020-05-06,0.3811
"139",2020-05-07,0.3939
"140",2020-05-08,0.4015
"141",2020-05-09,0.4114
"142",2020-05-10,0.383
"143",2020-05-11,0.3664
"144",2020-05-12,0.3756
"145",2020-05-13,0.3966
"146",2020-05-14,0.3757
"147",2020-05-15,0.3659
"148",2020-05-16,0.3656
"149",2020-05-17,0.3704
"150",2020-05-18,0.3633
"151",2020-05-19,0.3629
"152",2020-05-20,0.346
"153",2020-05-21,0.3391
"154",2020-05-22,0.3394
"155",2020-05-23,0.3527
"156",2020-05-24,0.3535
"157",2020-05-25,0.3623
"158",2020-05-26,0.3492
"159",2020-05-27,0.3663
"160",2020-05-28,0.3692
"161",2020-05-29,0.3667
"162",2020-05-30,0.3577
"163",2020-05-31,0.3522
"164",2020-06-01,0.3395
"165",2020-06-02,0.3584
"166",2020-06-03,0.3537
"167",2020-06-04,0.3395
"168",2020-06-05,0.3448
"169",2020-06-06,0.3745
"170",2020-06-07,0.3678
"171",2020-06-08,0.3657
"172",2020-06-09,0.3549
"173",2020-06-10,0.3524
"174",2020-06-11,0.3547
"175",2020-06-12,0.3642
"176",2020-06-13,0.3615
"177",2020-06-14,0.36
"178",2020-06-15,0.3293
"179",2020-06-16,0.3364
"180",2020-06-17,0.3473
"181",2020-06-18,0.3681
"182",2020-06-19,0.3604
"183",2020-06-20,0.3587
"184",2020-06-21,0.3583
"185",2020-06-22,0.3586
"186",2020-06-23,0.3415
"187",2020-06-24,0.351
"188",2020-06-25,0.3569
"189",2020-06-26,0.3728
"190",2020-06-27,0.3673
"191",2020-06-28,0.3688
"192",2020-06-29,0.3699
"193",2020-06-30,0.3725
"194",2020-07-01,0.358
"195",2020-07-02,0.3703
"196",2020-07-03,0.3651
"197",2020-07-04,0.36
"198",2020-07-05,0.3583
"199",2020-07-06,0.3612
"200",2020-07-07,0.3653
"201",2020-07-08,0.3784
"202",2020-07-09,0.3631
"203",2020-07-10,0.3605
"204",2020-07-11,0.3723
"205",2020-07-12,0.3954
"206",2020-07-13,0.3741
"207",2020-07-14,0.3624
"208",2020-07-15,0.3528
"209",2020-07-16,0.371
"210",2020-07-17,0.3749
"211",2020-07-18,0.3837
"212",2020-07-19,0.3757
"213",2020-07-20,0.3825
"214",2020-07-21,0.3934
"215",2020-07-22,0.3955
"216",2020-07-23,0.3923
"217",2020-07-24,0.3825
"218",2020-07-25,0.3646
"219",2020-07-26,0.355
"220",2020-07-27,0.356
"221",2020-07-28,0.3673
"222",2020-07-29,0.3613
"223",2020-07-30,0.361
"224",2020-07-31,0.3532
"225",2020-08-01,0.368
"226",2020-08-02,0.3465
"227",2020-08-03,0.3366
"228",2020-08-04,0.3415
"229",2020-08-05,0.3529
"230",2020-08-06,0.3433
"231",2020-08-07,0.3629
"232",2020-08-08,0.3693
"233",2020-08-09,0.3731
"234",2020-08-10,0.3708
"235",2020-08-11,0.3802
"236",2020-08-12,0.3863
"237",2020-08-13,0.3833
"238",2020-08-14,0.3746
"239",2020-08-15,0.3855
"240",2020-08-16,0.3929
"241",2020-08-17,0.3945
"242",2020-08-18,0.3882
"243",2020-08-19,0.3926
"244",2020-08-20,0.3991
"245",2020-08-21,0.4116
"246",2020-08-22,0.4062
"247",2020-08-23,0.4024
"248",2020-08-24,0.3872
"249",2020-08-25,0.4125
"250",2020-08-26,0.4039
"251",2020-08-27,0.4048
"252",2020-08-28,0.4077
"253",2020-08-29,0.4367
"254",2020-08-30,0.4481
"255",2020-08-31,0.4667
"256",2020-09-01,0.4737
"257",2020-09-02,0.4841
"258",2020-09-03,0.4906
"259",2020-09-04,0.493
"260",2020-09-05,0.4846
"261",2020-09-06,0.4478
"262",2020-09-07,0.3934
"263",2020-09-08,0.3455
"264",2020-09-09,0.348
"265",2020-09-10,0.356
"266",2020-09-11,0.3386
"267",2020-09-12,0.347
"268",2020-09-13,0.3411
"269",2020-09-14,0.3508
"270",2020-09-15,0.3512
"271",2020-09-16,0.3616
"272",2020-09-17,0.356
"273",2020-09-18,0.3517
"274",2020-09-19,0.3351
"275",2020-09-20,0.3461
"276",2020-09-21,0.3395
"277",2020-09-22,0.342
"278",2020-09-23,0.3337
"279",2020-09-24,0.336
"280",2020-09-25,0.3411
"281",2020-09-26,0.3418
"282",2020-09-27,0.3352
"283",2020-09-28,0.3496
"284",2020-09-29,0.3482
"285",2020-09-30,0.3645
"286",2020-10-01,0.3639
"287",2020-10-02,0.3647
"288",2020-10-03,0.3562
"289",2020-10-04,0.3619
"290",2020-10-05,0.3483
"291",2020-10-06,0.3644
"292",2020-10-07,0.3541
"293",2020-10-08,0.3774
"294",2020-10-09,0.3728
"295",2020-10-10,0.3681
"296",2020-10-11,0.357
"297",2020-10-12,0.3619
"298",2020-10-13,0.347
"299",2020-10-14,0.3638
"300",2020-10-15,0.3726
"301",2020-10-16,0.3845
"302",2020-10-17,0.3741
"303",2020-10-18,0.3817
"304",2020-10-19,0.3837
"305",2020-10-20,0.3884
"306",2020-10-21,0.367
"307",2020-10-22,0.3607
"308",2020-10-23,0.3634
"309",2020-10-24,0.3869
"310",2020-10-25,0.3843
"311",2020-10-26,0.3806
"312",2020-10-27,0.3738
"313",2020-10-28,0.3925
"314",2020-10-29,0.3864
"315",2020-10-30,0.3898
"316",2020-10-31,0.3821
"317",2020-11-01,0.3778
"318",2020-11-02,0.3624
"319",2020-11-03,0.3712
"320",2020-11-04,0.3671
"321",2020-11-05,0.3598
"322",2020-11-06,0.3294
"323",2020-11-07,0.3317
"324",2020-11-08,0.3166
"325",2020-11-09,0.3116
"326",2020-11-10,0.2903
"327",2020-11-11,0.287
"328",2020-11-12,0.2807
"329",2020-11-13,0.2788
"330",2020-11-14,0.2841
"331",2020-11-15,0.2932
"332",2020-11-16,0.2876
"333",2020-11-17,0.2991
"334",2020-11-18,0.2918
"335",2020-11-19,0.3127
"336",2020-11-20,0.3047
"337",2020-11-21,0.3141
"338",2020-11-22,0.3013
"339",2020-11-23,0.3276
"340",2020-11-24,0.3391
"341",2020-11-25,0.3532
"342",2020-11-26,0.3507
"343",2020-11-27,0.3536
"344",2020-11-28,0.3613
"345",2020-11-29,0.3788
"346",2020-11-30,0.3722
"347",2020-12-01,0.3766
"348",2020-12-02,0.3811
"349",2020-12-03,0.3895
"350",2020-12-04,0.3704
"351",2020-12-05,0.3613
"352",2020-12-06,0.3591
"353",2020-12-07,0.376
"354",2020-12-08,0.3755
"355",2020-12-09,0.3972
"356",2020-12-10,0.3919
"357",2020-12-11,0.4153
"358",2020-12-12,0.4196
"359",2020-12-13,0.4168
"360",2020-12-14,0.4174
"361",2020-12-15,0.4213
"362",2020-12-16,0.4109
"363",2020-12-17,0.4243
"364",2020-12-18,0.4288
"365",2020-12-19,0.4299
"366",2020-12-20,0.4156
"367",2020-12-21,0.4122
"368",2020-12-22,0.4116
"369",2020-12-23,0.4516
"370",2020-12-24,0.4503
"371",2020-12-25,0.4471
"372",2020-12-26,0.4298
"373",2020-12-27,0.4282
"374",2020-12-28,0.4348
"375",2020-12-29,0.4577
"376",2020-12-30,0.4536
"377",2020-12-31,0.4573
"378",2021-01-01,0.4573
"379",2021-01-02,0.4698
"380",2021-01-03,0.4564
"381",2021-01-04,0.4574
"382",2021-01-05,0.4409
"383",2021-01-06,0.4379
"384",2021-01-07,0.4452
"385",2021-01-08,0.4747
"386",2021-01-09,0.462
"387",2021-01-10,0.4822
"388",2021-01-11,0.4844
"389",2021-01-12,0.5071
"390",2021-01-13,0.501
"391",2021-01-14,0.4961
"392",2021-01-15,0.49
"393",2021-01-16,0.5018
"394",2021-01-17,0.4962
"395",2021-01-18,0.4893
"396",2021-01-19,0.4895
"397",2021-01-20,0.4858
"398",2021-01-21,0.469
"399",2021-01-22,0.4945
"400",2021-01-23,0.5048
"401",2021-01-24,0.5091
"402",2021-01-25,0.5057
"403",2021-01-26,0.5277
"404",2021-01-27,0.5266
"405",2021-01-28,0.5364
"406",2021-01-29,0.5082
"407",2021-01-30,0.5103
"408",2021-01-31,0.512
"409",2021-02-01,0.5186
"410",2021-02-02,0.5077
"411",2021-02-03,0.5003
"412",2021-02-04,0.4954
"413",2021-02-05,0.5163
"414",2021-02-06,0.5292
"415",2021-02-07,0.5173
"416",2021-02-08,0.4934
"417",2021-02-09,0.5004
"418",2021-02-10,0.4991
"419",2021-02-11,0.5064
"420",2021-02-12,0.5106
"421",2021-02-13,0.5224
"422",2021-02-14,0.5355
"423",2021-02-15,0.5442
"424",2021-02-16,0.5399
"425",2021-02-17,0.5313
"426",2021-02-18,0.516
"427",2021-02-19,0.4993
"428",2021-02-20,0.4884
"429",2021-02-21,0.532
"430",2021-02-22,0.5248
"431",2021-02-23,0.5175
"432",2021-02-24,0.5089
"433",2021-02-25,0.5151
"434",2021-02-26,0.5024
"435",2021-02-27,0.4993
"436",2021-02-28,0.48
"437",2021-03-01,0.4688
"438",2021-03-02,0.4706
"439",2021-03-03,0.4726
"440",2021-03-04,0.4687
"441",2021-03-05,0.4657
"442",2021-03-06,0.4404
"443",2021-03-07,0.4408
"444",2021-03-08,0.4397
"445",2021-03-09,0.444
"446",2021-03-10,0.4313
"447",2021-03-11,0.4385
"448",2021-03-12,0.4378
"449",2021-03-13,0.4494
"450",2021-03-14,0.4407
"451",2021-03-15,0.4481
"452",2021-03-16,0.4543
"453",2021-03-17,0.461
"454",2021-03-18,0.4548
"455",2021-03-19,0.4472
"456",2021-03-20,0.4416
"457",2021-03-21,0.4255
"458",2021-03-22,0.4238
"459",2021-03-23,0.4415
"460",2021-03-24,0.4428
"461",2021-03-25,0.4449
"462",2021-03-26,0.4467
"463",2021-03-27,0.4456
"464",2021-03-28,0.4325
"465",2021-03-29,0.4532
"466",2021-03-30,0.439
"467",2021-03-31,0.431
"468",2021-04-01,0.4287
"469",2021-04-02,0.4294
"470",2021-04-03,0.425
"471",2021-04-04,0.4121
"472",2021-04-05,0.4148
"473",2021-04-06,0.4414
"474",2021-04-07,0.4504
"475",2021-04-08,0.4496
"476",2021-04-09,0.4347
"477",2021-04-10,0.4362
"478",2021-04-11,0.4337
"479",2021-04-12,0.4322
"480",2021-04-13,0.434
"481",2021-04-14,0.4301
"482",2021-04-15,0.4169
"483",2021-04-16,0.4315
"484",2021-04-17,0.4389
"485",2021-04-18,0.4494
"486",2021-04-19,0.4331
"487",2021-04-20,0.4198
"488",2021-04-21,0.4222
"489",2021-04-22,0.4378
"490",2021-04-23,0.4263
"491",2021-04-24,0.4245
"492",2021-04-25,0.4113
"493",2021-04-26,0.4099
"494",2021-04-27,0.3904
"495",2021-04-28,0.3943
"496",2021-04-29,0.3773
"497",2021-04-30,0.3777
"498",2021-05-01,0.375
"499",2021-05-02,0.3614
"500",2021-05-03,0.36
"501",2021-05-04,0.3611
"502",2021-05-05,0.3532
"503",2021-05-06,0.3572
"504",2021-05-07,0.3652
"505",2021-05-08,0.3574
"506",2021-05-09,0.3555
"507",2021-05-10,0.3665
"508",2021-05-11,0.3712
"509",2021-05-12,0.3817
"510",2021-05-13,0.372
"511",2021-05-14,0.3614
"512",2021-05-15,0.3505
"513",2021-05-16,0.3718
"514",2021-05-17,0.3661
"515",2021-05-18,0.3722
"516",2021-05-19,0.3574
"517",2021-05-20,0.3725
"518",2021-05-21,0.3748
"519",2021-05-22,0.3846
"520",2021-05-23,0.3881
"521",2021-05-24,0.3906
"522",2021-05-25,0.3896
"523",2021-05-26,0.3853
"524",2021-05-27,0.3861
"525",2021-05-28,0.3931
"526",2021-05-29,0.3805
"527",2021-05-30,0.369
"528",2021-05-31,0.3788
"529",2021-06-01,0.3969
"530",2021-06-02,0.4031
"531",2021-06-03,0.4036
"532",2021-06-04,0.4016
"533",2021-06-05,0.4156
"534",2021-06-06,0.4206
"535",2021-06-07,0.4146
"536",2021-06-08,0.4005
"537",2021-06-09,0.4073
"538",2021-06-10,0.4021
"539",2021-06-11,0.4027
"540",2021-06-12,0.4014
"541",2021-06-13,0.3814
"542",2021-06-14,0.3625
"543",2021-06-15,0.3762
"544",2021-06-16,0.3765
"545",2021-06-17,0.3815
"546",2021-06-18,0.3615
"547",2021-06-19,0.3538
"548",2021-06-20,0.3474
"549",2021-06-21,0.3517
"550",2021-06-22,0.3461
"551",2021-06-23,0.3346
"552",2021-06-24,0.3317
"553",2021-06-25,0.3333
"554",2021-06-26,0.3261
"555",2021-06-27,0.3239
"556",2021-06-28,0.3216
"557",2021-06-29,0.3344
"558",2021-06-30,0.3336
"559",2021-07-01,0.326
"560",2021-07-02,0.3159
"561",2021-07-03,0.3162
"562",2021-07-04,0.3057
"563",2021-07-05,0.3297
"564",2021-07-06,0.3357
"565",2021-07-07,0.3304
"566",2021-07-08,0.3181
"567",2021-07-09,0.3181
"568",2021-07-10,0.3297
"569",2021-07-11,0.3325
"570",2021-07-12,0.3275
"571",2021-07-13,0.3234
"572",2021-07-14,0.322
"573",2021-07-15,0.3423
"574",2021-07-16,0.3317
"575",2021-07-17,0.3175
"576",2021-07-18,0.3185
"577",2021-07-19,0.3191
"578",2021-07-20,0.322
"579",2021-07-21,0.3323
"580",2021-07-22,0.32
"581",2021-07-23,0.3189
"582",2021-07-24,0.3203
"583",2021-07-25,0.3227
"584",2021-07-26,0.3236
"585",2021-07-27,0.3328
"586",2021-07-28,0.3239
"587",2021-07-29,0.3253
"588",2021-07-30,0.3259
"589",2021-07-31,0.3335
"590",2021-08-01,0.3335
"591",2021-08-02,0.338
"592",2021-08-03,0.3394
"593",2021-08-04,0.3465
"594",2021-08-05,0.3519
"595",2021-08-06,0.36
"596",2021-08-07,0.3473
"597",2021-08-08,0.348
"598",2021-08-09,0.3538
"599",2021-08-10,0.3589
"600",2021-08-11,0.3653
"601",2021-08-12,0.366
"602",2021-08-13,0.3603
"603",2021-08-14,0.3715
"604",2021-08-15,0.3659
"605",2021-08-16,0.3889
"606",2021-08-17,0.3747
"607",2021-08-18,0.3603
"608",2021-08-19,0.3708
"609",2021-08-20,0.3881
"610",2021-08-21,0.3864
"611",2021-08-22,0.378
"612",2021-08-23,0.38
"613",2021-08-24,0.3742
"614",2021-08-25,0.3667
"615",2021-08-26,0.3656
"616",2021-08-27,0.3655
"617",2021-08-28,0.3738
"618",2021-08-29,0.3778
"619",2021-08-30,0.3755
"620",2021-08-31,0.3749
"621",2021-09-01,0.3803
"622",2021-09-02,0.3659
"623",2021-09-03,0.372
"624",2021-09-04,0.3663
"625",2021-09-05,0.3529
"626",2021-09-06,0.3475
"627",2021-09-07,0.3655
"628",2021-09-08,0.3773
"629",2021-09-09,0.3899
"630",2021-09-10,0.3935
"631",2021-09-11,0.3813
"632",2021-09-12,0.3773
"633",2021-09-13,0.3883
"634",2021-09-14,0.3994
"635",2021-09-15,0.3854
"636",2021-09-16,0.3711
"637",2021-09-17,0.3622
"638",2021-09-18,0.371
"639",2021-09-19,0.3742
"640",2021-09-20,0.3698
"641",2021-09-21,0.3798
"642",2021-09-22,0.3816
"643",2021-09-23,0.3959
"644",2021-09-24,0.3905
"645",2021-09-25,0.3939
"646",2021-09-26,0.3773
"647",2021-09-27,0.3758
"648",2021-09-28,0.3822
"649",2021-09-29,0.3887
"650",2021-09-30,0.3846
"651",2021-10-01,0.3796
"652",2021-10-02,0.3796
"653",2021-10-03,0.3898
"654",2021-10-04,0.4004
"655",2021-10-05,0.3934
"656",2021-10-06,0.3923
"657",2021-10-07,0.4019
"658",2021-10-08,0.3941
"659",2021-10-09,0.3962
"660",2021-10-10,0.4042
"661",2021-10-11,0.3986
"662",2021-10-12,0.4006
"663",2021-10-13,0.4073
"664",2021-10-14,0.4105
"665",2021-10-15,0.4126
"666",2021-10-16,0.4022
"667",2021-10-17,0.3939
"668",2021-10-18,0.3989
"669",2021-10-19,0.4108
"670",2021-10-20,0.3963
"671",2021-10-21,0.3965
"672",2021-10-22,0.3974
"673",2021-10-23,0.4088
"674",2021-10-24,0.4006
"675",2021-10-25,0.4069
"676",2021-10-26,0.4013
"677",2021-10-27,0.3957
"678",2021-10-28,0.3999
"679",2021-10-29,0.388
"680",2021-10-30,0.3869
"681",2021-10-31,0.3773
"682",2021-11-01,0.3804
"683",2021-11-02,0.3934
"684",2021-11-03,0.3947
"685",2021-11-04,0.3886
"686",2021-11-05,0.3841
"687",2021-11-06,0.3825
"688",2021-11-07,0.383
"689",2021-11-08,0.3897
"690",2021-11-09,0.3855
"691",2021-11-10,0.3771
"692",2021-11-11,0.3701
"693",2021-11-12,0.393
"694",2021-11-13,0.3917
"695",2021-11-14,0.3769
"696",2021-11-15,0.3697
"697",2021-11-16,0.3577
"698",2021-11-17,0.3676
"699",2021-11-18,0.3851
"700",2021-11-19,0.3871
"701",2021-11-20,0.3868
"702",2021-11-21,0.3781
"703",2021-11-22,0.3738
"704",2021-11-23,0.384
"705",2021-11-24,0.3899
"706",2021-11-25,0.3894
"707",2021-11-26,0.3891
"708",2021-11-27,0.39
"709",2021-11-28,0.3853
"710",2021-11-29,0.3863
"711",2021-11-30,0.3872
"712",2021-12-01,0.3879
"713",2021-12-02,0.4059
"714",2021-12-03,0.4077
"715",2021-12-04,0.403
"716",2021-12-05,0.4028
"717",2021-12-06,0.4144
"718",2021-12-07,0.4164
"719",2021-12-08,0.4132
"720",2021-12-09,0.4117
"721",2021-12-10,0.3997
"722",2021-12-11,0.4022
"723",2021-12-12,0.4044
"724",2021-12-13,0.4155
"725",2021-12-14,0.4276
"726",2021-12-15,0.4288
"727",2021-12-16,0.425
"728",2021-12-17,0.4318
"729",2021-12-18,0.4383
"730",2021-12-19,0.4279
"731",2021-12-20,0.4234
"732",2021-12-21,0.4282
"733",2021-12-22,0.4344
"734",2021-12-23,0.4206
"735",2021-12-24,0.4135
"736",2021-12-25,0.4093
"737",2021-12-26,0.4286
"738",2021-12-27,0.4442
"739",2021-12-28,0.4466
"740",2021-12-29,0.4396
"741",2021-12-30,0.4329
"742",2021-12-31,0.4205
"743",2022-01-01,0.4263
"744",2022-01-02,0.4325
"745",2022-01-03,0.4298
"746",2022-01-04,0.4321
"747",2022-01-05,0.437
"748",2022-01-06,0.4447
"749",2022-01-07,0.4502
"750",2022-01-08,0.4518
"751",2022-01-09,0.4395
"752",2022-01-10,0.4428
"753",2022-01-11,0.4651
"754",2022-01-12,0.4614
"755",2022-01-13,0.4619
"756",2022-01-14,0.4444
"757",2022-01-15,0.4292
"758",2022-01-16,0.4323
"759",2022-01-17,0.4411
"760",2022-01-18,0.4468
"761",2022-01-19,0.4511
"762",2022-01-20,0.4468
"763",2022-01-21,0.4552
"764",2022-01-22,0.4578
"765",2022-01-23,0.4576
"766",2022-01-24,0.4538
"767",2022-01-25,0.4468
"768",2022-01-26,0.4554
"769",2022-01-27,0.4598
"770",2022-01-28,0.4633
"771",2022-01-29,0.4625
"772",2022-01-30,0.4489
"773",2022-01-31,0.4599
"774",2022-02-01,0.4622
"775",2022-02-02,0.4328
"776",2022-02-03,0.4283
"777",2022-02-04,0.4368
"778",2022-02-05,0.432
"779",2022-02-06,0.4228
"780",2022-02-07,0.4115
"781",2022-02-08,0.408
"782",2022-02-09,0.3965
"783",2022-02-10,0.4009
"784",2022-02-11,0.3993
"785",2022-02-12,0.395
"786",2022-02-13,0.3772
"787",2022-02-14,0.3701
"788",2022-02-15,0.3769
"789",2022-02-16,0.3792
"790",2022-02-17,0.375
"791",2022-02-18,0.3609
"792",2022-02-19,0.3649
"793",2022-02-20,0.3569
"794",2022-02-21,0.3512
"795",2022-02-22,0.342
"796",2022-02-23,0.3329
"797",2022-02-24,0.3395
"798",2022-02-25,0.3324
"799",2022-02-26,0.3299
"800",2022-02-27,0.3186
"801",2022-02-28,0.3092
"802",2022-03-01,0.3037
"803",2022-03-02,0.3136
"804",2022-03-03,0.3105
"805",2022-03-04,0.2953
"806",2022-03-05,0.2926
"807",2022-03-06,0.2909
"808",2022-03-07,0.2995
"809",2022-03-08,0.3103
"810",2022-03-09,0.3177
"811",2022-03-10,0.3031
"812",2022-03-11,0.2998
"813",2022-03-12,0.3046
"814",2022-03-13,0.2957
"815",2022-03-14,0.2932
"816",2022-03-15,0.2865
"817",2022-03-16,0.2786
"818",2022-03-17,0.2911
"819",2022-03-18,0.3041
"820",2022-03-19,0.3005
"821",2022-03-20,0.2996
"822",2022-03-21,0.2951
"823",2022-03-22,0.303
"824",2022-03-23,0.3049
"825",2022-03-24,0.3163
"826",2022-03-25,0.3062
"827",2022-03-26,0.2987
"828",2022-03-27,0.308
"829",2022-03-28,0.3275
"830",2022-03-29,0.3316
"831",2022-03-30,0.3241
"832",2022-03-31,0.3183
"833",2022-04-01,0.3316
"834",2022-04-02,0.3342
"835",2022-04-03,0.3235
"836",2022-04-04,0.3282
"837",2022-04-05,0.3362
"838",2022-04-06,0.3319
"839",2022-04-07,0.3254
"840",2022-04-08,0.3257
"841",2022-04-09,0.3182
"842",2022-04-10,0.3254
"843",2022-04-11,0.3415
"844",2022-04-12,0.3439
"845",2022-04-13,0.3417
"846",2022-04-14,0.3352
"847",2022-04-15,0.336
"848",2022-04-16,0.3527
"849",2022-04-17,0.3765
"850",2022-04-18,0.3725
"851",2022-04-19,0.3756
"852",2022-04-20,0.3703
"853",2022-04-21,0.362
"854",2022-04-22,0.3614
"855",2022-04-23,0.3534
"856",2022-04-24,0.345
"857",2022-04-25,0.3494
"858",2022-04-26,0.3579
"859",2022-04-27,0.3561
"860",2022-04-28,0.3538
"861",2022-04-29,0.3626
"862",2022-04-30,0.3559
"863",2022-05-01,0.3617
"864",2022-05-02,0.3681
"865",2022-05-03,0.3565
"866",2022-05-04,0.3406
"867",2022-05-05,0.3409
"868",2022-05-06,0.3344
"869",2022-05-07,0.3369
"870",2022-05-08,0.3326
"871",2022-05-09,0.3154
"872",2022-05-10,0.3099
"873",2022-05-11,0.3185
"874",2022-05-12,0.3172
"875",2022-05-13,0.3114
"876",2022-05-14,0.3089
"877",2022-05-15,0.2913
"878",2022-05-16,0.3043
"879",2022-05-17,0.3144
"880",2022-05-18,0.3272
"881",2022-05-19,0.3591
"882",2022-05-20,0.3556
"883",2022-05-21,0.3609
"884",2022-05-22,0.3527
"885",2022-05-23,0.3485
"886",2022-05-24,0.3366
"887",2022-05-25,0.3213
"888",2022-05-26,0.3195
"889",2022-05-27,0.3169
"890",2022-05-28,0.3127
"891",2022-05-29,0.3059
"892",2022-05-30,0.2957
"893",2022-05-31,0.3212
"894",2022-06-01,0.3376
"895",2022-06-02,0.3273
"896",2022-06-03,0.3187
"897",2022-06-04,0.3189
"898",2022-06-05,0.3155
"899",2022-06-06,0.3138
"900",2022-06-07,0.3114
"901",2022-06-08,0.2966
"902",2022-06-09,0.2995
"903",2022-06-10,0.3057
"904",2022-06-11,0.3079
"905",2022-06-12,0.3059
"906",2022-06-13,0.3106
"907",2022-06-14,0.3124
"908",2022-06-15,0.3137
"909",2022-06-16,0.3316
"910",2022-06-17,0.3263
"911",2022-06-18,0.3078
"912",2022-06-19,0.2969
"913",2022-06-20,0.3104
"914",2022-06-21,0.3173
"915",2022-06-22,0.3154
"916",2022-06-23,0.3065
"917",2022-06-24,0.3099
"918",2022-06-25,0.3189
"919",2022-06-26,0.3283
"920",2022-06-27,0.3507
"921",2022-06-28,0.3469
"922",2022-06-29,0.3397
"923",2022-06-30,0.3428
"924",2022-07-01,0.3493
"925",2022-07-02,0.3368
"926",2022-07-03,0.3252
"927",2022-07-04,0.3318
"928",2022-07-05,0.338
"929",2022-07-06,0.3342
"930",2022-07-07,0.3284
"931",2022-07-08,0.326
"932",2022-07-09,0.3235
"933",2022-07-10,0.3334
"934",2022-07-11,0.3418
"935",2022-07-12,0.342
"936",2022-07-13,0.3337
"937",2022-07-14,0.322
"938",2022-07-15,0.3258
