"","date","LTC"
"920",2022-06-27,0.2499
"921",2022-06-28,0.2471
"922",2022-06-29,0.2426
"923",2022-06-30,0.2397
"924",2022-07-01,0.2474
"925",2022-07-02,0.2332
"926",2022-07-03,0.2383
"927",2022-07-04,0.2324
"928",2022-07-05,0.2473
"929",2022-07-06,0.2418
"930",2022-07-07,0.24
"931",2022-07-08,0.2228
"932",2022-07-09,0.2315
"933",2022-07-10,0.2286
"934",2022-07-11,0.2277
"935",2022-07-12,0.2202
"936",2022-07-13,0.2173
"937",2022-07-14,0.2115
"938",2022-07-15,0.227
"939",2022-07-16,0.2357
"940",2022-07-17,0.2267
"941",2022-07-18,0.2219
"942",2022-07-19,0.2302
"943",2022-07-20,0.2297
"944",2022-07-21,0.2271
"945",2022-07-22,0.2193
"946",2022-07-23,0.2188
"947",2022-07-24,0.2046
"948",2022-07-25,0.21
"949",2022-07-26,0.1976
"950",2022-07-27,0.2122
"951",2022-07-28,0.2175
"952",2022-07-29,0.2189
"953",2022-07-30,0.2201
"954",2022-07-31,0.2261
"955",2022-08-01,0.2149
"956",2022-08-02,0.2239
"957",2022-08-03,0.2296
"958",2022-08-04,0.2306
"959",2022-08-05,0.2251
"960",2022-08-06,0.2169
"961",2022-08-07,0.2125
"962",2022-08-08,0.2193
"963",2022-08-09,0.2251
"964",2022-08-10,0.2245
"965",2022-08-11,0.2134
"966",2022-08-12,0.2271
"967",2022-08-13,0.2181
"968",2022-08-14,0.236
"969",2022-08-15,0.2289
"970",2022-08-16,0.2302
"971",2022-08-17,0.2248
"972",2022-08-18,0.2401
"973",2022-08-19,0.2368
"974",2022-08-20,0.2387
"975",2022-08-21,0.2319
"976",2022-08-22,0.241
"977",2022-08-23,0.2583
"978",2022-08-24,0.2645
"979",2022-08-25,0.26
"980",2022-08-26,0.244
"981",2022-08-27,0.2368
"982",2022-08-28,0.2239
"983",2022-08-29,0.2208
"984",2022-08-30,0.2333
"985",2022-08-31,0.2234
"986",2022-09-01,0.2265
"987",2022-09-02,0.2305
"988",2022-09-03,0.235
"989",2022-09-04,0.2307
"990",2022-09-05,0.2354
"991",2022-09-06,0.2228
"992",2022-09-07,0.2277
"993",2022-09-08,0.2146
"994",2022-09-09,0.2223
"995",2022-09-10,0.2297
"996",2022-09-11,0.2381
"997",2022-09-12,0.2259
"998",2022-09-13,0.2614
"999",2022-09-14,0.2535
"1000",2022-09-15,0.2346
"1001",2022-09-16,0.2276
"1002",2022-09-17,0.2311
"1003",2022-09-18,0.2148
"1004",2022-09-19,0.2102
"1005",2022-09-20,0.2152
"1006",2022-09-21,0.219
"1007",2022-09-22,0.2089
"1008",2022-09-23,0.2157
"1009",2022-09-24,0.218
"1010",2022-09-25,0.2139
"1011",2022-09-26,0.212
"1012",2022-09-27,0.2156
"1013",2022-09-28,0.2069
"1014",2022-09-29,0.2069
"1015",2022-09-30,0.1958
"1016",2022-10-01,0.2076
"1017",2022-10-02,0.2075
"1018",2022-10-03,0.2196
"1019",2022-10-04,0.2073
"1020",2022-10-05,0.2211
"1021",2022-10-06,0.2153
"1022",2022-10-07,0.2324
"1023",2022-10-08,0.2442
"1024",2022-10-09,0.2366
"1025",2022-10-10,0.2205
"1026",2022-10-11,0.2279
"1027",2022-10-12,0.224
"1028",2022-10-13,0.2393
"1029",2022-10-14,0.2444
"1030",2022-10-15,0.236
"1031",2022-10-16,0.2298
"1032",2022-10-17,0.2429
"1033",2022-10-18,0.2453
"1034",2022-10-19,0.2533
"1035",2022-10-20,0.2515
"1036",2022-10-21,0.2611
"1037",2022-10-22,0.26
"1038",2022-10-23,0.2642
"1039",2022-10-24,0.2636
"1040",2022-10-25,0.2589
"1041",2022-10-26,0.2598
"1042",2022-10-27,0.2677
"1043",2022-10-28,0.255
"1044",2022-10-29,0.2667
"1045",2022-10-30,0.2545
"1046",2022-10-31,0.2564
"1047",2022-11-01,0.2653
"1048",2022-11-02,0.2593
"1049",2022-11-03,0.261
"1050",2022-11-04,0.2651
"1051",2022-11-05,0.2707
"1052",2022-11-06,0.2728
"1053",2022-11-07,0.2746
"1054",2022-11-08,0.2766
"1055",2022-11-09,0.2732
"1056",2022-11-10,0.2789
"1057",2022-11-11,0.2761
"1058",2022-11-12,0.2641
"1059",2022-11-13,0.2572
"1060",2022-11-14,0.2534
"1061",2022-11-15,0.2594
"1062",2022-11-16,0.2748
"1063",2022-11-17,0.27
"1064",2022-11-18,0.2667
"1065",2022-11-19,0.2684
"1066",2022-11-20,0.2686
"1067",2022-11-21,0.2616
"1068",2022-11-22,0.2628
"1069",2022-11-23,0.2489
"1070",2022-11-24,0.2353
"1071",2022-11-25,0.244
"1072",2022-11-26,0.2478
"1073",2022-11-27,0.2444
"1074",2022-11-28,0.2536
"1075",2022-11-29,0.2574
"1076",2022-11-30,0.2635
"1077",2022-12-01,0.27
"1078",2022-12-02,0.272
"1079",2022-12-03,0.2625
"1080",2022-12-04,0.2574
"1081",2022-12-05,0.2471
"1082",2022-12-06,0.2605
"1083",2022-12-07,0.2569
"1084",2022-12-08,0.2584
"1085",2022-12-09,0.2432
"1086",2022-12-10,0.2428
"1087",2022-12-11,0.246
"1088",2022-12-12,0.2482
"1089",2022-12-13,0.2592
"1090",2022-12-14,0.2518
"1091",2022-12-15,0.2406
"1092",2022-12-16,0.2445
"1093",2022-12-17,0.2449
"1094",2022-12-18,0.2456
"1095",2022-12-19,0.2372
"1096",2022-12-20,0.2409
"1097",2022-12-21,0.2357
"1098",2022-12-22,0.2335
"1099",2022-12-23,0.2349
"1100",2022-12-24,0.2308
"1101",2022-12-25,0.2296
"1102",2022-12-26,0.2224
"1103",2022-12-27,0.2106
"1104",2022-12-28,0.2188
"1105",2022-12-29,0.2076
"1106",2022-12-30,0.2187
"1107",2022-12-31,0.2247
"1108",2023-01-01,0.2176
"1109",2023-01-02,0.2053
"1110",2023-01-03,0.2072
"1111",2023-01-04,0.208
"1112",2023-01-05,0.1967
"1113",2023-01-06,0.1989
"1114",2023-01-07,0.1922
"1115",2023-01-08,0.1761
"1116",2023-01-09,0.1769
"1117",2023-01-10,0.1816
"1118",2023-01-11,0.1811
"1119",2023-01-12,0.1804
"1120",2023-01-13,0.1687
"1121",2023-01-14,0.1679
"1122",2023-01-15,0.1769
"1123",2023-01-16,0.1655
"1124",2023-01-17,0.1744
"1125",2023-01-18,0.1761
"1126",2023-01-19,0.1933
"1127",2023-01-20,0.191
"1128",2023-01-21,0.2032
"1129",2023-01-22,0.2
"1130",2023-01-23,0.1924
"1131",2023-01-24,0.1943
"1132",2023-01-25,0.2058
"1133",2023-01-26,0.2052
"1134",2023-01-27,0.2026
"1135",2023-01-28,0.1957
"1136",2023-01-29,0.1862
"1137",2023-01-30,0.1946
"1138",2023-01-31,0.1932
"1139",2023-02-01,0.1886
"1140",2023-02-02,0.182
"1141",2023-02-03,0.1747
"1142",2023-02-04,0.1794
"1143",2023-02-05,0.1815
"1144",2023-02-06,0.1811
"1145",2023-02-07,0.1736
"1146",2023-02-08,0.1852
"1147",2023-02-09,0.1766
"1148",2023-02-10,0.1828
"1149",2023-02-11,0.1752
"1150",2023-02-12,0.1743
"1151",2023-02-13,0.1695
"1152",2023-02-14,0.1819
"1153",2023-02-15,0.1738
"1154",2023-02-16,0.1779
"1155",2023-02-17,0.1775
"1156",2023-02-18,0.1808
"1157",2023-02-19,0.1746
"1158",2023-02-20,0.1728
"1159",2023-02-21,0.1807
"1160",2023-02-22,0.1696
"1161",2023-02-23,0.1763
"1162",2023-02-24,0.1821
"1163",2023-02-25,0.1816
"1164",2023-02-26,0.1881
"1165",2023-02-27,0.1888
"1166",2023-02-28,0.1931
"1167",2023-03-01,0.1963
"1168",2023-03-02,0.1926
"1169",2023-03-03,0.1748
"1170",2023-03-04,0.1733
"1171",2023-03-05,0.1734
"1172",2023-03-06,0.1778
"1173",2023-03-07,0.1765
"1174",2023-03-08,0.1738
"1175",2023-03-09,0.1587
"1176",2023-03-10,0.1798
"1177",2023-03-11,0.189
"1178",2023-03-12,0.1958
"1179",2023-03-13,0.2008
"1180",2023-03-14,0.1959
"1181",2023-03-15,0.1983
"1182",2023-03-16,0.2094
"1183",2023-03-17,0.2026
"1184",2023-03-18,0.2042
"1185",2023-03-19,0.2016
"1186",2023-03-20,0.2092
"1187",2023-03-21,0.2057
"1188",2023-03-22,0.2127
"1189",2023-03-23,0.2078
"1190",2023-03-24,0.2098
"1191",2023-03-25,0.2073
"1192",2023-03-26,0.211
"1193",2023-03-27,0.2099
"1194",2023-03-28,0.2239
"1195",2023-03-29,0.2186
"1196",2023-03-30,0.2181
"1197",2023-03-31,0.2235
"1198",2023-04-01,0.2238
"1199",2023-04-02,0.2161
"1200",2023-04-03,0.2074
"1201",2023-04-04,0.2046
"1202",2023-04-05,0.2068
"1203",2023-04-06,0.2072
"1204",2023-04-07,0.2178
"1205",2023-04-08,0.2174
"1206",2023-04-09,0.2201
"1207",2023-04-10,0.2166
"1208",2023-04-11,0.2156
"1209",2023-04-12,0.2204
"1210",2023-04-13,0.2212
"1211",2023-04-14,0.2133
"1212",2023-04-15,0.214
"1213",2023-04-16,0.2013
"1214",2023-04-17,0.2006
"1215",2023-04-18,0.2005
"1216",2023-04-19,0.1967
"1217",2023-04-20,0.1903
"1218",2023-04-21,0.1824
"1219",2023-04-22,0.1666
"1220",2023-04-23,0.1483
"1221",2023-04-24,0.1411
"1222",2023-04-25,0.1512
"1223",2023-04-26,0.1563
"1224",2023-04-27,0.1677
"1225",2023-04-28,0.1768
"1226",2023-04-29,0.2004
"1227",2023-04-30,0.2199
"1228",2023-05-01,0.2325
"1229",2023-05-02,0.2349
"1230",2023-05-03,0.2446
"1231",2023-05-04,0.2491
"1232",2023-05-05,0.2571
"1233",2023-05-06,0.2504
"1234",2023-05-07,0.2407
"1235",2023-05-08,0.206
"1236",2023-05-09,0.2137
"1237",2023-05-10,0.2165
"1238",2023-05-11,0.2153
"1239",2023-05-12,0.2159
"1240",2023-05-13,0.2
"1241",2023-05-14,0.2011
"1242",2023-05-15,0.2137
"1243",2023-05-16,0.2147
"1244",2023-05-17,0.212
"1245",2023-05-18,0.2114
"1246",2023-05-19,0.2113
"1247",2023-05-20,0.2171
"1248",2023-05-21,0.2113
"1249",2023-05-22,0.216
"1250",2023-05-23,0.2203
"1251",2023-05-24,0.223
"1252",2023-05-25,0.2212
"1253",2023-05-26,0.2139
"1254",2023-05-27,0.2138
"1255",2023-05-28,0.2136
"1256",2023-05-29,0.2117
"1257",2023-05-30,0.2213
"1258",2023-05-31,0.229
"1259",2023-06-01,0.2311
"1260",2023-06-02,0.2394
"1261",2023-06-03,0.2455
"1262",2023-06-04,0.2504
"1263",2023-06-05,0.2472
"1264",2023-06-06,0.2396
"1265",2023-06-07,0.231
"1266",2023-06-08,0.2265
"1267",2023-06-09,0.2218
"1268",2023-06-10,0.2165
"1269",2023-06-11,0.224
"1270",2023-06-12,0.2229
"1271",2023-06-13,0.2192
"1272",2023-06-14,0.2233
"1273",2023-06-15,0.212
"1274",2023-06-16,0.2144
"1275",2023-06-17,0.222
"1276",2023-06-18,0.2262
"1277",2023-06-19,0.2224
"1278",2023-06-20,0.2185
"1279",2023-06-21,0.2129
"1280",2023-06-22,0.2103
"1281",2023-06-23,0.2106
"1282",2023-06-24,0.2127
"1283",2023-06-25,0.2067
"1284",2023-06-26,0.2054
"1285",2023-06-27,0.2061
"1286",2023-06-28,0.2079
"1287",2023-06-29,0.2063
"1288",2023-06-30,0.2009
