"","date","TRX"
"1219",2023-04-22,0.2128
"1220",2023-04-23,0.221
"1221",2023-04-24,0.21
"1222",2023-04-25,0.22
"1223",2023-04-26,0.2303
"1224",2023-04-27,0.2352
"1225",2023-04-28,0.2483
"1226",2023-04-29,0.2678
"1227",2023-04-30,0.2859
"1228",2023-05-01,0.3114
"1229",2023-05-02,0.3231
"1230",2023-05-03,0.3343
"1231",2023-05-04,0.3515
"1232",2023-05-05,0.3668
"1233",2023-05-06,0.3678
"1234",2023-05-07,0.3595
"1235",2023-05-08,0.3329
"1236",2023-05-09,0.3386
"1237",2023-05-10,0.3572
"1238",2023-05-11,0.3687
"1239",2023-05-12,0.3669
"1240",2023-05-13,0.3511
"1241",2023-05-14,0.3523
"1242",2023-05-15,0.3613
"1243",2023-05-16,0.3757
"1244",2023-05-17,0.3742
"1245",2023-05-18,0.3626
"1246",2023-05-19,0.3524
"1247",2023-05-20,0.3443
"1248",2023-05-21,0.3576
"1249",2023-05-22,0.365
"1250",2023-05-23,0.3651
"1251",2023-05-24,0.3728
"1252",2023-05-25,0.3781
"1253",2023-05-26,0.382
"1254",2023-05-27,0.38
"1255",2023-05-28,0.3789
"1256",2023-05-29,0.3855
"1257",2023-05-30,0.3822
"1258",2023-05-31,0.3904
"1259",2023-06-01,0.3925
"1260",2023-06-02,0.3939
"1261",2023-06-03,0.405
"1262",2023-06-04,0.4083
"1263",2023-06-05,0.4149
"1264",2023-06-06,0.4138
"1265",2023-06-07,0.411
"1266",2023-06-08,0.3981
"1267",2023-06-09,0.394
"1268",2023-06-10,0.395
"1269",2023-06-11,0.3967
"1270",2023-06-12,0.3918
"1271",2023-06-13,0.3862
"1272",2023-06-14,0.3854
"1273",2023-06-15,0.3685
"1274",2023-06-16,0.3585
"1275",2023-06-17,0.3565
"1276",2023-06-18,0.3642
"1277",2023-06-19,0.3693
"1278",2023-06-20,0.3698
"1279",2023-06-21,0.3635
"1280",2023-06-22,0.3518
"1281",2023-06-23,0.3456
"1282",2023-06-24,0.3483
"1283",2023-06-25,0.3376
"1284",2023-06-26,0.3301
"1285",2023-06-27,0.3307
"1286",2023-06-28,0.3268
"1287",2023-06-29,0.326
"1288",2023-06-30,0.3203
