"","date","ADA"
"281",2020-09-26,0.1008
"282",2020-09-27,0.1045
"283",2020-09-28,0.1173
"284",2020-09-29,0.1137
"285",2020-09-30,0.1142
"286",2020-10-01,0.106
"287",2020-10-02,0.1003
"288",2020-10-03,0.1093
"289",2020-10-04,0.1161
"290",2020-10-05,0.1159
"291",2020-10-06,0.1076
"292",2020-10-07,0.1077
"293",2020-10-08,0.1162
"294",2020-10-09,0.1046
"295",2020-10-10,0.0943999999999999
"296",2020-10-11,0.0905
"297",2020-10-12,0.0909
"298",2020-10-13,0.0835
"299",2020-10-14,0.106
"300",2020-10-15,0.1057
"301",2020-10-16,0.1117
"302",2020-10-17,0.1103
"303",2020-10-18,0.1182
"304",2020-10-19,0.1132
"305",2020-10-20,0.1066
"306",2020-10-21,0.0961000000000001
"307",2020-10-22,0.0924
"308",2020-10-23,0.1033
"309",2020-10-24,0.117
"310",2020-10-25,0.1264
"311",2020-10-26,0.1414
"312",2020-10-27,0.1342
"313",2020-10-28,0.1515
"314",2020-10-29,0.1489
"315",2020-10-30,0.1482
"316",2020-10-31,0.1546
"317",2020-11-01,0.1477
"318",2020-11-02,0.1441
"319",2020-11-03,0.1499
"320",2020-11-04,0.1535
"321",2020-11-05,0.143
"322",2020-11-06,0.1287
"323",2020-11-07,0.1415
"324",2020-11-08,0.1437
"325",2020-11-09,0.1447
"326",2020-11-10,0.1361
"327",2020-11-11,0.138
"328",2020-11-12,0.136
"329",2020-11-13,0.1346
"330",2020-11-14,0.1419
"331",2020-11-15,0.1439
"332",2020-11-16,0.14
"333",2020-11-17,0.1427
"334",2020-11-18,0.1306
"335",2020-11-19,0.1529
"336",2020-11-20,0.1459
"337",2020-11-21,0.1377
"338",2020-11-22,0.13
"339",2020-11-23,0.122
"340",2020-11-24,0.1125
"341",2020-11-25,0.1226
"342",2020-11-26,0.1138
"343",2020-11-27,0.1267
"344",2020-11-28,0.1313
"345",2020-11-29,0.1273
"346",2020-11-30,0.1248
"347",2020-12-01,0.127
"348",2020-12-02,0.1382
"349",2020-12-03,0.1352
"350",2020-12-04,0.1283
"351",2020-12-05,0.1187
"352",2020-12-06,0.1145
"353",2020-12-07,0.1274
"354",2020-12-08,0.1205
"355",2020-12-09,0.136
"356",2020-12-10,0.1334
"357",2020-12-11,0.1292
"358",2020-12-12,0.1257
"359",2020-12-13,0.1261
"360",2020-12-14,0.1145
"361",2020-12-15,0.1185
"362",2020-12-16,0.1179
"363",2020-12-17,0.1346
"364",2020-12-18,0.1341
"365",2020-12-19,0.1305
"366",2020-12-20,0.1265
"367",2020-12-21,0.1125
"368",2020-12-22,0.1176
"369",2020-12-23,0.1111
"370",2020-12-24,0.1064
"371",2020-12-25,0.1123
"372",2020-12-26,0.1006
"373",2020-12-27,0.1012
"374",2020-12-28,0.1102
"375",2020-12-29,0.1123
"376",2020-12-30,0.1052
"377",2020-12-31,0.0984999999999999
"378",2021-01-01,0.0932000000000001
"379",2021-01-02,0.1002
"380",2021-01-03,0.0985
"381",2021-01-04,0.0966999999999999
"382",2021-01-05,0.0730999999999999
"383",2021-01-06,0.0915
"384",2021-01-07,0.0760999999999999
"385",2021-01-08,0.0782
"386",2021-01-09,0.0623
"387",2021-01-10,0.0645
"388",2021-01-11,0.0681999999999999
"389",2021-01-12,0.0722
"390",2021-01-13,0.079
"391",2021-01-14,0.0819
"392",2021-01-15,0.0775
"393",2021-01-16,0.0791999999999999
"394",2021-01-17,0.0744
"395",2021-01-18,0.0742
"396",2021-01-19,0.0737
"397",2021-01-20,0.0742999999999999
"398",2021-01-21,0.0748
"399",2021-01-22,0.0735
"400",2021-01-23,0.0749
"401",2021-01-24,0.0704
"402",2021-01-25,0.0600999999999999
"403",2021-01-26,0.0752999999999999
"404",2021-01-27,0.0765
"405",2021-01-28,0.0714
"406",2021-01-29,0.0659000000000001
"407",2021-01-30,0.08
"408",2021-01-31,0.079
"409",2021-02-01,0.0757
"410",2021-02-02,0.0703
"411",2021-02-03,0.0658
"412",2021-02-04,0.0610000000000001
"413",2021-02-05,0.0799
"414",2021-02-06,0.0848
"415",2021-02-07,0.0881
"416",2021-02-08,0.0859
"417",2021-02-09,0.0756
"418",2021-02-10,0.0797
"419",2021-02-11,0.0885
"420",2021-02-12,0.0919
"421",2021-02-13,0.091
"422",2021-02-14,0.0854
"423",2021-02-15,0.0922000000000001
"424",2021-02-16,0.0911999999999999
"425",2021-02-17,0.0968
"426",2021-02-18,0.0969
"427",2021-02-19,0.0939
"428",2021-02-20,0.0948
"429",2021-02-21,0.0979
"430",2021-02-22,0.0952
"431",2021-02-23,0.0988
"432",2021-02-24,0.0951
"433",2021-02-25,0.1036
"434",2021-02-26,0.1081
"435",2021-02-27,0.1152
"436",2021-02-28,0.1215
"437",2021-03-01,0.1189
"438",2021-03-02,0.1103
"439",2021-03-03,0.1076
"440",2021-03-04,0.1075
"441",2021-03-05,0.0991
"442",2021-03-06,0.0943000000000001
"443",2021-03-07,0.1243
"444",2021-03-08,0.1213
"445",2021-03-09,0.1256
"446",2021-03-10,0.1247
"447",2021-03-11,0.1245
"448",2021-03-12,0.1222
"449",2021-03-13,0.1162
"450",2021-03-14,0.1052
"451",2021-03-15,0.1067
"452",2021-03-16,0.1092
"453",2021-03-17,0.1255
"454",2021-03-18,0.1332
"455",2021-03-19,0.1393
"456",2021-03-20,0.135
"457",2021-03-21,0.1361
"458",2021-03-22,0.1577
"459",2021-03-23,0.154
"460",2021-03-24,0.1535
"461",2021-03-25,0.1527
"462",2021-03-26,0.153
"463",2021-03-27,0.1707
"464",2021-03-28,0.1656
"465",2021-03-29,0.1695
"466",2021-03-30,0.1585
"467",2021-03-31,0.1675
"468",2021-04-01,0.167
"469",2021-04-02,0.1657
"470",2021-04-03,0.1656
"471",2021-04-04,0.1643
"472",2021-04-05,0.1607
"473",2021-04-06,0.1807
"474",2021-04-07,0.1798
"475",2021-04-08,0.1774
"476",2021-04-09,0.1764
"477",2021-04-10,0.1666
"478",2021-04-11,0.1789
"479",2021-04-12,0.1902
"480",2021-04-13,0.1915
"481",2021-04-14,0.1939
"482",2021-04-15,0.1757
"483",2021-04-16,0.1781
"484",2021-04-17,0.1796
"485",2021-04-18,0.1792
"486",2021-04-19,0.1712
"487",2021-04-20,0.1722
"488",2021-04-21,0.1846
"489",2021-04-22,0.1811
"490",2021-04-23,0.1686
"491",2021-04-24,0.1803
"492",2021-04-25,0.1721
"493",2021-04-26,0.1693
"494",2021-04-27,0.1558
"495",2021-04-28,0.1532
"496",2021-04-29,0.1376
"497",2021-04-30,0.1374
"498",2021-05-01,0.129
"499",2021-05-02,0.1213
"500",2021-05-03,0.1246
"501",2021-05-04,0.1208
"502",2021-05-05,0.1085
"503",2021-05-06,0.119
"504",2021-05-07,0.1204
"505",2021-05-08,0.1241
"506",2021-05-09,0.1277
"507",2021-05-10,0.1206
"508",2021-05-11,0.1188
"509",2021-05-12,0.1299
"510",2021-05-13,0.1278
"511",2021-05-14,0.1277
"512",2021-05-15,0.12
"513",2021-05-16,0.1225
"514",2021-05-17,0.1216
"515",2021-05-18,0.1312
"516",2021-05-19,0.1273
"517",2021-05-20,0.1377
"518",2021-05-21,0.1503
"519",2021-05-22,0.1583
"520",2021-05-23,0.1644
"521",2021-05-24,0.1619
"522",2021-05-25,0.1539
"523",2021-05-26,0.1667
"524",2021-05-27,0.1712
"525",2021-05-28,0.1709
"526",2021-05-29,0.1765
"527",2021-05-30,0.1768
"528",2021-05-31,0.1758
"529",2021-06-01,0.162
"530",2021-06-02,0.1667
"531",2021-06-03,0.1731
"532",2021-06-04,0.17
"533",2021-06-05,0.1884
"534",2021-06-06,0.1874
"535",2021-06-07,0.1883
"536",2021-06-08,0.183
"537",2021-06-09,0.1852
"538",2021-06-10,0.1803
"539",2021-06-11,0.1794
"540",2021-06-12,0.1667
"541",2021-06-13,0.1578
"542",2021-06-14,0.1424
"543",2021-06-15,0.1428
"544",2021-06-16,0.1432
"545",2021-06-17,0.1322
"546",2021-06-18,0.119
"547",2021-06-19,0.1032
"548",2021-06-20,0.1065
"549",2021-06-21,0.0905
"550",2021-06-22,0.089
"551",2021-06-23,0.0936
"552",2021-06-24,0.0867
"553",2021-06-25,0.0858
"554",2021-06-26,0.0753
"555",2021-06-27,0.0671999999999999
"556",2021-06-28,0.0676
"557",2021-06-29,0.0673
"558",2021-06-30,0.0669
"559",2021-07-01,0.0764
"560",2021-07-02,0.0808
"561",2021-07-03,0.0777
"562",2021-07-04,0.0818
"563",2021-07-05,0.0692
"564",2021-07-06,0.0714
"565",2021-07-07,0.0729
"566",2021-07-08,0.071
"567",2021-07-09,0.0711999999999999
"568",2021-07-10,0.071
"569",2021-07-11,0.0713
"570",2021-07-12,0.0747
"571",2021-07-13,0.0713
"572",2021-07-14,0.0701000000000001
"573",2021-07-15,0.0698
"574",2021-07-16,0.0742999999999999
"575",2021-07-17,0.0742999999999999
"576",2021-07-18,0.075
"577",2021-07-19,0.0808
"578",2021-07-20,0.0858
"579",2021-07-21,0.0878
"580",2021-07-22,0.088
"581",2021-07-23,0.089
"582",2021-07-24,0.0874
"583",2021-07-25,0.0866
"584",2021-07-26,0.0835
"585",2021-07-27,0.0801999999999999
"586",2021-07-28,0.0768
"587",2021-07-29,0.0708000000000001
"588",2021-07-30,0.0706
"589",2021-07-31,0.0694
"590",2021-08-01,0.0726
"591",2021-08-02,0.0700999999999999
"592",2021-08-03,0.0640999999999999
"593",2021-08-04,0.0719000000000001
"594",2021-08-05,0.075
"595",2021-08-06,0.0799
"596",2021-08-07,0.0831
"597",2021-08-08,0.0802
"598",2021-08-09,0.0982000000000001
"599",2021-08-10,0.0977
"600",2021-08-11,0.0961000000000001
"601",2021-08-12,0.0999
"602",2021-08-13,0.0944999999999999
"603",2021-08-14,0.1012
"604",2021-08-15,0.0973999999999999
"605",2021-08-16,0.1249
"606",2021-08-17,0.1169
"607",2021-08-18,0.1156
"608",2021-08-19,0.1444
"609",2021-08-20,0.1537
"610",2021-08-21,0.1553
"611",2021-08-22,0.1567
"612",2021-08-23,0.1562
"613",2021-08-24,0.1657
"614",2021-08-25,0.1818
"615",2021-08-26,0.18
"616",2021-08-27,0.1959
"617",2021-08-28,0.1825
"618",2021-08-29,0.2095
"619",2021-08-30,0.1995
"620",2021-08-31,0.1863
"621",2021-09-01,0.1933
"622",2021-09-02,0.1876
"623",2021-09-03,0.2053
"624",2021-09-04,0.2067
"625",2021-09-05,0.2047
"626",2021-09-06,0.2119
"627",2021-09-07,0.2244
"628",2021-09-08,0.2309
"629",2021-09-09,0.222
"630",2021-09-10,0.2098
"631",2021-09-11,0.2177
"632",2021-09-12,0.2428
"633",2021-09-13,0.2407
"634",2021-09-14,0.239
"635",2021-09-15,0.2495
"636",2021-09-16,0.2395
"637",2021-09-17,0.2272
"638",2021-09-18,0.2904
"639",2021-09-19,0.2641
"640",2021-09-20,0.2568
"641",2021-09-21,0.2511
"642",2021-09-22,0.2541
"643",2021-09-23,0.2663
"644",2021-09-24,0.2461
"645",2021-09-25,0.2406
"646",2021-09-26,0.2343
"647",2021-09-27,0.2316
"648",2021-09-28,0.2499
"649",2021-09-29,0.2741
"650",2021-09-30,0.2665
"651",2021-10-01,0.2593
"652",2021-10-02,0.2661
"653",2021-10-03,0.2704
"654",2021-10-04,0.2734
"655",2021-10-05,0.2704
"656",2021-10-06,0.2527
"657",2021-10-07,0.2393
"658",2021-10-08,0.2605
"659",2021-10-09,0.2493
"660",2021-10-10,0.2631
"661",2021-10-11,0.2523
"662",2021-10-12,0.2645
"663",2021-10-13,0.2944
"664",2021-10-14,0.2933
"665",2021-10-15,0.2919
"666",2021-10-16,0.286
"667",2021-10-17,0.2832
"668",2021-10-18,0.3154
"669",2021-10-19,0.32
"670",2021-10-20,0.3046
"671",2021-10-21,0.3258
"672",2021-10-22,0.2979
"673",2021-10-23,0.2968
"674",2021-10-24,0.3144
"675",2021-10-25,0.3096
"676",2021-10-26,0.309
"677",2021-10-27,0.2979
"678",2021-10-28,0.3185
"679",2021-10-29,0.311
"680",2021-10-30,0.3005
"681",2021-10-31,0.2909
"682",2021-11-01,0.2998
"683",2021-11-02,0.2927
"684",2021-11-03,0.2859
"685",2021-11-04,0.291
"686",2021-11-05,0.3137
"687",2021-11-06,0.3148
"688",2021-11-07,0.3395
"689",2021-11-08,0.3315
"690",2021-11-09,0.3293
"691",2021-11-10,0.3293
"692",2021-11-11,0.3048
"693",2021-11-12,0.3246
"694",2021-11-13,0.3188
"695",2021-11-14,0.3085
"696",2021-11-15,0.3173
"697",2021-11-16,0.3017
"698",2021-11-17,0.353
"699",2021-11-18,0.3466
"700",2021-11-19,0.3333
"701",2021-11-20,0.3175
"702",2021-11-21,0.3107
"703",2021-11-22,0.3227
"704",2021-11-23,0.3282
"705",2021-11-24,0.3097
"706",2021-11-25,0.3078
"707",2021-11-26,0.2963
"708",2021-11-27,0.3042
"709",2021-11-28,0.3031
"710",2021-11-29,0.3109
"711",2021-11-30,0.2929
"712",2021-12-01,0.2898
"713",2021-12-02,0.3055
"714",2021-12-03,0.2997
"715",2021-12-04,0.3264
"716",2021-12-05,0.3062
"717",2021-12-06,0.2926
"718",2021-12-07,0.3122
"719",2021-12-08,0.3194
"720",2021-12-09,0.3252
"721",2021-12-10,0.3122
"722",2021-12-11,0.3159
"723",2021-12-12,0.3123
"724",2021-12-13,0.3143
"725",2021-12-14,0.2935
"726",2021-12-15,0.3248
"727",2021-12-16,0.303
"728",2021-12-17,0.3239
"729",2021-12-18,0.3255
"730",2021-12-19,0.3125
"731",2021-12-20,0.3034
"732",2021-12-21,0.2913
"733",2021-12-22,0.2947
"734",2021-12-23,0.2925
"735",2021-12-24,0.284
"736",2021-12-25,0.2825
"737",2021-12-26,0.2948
"738",2021-12-27,0.3139
"739",2021-12-28,0.319
"740",2021-12-29,0.311
"741",2021-12-30,0.3032
"742",2021-12-31,0.286
"743",2022-01-01,0.2993
"744",2022-01-02,0.2936
"745",2022-01-03,0.2972
"746",2022-01-04,0.3026
"747",2022-01-05,0.2869
"748",2022-01-06,0.3271
"749",2022-01-07,0.302
"750",2022-01-08,0.2886
"751",2022-01-09,0.277
"752",2022-01-10,0.277
"753",2022-01-11,0.2709
"754",2022-01-12,0.2838
"755",2022-01-13,0.2818
"756",2022-01-14,0.2656
"757",2022-01-15,0.2483
"758",2022-01-16,0.2995
"759",2022-01-17,0.2941
"760",2022-01-18,0.2684
"761",2022-01-19,0.26
"762",2022-01-20,0.2514
"763",2022-01-21,0.2537
"764",2022-01-22,0.2469
"765",2022-01-23,0.2507
"766",2022-01-24,0.2551
"767",2022-01-25,0.2441
"768",2022-01-26,0.2553
"769",2022-01-27,0.2595
"770",2022-01-28,0.2814
"771",2022-01-29,0.2794
"772",2022-01-30,0.2589
"773",2022-01-31,0.2521
"774",2022-02-01,0.2565
"775",2022-02-02,0.2646
"776",2022-02-03,0.2617
"777",2022-02-04,0.2548
"778",2022-02-05,0.2871
"779",2022-02-06,0.2746
"780",2022-02-07,0.2697
"781",2022-02-08,0.2835
"782",2022-02-09,0.2797
"783",2022-02-10,0.2713
"784",2022-02-11,0.2695
"785",2022-02-12,0.2673
"786",2022-02-13,0.2711
"787",2022-02-14,0.2602
"788",2022-02-15,0.283
"789",2022-02-16,0.272
"790",2022-02-17,0.2619
"791",2022-02-18,0.255
"792",2022-02-19,0.2619
"793",2022-02-20,0.2547
"794",2022-02-21,0.276
"795",2022-02-22,0.2622
"796",2022-02-23,0.2489
"797",2022-02-24,0.2121
"798",2022-02-25,0.2101
"799",2022-02-26,0.1727
"800",2022-02-27,0.1368
"801",2022-02-28,0.0988
"802",2022-03-01,0.0637
"803",2022-03-02,0.0898
"804",2022-03-03,0.0851000000000001
"805",2022-03-04,0.0895
"806",2022-03-05,0.0901999999999999
"807",2022-03-06,0.0878
"808",2022-03-07,0.1137
"809",2022-03-08,0.0983000000000001
"810",2022-03-09,0.0932999999999999
"811",2022-03-10,0.0942000000000001
"812",2022-03-11,0.0829000000000001
"813",2022-03-12,0.079
"814",2022-03-13,0.0966
"815",2022-03-14,0.0813
"816",2022-03-15,0.0781000000000001
"817",2022-03-16,0.0822999999999999
"818",2022-03-17,0.1508
"819",2022-03-18,0.1474
"820",2022-03-19,0.1432
"821",2022-03-20,0.1204
"822",2022-03-21,0.1214
"823",2022-03-22,0.125
"824",2022-03-23,0.1291
"825",2022-03-24,0.126
"826",2022-03-25,0.103
"827",2022-03-26,0.0837
"828",2022-03-27,0.1049
"829",2022-03-28,0.1071
"830",2022-03-29,0.1233
"831",2022-03-30,0.1196
"832",2022-03-31,0.1154
"833",2022-04-01,0.1229
"834",2022-04-02,0.1299
"835",2022-04-03,0.1234
"836",2022-04-04,0.1329
"837",2022-04-05,0.1113
"838",2022-04-06,0.1332
"839",2022-04-07,0.1262
"840",2022-04-08,0.1094
"841",2022-04-09,0.1169
"842",2022-04-10,0.1349
"843",2022-04-11,0.1311
"844",2022-04-12,0.1289
"845",2022-04-13,0.1309
"846",2022-04-14,0.128
"847",2022-04-15,0.1352
"848",2022-04-16,0.1522
"849",2022-04-17,0.1528
"850",2022-04-18,0.1607
"851",2022-04-19,0.1379
"852",2022-04-20,0.1335
"853",2022-04-21,0.1216
"854",2022-04-22,0.1253
"855",2022-04-23,0.1169
"856",2022-04-24,0.1434
"857",2022-04-25,0.1199
"858",2022-04-26,0.1569
"859",2022-04-27,0.1419
"860",2022-04-28,0.1237
"861",2022-04-29,0.1253
"862",2022-04-30,0.1299
"863",2022-05-01,0.1415
"864",2022-05-02,0.151
"865",2022-05-03,0.1428
"866",2022-05-04,0.1641
"867",2022-05-05,0.1563
"868",2022-05-06,0.1621
"869",2022-05-07,0.1696
"870",2022-05-08,0.1474
"871",2022-05-09,0.1419
"872",2022-05-10,0.1274
"873",2022-05-11,0.1439
"874",2022-05-12,0.1436
"875",2022-05-13,0.1509
"876",2022-05-14,0.1578
"877",2022-05-15,0.1352
"878",2022-05-16,0.1811
"879",2022-05-17,0.1701
"880",2022-05-18,0.1841
"881",2022-05-19,0.166
"882",2022-05-20,0.1611
"883",2022-05-21,0.1666
"884",2022-05-22,0.1582
"885",2022-05-23,0.1538
"886",2022-05-24,0.1566
"887",2022-05-25,0.1395
"888",2022-05-26,0.1623
"889",2022-05-27,0.1651
"890",2022-05-28,0.181
"891",2022-05-29,0.1752
"892",2022-05-30,0.1623
"893",2022-05-31,0.1591
"894",2022-06-01,0.1623
"895",2022-06-02,0.1759
"896",2022-06-03,0.1598
"897",2022-06-04,0.1464
"898",2022-06-05,0.173
"899",2022-06-06,0.1677
"900",2022-06-07,0.149
"901",2022-06-08,0.1463
"902",2022-06-09,0.1799
"903",2022-06-10,0.1537
"904",2022-06-11,0.144
"905",2022-06-12,0.1392
"906",2022-06-13,0.1482
"907",2022-06-14,0.1532
"908",2022-06-15,0.1847
"909",2022-06-16,0.1869
"910",2022-06-17,0.1747
"911",2022-06-18,0.1609
"912",2022-06-19,0.1587
"913",2022-06-20,0.1712
"914",2022-06-21,0.1717
"915",2022-06-22,0.1659
"916",2022-06-23,0.1567
