"","date","DOGE"
"337",2021-11-16,0.3846
"338",2021-11-17,0.3787
"339",2021-11-18,0.3834
"340",2021-11-19,0.3771
"341",2021-11-20,0.3803
"342",2021-11-21,0.3802
"343",2021-11-22,0.3655
"344",2021-11-23,0.3498
"345",2021-11-24,0.3716
"346",2021-11-25,0.3848
"347",2021-11-26,0.3837
"348",2021-11-27,0.39
"349",2021-11-28,0.3849
"350",2021-11-29,0.3924
"351",2021-11-30,0.4042
"352",2021-12-01,0.4053
"353",2021-12-02,0.4032
"354",2021-12-03,0.3927
"355",2021-12-04,0.4138
"356",2021-12-05,0.4159
"357",2021-12-06,0.4031
"358",2021-12-07,0.4037
"359",2021-12-08,0.4056
"360",2021-12-09,0.4077
"361",2021-12-10,0.4011
"362",2021-12-11,0.3972
"363",2021-12-12,0.4018
"364",2021-12-13,0.3923
"365",2021-12-14,0.3953
"366",2021-12-15,0.3976
"367",2021-12-16,0.3874
"368",2021-12-17,0.3813
"369",2021-12-18,0.3892
"370",2021-12-19,0.3907
"371",2021-12-20,0.4005
"372",2021-12-21,0.4079
"373",2021-12-22,0.3933
"374",2021-12-23,0.3942
"375",2021-12-24,0.4037
"376",2021-12-25,0.3982
"377",2021-12-26,0.403
"378",2021-12-27,0.4115
"379",2021-12-28,0.4144
"380",2021-12-29,0.4057
"381",2021-12-30,0.4084
"382",2021-12-31,0.4093
"383",2022-01-01,0.3966
"384",2022-01-02,0.3961
"385",2022-01-03,0.4054
"386",2022-01-04,0.403
"387",2022-01-05,0.3944
"388",2022-01-06,0.4011
"389",2022-01-07,0.4133
"390",2022-01-08,0.424
"391",2022-01-09,0.4277
"392",2022-01-10,0.4331
"393",2022-01-11,0.4342
"394",2022-01-12,0.4335
"395",2022-01-13,0.4403
"396",2022-01-14,0.4256
"397",2022-01-15,0.4194
"398",2022-01-16,0.4146
"399",2022-01-17,0.418
"400",2022-01-18,0.4342
"401",2022-01-19,0.4331
"402",2022-01-20,0.4234
"403",2022-01-21,0.4217
"404",2022-01-22,0.4134
"405",2022-01-23,0.4335
"406",2022-01-24,0.4451
"407",2022-01-25,0.4488
"408",2022-01-26,0.4467
"409",2022-01-27,0.4202
"410",2022-01-28,0.4233
"411",2022-01-29,0.4336
"412",2022-01-30,0.4438
"413",2022-01-31,0.4422
"414",2022-02-01,0.4439
"415",2022-02-02,0.4448
"416",2022-02-03,0.4396
"417",2022-02-04,0.432
"418",2022-02-05,0.4339
"419",2022-02-06,0.4374
"420",2022-02-07,0.4329
"421",2022-02-08,0.4356
"422",2022-02-09,0.4329
"423",2022-02-10,0.4436
"424",2022-02-11,0.4407
"425",2022-02-12,0.4565
"426",2022-02-13,0.4594
"427",2022-02-14,0.4471
"428",2022-02-15,0.4449
"429",2022-02-16,0.4518
"430",2022-02-17,0.451
"431",2022-02-18,0.4372
"432",2022-02-19,0.4438
"433",2022-02-20,0.4412
"434",2022-02-21,0.4356
"435",2022-02-22,0.435
"436",2022-02-23,0.4446
"437",2022-02-24,0.4428
"438",2022-02-25,0.4405
"439",2022-02-26,0.4326
"440",2022-02-27,0.427
"441",2022-02-28,0.4218
"442",2022-03-01,0.4162
"443",2022-03-02,0.4226
"444",2022-03-03,0.4223
"445",2022-03-04,0.4318
"446",2022-03-05,0.4262
"447",2022-03-06,0.4224
"448",2022-03-07,0.4081
"449",2022-03-08,0.4114
"450",2022-03-09,0.3978
"451",2022-03-10,0.3995
"452",2022-03-11,0.3876
"453",2022-03-12,0.3855
"454",2022-03-13,0.4007
"455",2022-03-14,0.4066
"456",2022-03-15,0.3929
"457",2022-03-16,0.3653
"458",2022-03-17,0.3645
"459",2022-03-18,0.3656
"460",2022-03-19,0.3754
"461",2022-03-20,0.3655
"462",2022-03-21,0.3791
"463",2022-03-22,0.3703
"464",2022-03-23,0.3439
"465",2022-03-24,0.3627
"466",2022-03-25,0.3749
"467",2022-03-26,0.3856
"468",2022-03-27,0.3825
"469",2022-03-28,0.3815
"470",2022-03-29,0.3876
"471",2022-03-30,0.3863
"472",2022-03-31,0.3839
"473",2022-04-01,0.3851
"474",2022-04-02,0.3653
"475",2022-04-03,0.3746
"476",2022-04-04,0.3765
"477",2022-04-05,0.3794
"478",2022-04-06,0.3763
"479",2022-04-07,0.3763
"480",2022-04-08,0.3806
"481",2022-04-09,0.3805
"482",2022-04-10,0.3825
"483",2022-04-11,0.3685
"484",2022-04-12,0.3652
"485",2022-04-13,0.3696
"486",2022-04-14,0.3558
"487",2022-04-15,0.331
"488",2022-04-16,0.3372
"489",2022-04-17,0.3486
"490",2022-04-18,0.3469
"491",2022-04-19,0.3571
"492",2022-04-20,0.3491
"493",2022-04-21,0.3329
"494",2022-04-22,0.3071
"495",2022-04-23,0.3054
"496",2022-04-24,0.3046
"497",2022-04-25,0.2806
"498",2022-04-26,0.2788
"499",2022-04-27,0.2818
"500",2022-04-28,0.2655
"501",2022-04-29,0.2767
"502",2022-04-30,0.2902
"503",2022-05-01,0.288
"504",2022-05-02,0.288
"505",2022-05-03,0.2934
"506",2022-05-04,0.2955
"507",2022-05-05,0.2955
"508",2022-05-06,0.2851
"509",2022-05-07,0.296
"510",2022-05-08,0.3009
"511",2022-05-09,0.2908
"512",2022-05-10,0.2835
"513",2022-05-11,0.2781
"514",2022-05-12,0.2849
"515",2022-05-13,0.2992
"516",2022-05-14,0.2828
"517",2022-05-15,0.2859
"518",2022-05-16,0.2948
"519",2022-05-17,0.2922
"520",2022-05-18,0.3022
"521",2022-05-19,0.3112
"522",2022-05-20,0.3149
"523",2022-05-21,0.3075
"524",2022-05-22,0.3027
"525",2022-05-23,0.3158
"526",2022-05-24,0.3157
"527",2022-05-25,0.3147
"528",2022-05-26,0.3188
"529",2022-05-27,0.3104
"530",2022-05-28,0.3052
"531",2022-05-29,0.3192
"532",2022-05-30,0.329
"533",2022-05-31,0.3359
"534",2022-06-01,0.3299
"535",2022-06-02,0.3306
"536",2022-06-03,0.3244
"537",2022-06-04,0.3326
"538",2022-06-05,0.3366
"539",2022-06-06,0.3351
"540",2022-06-07,0.3409
"541",2022-06-08,0.3309
"542",2022-06-09,0.3355
"543",2022-06-10,0.3415
"544",2022-06-11,0.3447
"545",2022-06-12,0.3515
"546",2022-06-13,0.345
"547",2022-06-14,0.3412
"548",2022-06-15,0.3309
"549",2022-06-16,0.3286
"550",2022-06-17,0.3415
"551",2022-06-18,0.3498
"552",2022-06-19,0.3291
"553",2022-06-20,0.324
"554",2022-06-21,0.3227
"555",2022-06-22,0.3285
"556",2022-06-23,0.3323
"557",2022-06-24,0.3309
"558",2022-06-25,0.3311
"559",2022-06-26,0.3305
"560",2022-06-27,0.3198
"561",2022-06-28,0.3264
"562",2022-06-29,0.3217
"563",2022-06-30,0.3185
"564",2022-07-01,0.3199
"565",2022-07-02,0.3284
"566",2022-07-03,0.3406
"567",2022-07-04,0.3333
"568",2022-07-05,0.3406
"569",2022-07-06,0.3399
"570",2022-07-07,0.3395
"571",2022-07-08,0.3354
"572",2022-07-09,0.3348
"573",2022-07-10,0.3324
"574",2022-07-11,0.3253
"575",2022-07-12,0.3487
"576",2022-07-13,0.3533
"577",2022-07-14,0.347
"578",2022-07-15,0.3276
"579",2022-07-16,0.3447
"580",2022-07-17,0.3479
"581",2022-07-18,0.3566
"582",2022-07-19,0.3607
"583",2022-07-20,0.3515
"584",2022-07-21,0.341
"585",2022-07-22,0.3438
"586",2022-07-23,0.3584
"587",2022-07-24,0.3658
"588",2022-07-25,0.3703
"589",2022-07-26,0.3635
"590",2022-07-27,0.3641
"591",2022-07-28,0.3501
"592",2022-07-29,0.3556
"593",2022-07-30,0.3601
"594",2022-07-31,0.3689
"595",2022-08-01,0.3749
"596",2022-08-02,0.3568
"597",2022-08-03,0.3641
"598",2022-08-04,0.3817
"599",2022-08-05,0.3818
"600",2022-08-06,0.3765
"601",2022-08-07,0.3798
"602",2022-08-08,0.378
"603",2022-08-09,0.3854
"604",2022-08-10,0.3671
"605",2022-08-11,0.3912
"606",2022-08-12,0.3887
"607",2022-08-13,0.3716
"608",2022-08-14,0.383
"609",2022-08-15,0.3912
"610",2022-08-16,0.3935
"611",2022-08-17,0.3891
"612",2022-08-18,0.3901
"613",2022-08-19,0.3816
"614",2022-08-20,0.3824
"615",2022-08-21,0.3931
"616",2022-08-22,0.4082
"617",2022-08-23,0.3938
"618",2022-08-24,0.3826
"619",2022-08-25,0.3881
"620",2022-08-26,0.3863
"621",2022-08-27,0.3975
"622",2022-08-28,0.4012
"623",2022-08-29,0.4012
"624",2022-08-30,0.3968
"625",2022-08-31,0.4021
"626",2022-09-01,0.3975
"627",2022-09-02,0.3987
"628",2022-09-03,0.3944
"629",2022-09-04,0.3888
"630",2022-09-05,0.3779
"631",2022-09-06,0.3897
"632",2022-09-07,0.3961
"633",2022-09-08,0.3922
"634",2022-09-09,0.401
"635",2022-09-10,0.423
"636",2022-09-11,0.4221
"637",2022-09-12,0.4019
"638",2022-09-13,0.4049
"639",2022-09-14,0.3981
"640",2022-09-15,0.39
"641",2022-09-16,0.3966
"642",2022-09-17,0.4074
"643",2022-09-18,0.397
"644",2022-09-19,0.3834
"645",2022-09-20,0.4052
"646",2022-09-21,0.4104
"647",2022-09-22,0.4109
"648",2022-09-23,0.3969
"649",2022-09-24,0.3999
"650",2022-09-25,0.406
"651",2022-09-26,0.4051
"652",2022-09-27,0.4242
"653",2022-09-28,0.4317
"654",2022-09-29,0.4311
"655",2022-09-30,0.4258
"656",2022-10-01,0.4065
"657",2022-10-02,0.4129
"658",2022-10-03,0.418
"659",2022-10-04,0.4185
"660",2022-10-05,0.416
"661",2022-10-06,0.4168
"662",2022-10-07,0.4138
"663",2022-10-08,0.4223
"664",2022-10-09,0.432
"665",2022-10-10,0.4408
"666",2022-10-11,0.4379
"667",2022-10-12,0.4304
"668",2022-10-13,0.4257
"669",2022-10-14,0.4249
"670",2022-10-15,0.4325
"671",2022-10-16,0.44
"672",2022-10-17,0.4374
"673",2022-10-18,0.4152
"674",2022-10-19,0.404
"675",2022-10-20,0.4175
"676",2022-10-21,0.4169
"677",2022-10-22,0.4222
"678",2022-10-23,0.433
"679",2022-10-24,0.4281
"680",2022-10-25,0.426
"681",2022-10-26,0.4174
"682",2022-10-27,0.407
"683",2022-10-28,0.4174
"684",2022-10-29,0.4086
"685",2022-10-30,0.425
"686",2022-10-31,0.432
"687",2022-11-01,0.4308
"688",2022-11-02,0.4281
"689",2022-11-03,0.4357
"690",2022-11-04,0.4364
"691",2022-11-05,0.444
"692",2022-11-06,0.4311
"693",2022-11-07,0.4374
"694",2022-11-08,0.4478
"695",2022-11-09,0.4396
"696",2022-11-10,0.4437
"697",2022-11-11,0.4352
"698",2022-11-12,0.4319
"699",2022-11-13,0.4378
"700",2022-11-14,0.4503
"701",2022-11-15,0.4624
"702",2022-11-16,0.4577
"703",2022-11-17,0.4374
"704",2022-11-18,0.4267
"705",2022-11-19,0.4368
"706",2022-11-20,0.4287
"707",2022-11-21,0.4381
"708",2022-11-22,0.4292
"709",2022-11-23,0.4335
"710",2022-11-24,0.4402
"711",2022-11-25,0.4416
"712",2022-11-26,0.4466
"713",2022-11-27,0.452
"714",2022-11-28,0.4403
"715",2022-11-29,0.4367
"716",2022-11-30,0.4267
"717",2022-12-01,0.4328
"718",2022-12-02,0.4367
"719",2022-12-03,0.4466
"720",2022-12-04,0.451
"721",2022-12-05,0.4324
"722",2022-12-06,0.4425
"723",2022-12-07,0.4421
"724",2022-12-08,0.4364
"725",2022-12-09,0.4405
"726",2022-12-10,0.4499
"727",2022-12-11,0.4491
"728",2022-12-12,0.4398
"729",2022-12-13,0.4543
"730",2022-12-14,0.4614
"731",2022-12-15,0.4705
"732",2022-12-16,0.4698
"733",2022-12-17,0.4591
"734",2022-12-18,0.4422
"735",2022-12-19,0.4577
"736",2022-12-20,0.4627
"737",2022-12-21,0.4676
"738",2022-12-22,0.4673
"739",2022-12-23,0.4604
"740",2022-12-24,0.4591
"741",2022-12-25,0.4698
"742",2022-12-26,0.4779
"743",2022-12-27,0.4795
"744",2022-12-28,0.4684
"745",2022-12-29,0.4628
"746",2022-12-30,0.4758
"747",2022-12-31,0.4687
"748",2023-01-01,0.4774
"749",2023-01-02,0.4788
"750",2023-01-03,0.4707
"751",2023-01-04,0.4811
"752",2023-01-05,0.4849
"753",2023-01-06,0.4833
"754",2023-01-07,0.4799
"755",2023-01-08,0.4929
"756",2023-01-09,0.4889
"757",2023-01-10,0.483
"758",2023-01-11,0.4745
"759",2023-01-12,0.4767
"760",2023-01-13,0.4628
"761",2023-01-14,0.4729
"762",2023-01-15,0.48
"763",2023-01-16,0.4712
"764",2023-01-17,0.4647
"765",2023-01-18,0.4741
"766",2023-01-19,0.4899
"767",2023-01-20,0.488
"768",2023-01-21,0.4941
"769",2023-01-22,0.4857
"770",2023-01-23,0.4838
"771",2023-01-24,0.4822
"772",2023-01-25,0.4626
"773",2023-01-26,0.4561
"774",2023-01-27,0.4576
"775",2023-01-28,0.4555
"776",2023-01-29,0.4557
"777",2023-01-30,0.4624
"778",2023-01-31,0.4631
"779",2023-02-01,0.4666
"780",2023-02-02,0.4524
"781",2023-02-03,0.443
"782",2023-02-04,0.4369
"783",2023-02-05,0.4252
"784",2023-02-06,0.4302
"785",2023-02-07,0.4467
"786",2023-02-08,0.4324
"787",2023-02-09,0.4308
"788",2023-02-10,0.4269
"789",2023-02-11,0.4376
"790",2023-02-12,0.4501
"791",2023-02-13,0.4447
"792",2023-02-14,0.4468
"793",2023-02-15,0.424
"794",2023-02-16,0.4067
"795",2023-02-17,0.419
"796",2023-02-18,0.4314
"797",2023-02-19,0.437
"798",2023-02-20,0.4348
"799",2023-02-21,0.4215
"800",2023-02-22,0.4152
"801",2023-02-23,0.4151
"802",2023-02-24,0.4183
"803",2023-02-25,0.4328
"804",2023-02-26,0.4275
"805",2023-02-27,0.4175
"806",2023-02-28,0.4316
"807",2023-03-01,0.4342
"808",2023-03-02,0.4293
"809",2023-03-03,0.4279
"810",2023-03-04,0.4262
"811",2023-03-05,0.4256
"812",2023-03-06,0.4123
"813",2023-03-07,0.4148
"814",2023-03-08,0.4146
"815",2023-03-09,0.4217
"816",2023-03-10,0.4107
"817",2023-03-11,0.4023
"818",2023-03-12,0.4035
"819",2023-03-13,0.4081
"820",2023-03-14,0.4027
"821",2023-03-15,0.4154
"822",2023-03-16,0.4221
"823",2023-03-17,0.4122
"824",2023-03-18,0.3948
"825",2023-03-19,0.388
"826",2023-03-20,0.3983
"827",2023-03-21,0.3952
"828",2023-03-22,0.3979
"829",2023-03-23,0.3985
"830",2023-03-24,0.3976
"831",2023-03-25,0.4002
"832",2023-03-26,0.4029
"833",2023-03-27,0.4014
"834",2023-03-28,0.4001
"835",2023-03-29,0.3904
"836",2023-03-30,0.3872
"837",2023-03-31,0.3958
"838",2023-04-01,0.3803
"839",2023-04-02,0.3954
"840",2023-04-03,0.4027
"841",2023-04-04,0.3987
"842",2023-04-05,0.3955
"843",2023-04-06,0.3942
"844",2023-04-07,0.3888
"845",2023-04-08,0.4031
"846",2023-04-09,0.4055
"847",2023-04-10,0.4103
"848",2023-04-11,0.4115
"849",2023-04-12,0.4069
"850",2023-04-13,0.4219
"851",2023-04-14,0.4204
"852",2023-04-15,0.423
"853",2023-04-16,0.4119
"854",2023-04-17,0.4163
"855",2023-04-18,0.4235
"856",2023-04-19,0.4318
"857",2023-04-20,0.4245
"858",2023-04-21,0.4169
"859",2023-04-22,0.4216
"860",2023-04-23,0.4136
"861",2023-04-24,0.4195
"862",2023-04-25,0.4286
"863",2023-04-26,0.4334
"864",2023-04-27,0.4124
"865",2023-04-28,0.4101
"866",2023-04-29,0.4177
"867",2023-04-30,0.426
"868",2023-05-01,0.4141
"869",2023-05-02,0.4181
"870",2023-05-03,0.417
"871",2023-05-04,0.4069
"872",2023-05-05,0.4052
"873",2023-05-06,0.4123
"874",2023-05-07,0.4159
"875",2023-05-08,0.4216
"876",2023-05-09,0.429
"877",2023-05-10,0.4002
"878",2023-05-11,0.4098
"879",2023-05-12,0.4083
"880",2023-05-13,0.4082
"881",2023-05-14,0.4194
"882",2023-05-15,0.4097
"883",2023-05-16,0.4085
"884",2023-05-17,0.3957
"885",2023-05-18,0.41
"886",2023-05-19,0.4153
"887",2023-05-20,0.4239
"888",2023-05-21,0.4229
"889",2023-05-22,0.418
"890",2023-05-23,0.3972
"891",2023-05-24,0.4003
"892",2023-05-25,0.3988
"893",2023-05-26,0.3875
"894",2023-05-27,0.3895
"895",2023-05-28,0.3893
"896",2023-05-29,0.3841
"897",2023-05-30,0.3838
"898",2023-05-31,0.3873
"899",2023-06-01,0.3916
"900",2023-06-02,0.3876
"901",2023-06-03,0.3828
"902",2023-06-04,0.3921
"903",2023-06-05,0.3702
"904",2023-06-06,0.3661
"905",2023-06-07,0.3798
"906",2023-06-08,0.3786
"907",2023-06-09,0.3699
"908",2023-06-10,0.3602
"909",2023-06-11,0.3784
"910",2023-06-12,0.3833
"911",2023-06-13,0.3888
"912",2023-06-14,0.3799
"913",2023-06-15,0.3609
"914",2023-06-16,0.3514
"915",2023-06-17,0.3534
"916",2023-06-18,0.35
"917",2023-06-19,0.3689
"918",2023-06-20,0.3711
"919",2023-06-21,0.3704
"920",2023-06-22,0.3704
"921",2023-06-23,0.3702
"922",2023-06-24,0.3787
"923",2023-06-25,0.3758
"924",2023-06-26,0.365
"925",2023-06-27,0.3631
"926",2023-06-28,0.3573
"927",2023-06-29,0.365
"928",2023-06-30,0.3728
