"","date","DOGE"
"652",2020-10-07,0.6067
"653",2020-10-08,0.5931
"654",2020-10-09,0.5694
"655",2020-10-10,0.5498
"656",2020-10-11,0.5619
"657",2020-10-12,0.5903
"658",2020-10-13,0.5731
"659",2020-10-14,0.5634
"660",2020-10-15,0.5738
"661",2020-10-16,0.6364
"662",2020-10-17,0.6517
"663",2020-10-18,0.6416
"664",2020-10-19,0.6625
"665",2020-10-20,0.6728
"666",2020-10-21,0.6364
"667",2020-10-22,0.604
"668",2020-10-23,0.6374
"669",2020-10-24,0.6828
"670",2020-10-25,0.6825
"671",2020-10-26,0.7208
"672",2020-10-27,0.7219
"673",2020-10-28,0.7174
"674",2020-10-29,0.7653
"675",2020-10-30,0.7937
"676",2020-10-31,0.7713
"677",2020-11-01,0.7533
"678",2020-11-02,0.7269
"679",2020-11-03,0.7044
"680",2020-11-04,0.6868
"681",2020-11-05,0.7245
"682",2020-11-06,0.7266
"683",2020-11-07,0.7586
"684",2020-11-08,0.7403
"685",2020-11-09,0.7147
"686",2020-11-10,0.698
"687",2020-11-11,0.7061
"688",2020-11-12,0.6844
"689",2020-11-13,0.7011
"690",2020-11-14,0.7012
"691",2020-11-15,0.7297
"692",2020-11-16,0.7078
"693",2020-11-17,0.7193
"694",2020-11-18,0.7403
"695",2020-11-19,0.7433
"696",2020-11-20,0.7303
"697",2020-11-21,0.7139
"698",2020-11-22,0.6985
"699",2020-11-23,0.6874
"700",2020-11-24,0.7198
"701",2020-11-25,0.7886
"702",2020-11-26,0.7759
"703",2020-11-27,0.711
"704",2020-11-28,0.758
"705",2020-11-29,0.8203
"706",2020-11-30,0.8092
"707",2020-12-01,0.8278
"708",2020-12-02,0.7752
"709",2020-12-03,0.7201
"710",2020-12-04,0.6761
"711",2020-12-05,0.7043
"712",2020-12-06,0.734
"713",2020-12-07,0.777
"714",2020-12-08,0.7447
"715",2020-12-09,0.7046
"716",2020-12-10,0.6963
"717",2020-12-11,0.7567
"718",2020-12-12,0.75
"719",2020-12-13,0.7576
"720",2020-12-14,0.7374
"721",2020-12-15,0.6917
"722",2020-12-16,0.6966
"723",2020-12-17,0.686
"724",2020-12-18,0.6874
"725",2020-12-19,0.6735
"726",2020-12-20,0.6783
"727",2020-12-21,0.6573
"728",2020-12-22,0.6378
"729",2020-12-23,0.6455
"730",2020-12-24,0.6143
"731",2020-12-25,0.67
"732",2020-12-26,0.6863
"733",2020-12-27,0.6746
"734",2020-12-28,0.6857
"735",2020-12-29,0.674
"736",2020-12-30,0.6278
"737",2020-12-31,0.6375
"738",2021-01-01,0.626
"739",2021-01-02,0.7174
"740",2021-01-03,0.7477
"741",2021-01-04,0.7441
"742",2021-01-05,0.7343
"743",2021-01-06,0.7122
"744",2021-01-07,0.7204
"745",2021-01-08,0.7169
"746",2021-01-09,0.7643
"747",2021-01-10,0.7501
"748",2021-01-11,0.7466
"749",2021-01-12,0.7859
"750",2021-01-13,0.7738
"751",2021-01-14,0.7913
"752",2021-01-15,0.802
"753",2021-01-16,0.7867
"754",2021-01-17,0.796
"755",2021-01-18,0.815
"756",2021-01-19,0.792
"757",2021-01-20,0.7794
"758",2021-01-21,0.7523
"759",2021-01-22,0.8139
"760",2021-01-23,0.8011
"761",2021-01-24,0.8127
"762",2021-01-25,0.7871
"763",2021-01-26,0.7723
"764",2021-01-27,0.8065
"765",2021-01-28,0.8792
"766",2021-01-29,0.9358
"767",2021-01-30,0.9327
"768",2021-01-31,0.9429
"769",2021-02-01,0.9157
"770",2021-02-02,0.921
"771",2021-02-03,0.9292
"772",2021-02-04,0.9028
"773",2021-02-05,0.9233
"774",2021-02-06,0.9426
"775",2021-02-07,0.9534
"776",2021-02-08,0.9435
"777",2021-02-09,0.984
"778",2021-02-10,0.9754
"779",2021-02-11,0.9966
"780",2021-02-12,0.9655
"781",2021-02-13,0.9466
"782",2021-02-14,0.9336
"783",2021-02-15,0.9016
"784",2021-02-16,0.8991
"785",2021-02-17,0.969
"786",2021-02-18,0.9218
"787",2021-02-19,0.9182
"788",2021-02-20,0.8744
"789",2021-02-21,0.9299
"790",2021-02-22,0.9761
"791",2021-02-23,0.9505
"792",2021-02-24,0.9593
"793",2021-02-25,0.8903
"794",2021-02-26,0.8085
"795",2021-02-27,0.8625
"796",2021-02-28,0.897
"797",2021-03-01,0.9102
"798",2021-03-02,0.8829
"799",2021-03-03,0.8254
"800",2021-03-04,0.7742
"801",2021-03-05,0.7626
"802",2021-03-06,0.7062
"803",2021-03-07,0.7437
"804",2021-03-08,0.7063
"805",2021-03-09,0.6824
"806",2021-03-10,0.7306
"807",2021-03-11,0.7306
"808",2021-03-12,0.7162
"809",2021-03-13,0.7139
"810",2021-03-14,0.7256
"811",2021-03-15,0.7366
"812",2021-03-16,0.6712
"813",2021-03-17,0.6654
"814",2021-03-18,0.6625
"815",2021-03-19,0.6957
"816",2021-03-20,0.652
"817",2021-03-21,0.6578
"818",2021-03-22,0.6463
"819",2021-03-23,0.6758
"820",2021-03-24,0.6533
"821",2021-03-25,0.7102
"822",2021-03-26,0.7395
"823",2021-03-27,0.7115
"824",2021-03-28,0.6254
"825",2021-03-29,0.6216
"826",2021-03-30,0.6716
"827",2021-03-31,0.6576
"828",2021-04-01,0.6681
"829",2021-04-02,0.6715
"830",2021-04-03,0.6522
"831",2021-04-04,0.6627
"832",2021-04-05,0.6797
"833",2021-04-06,0.6687
"834",2021-04-07,0.643
"835",2021-04-08,0.6008
"836",2021-04-09,0.576
"837",2021-04-10,0.6393
"838",2021-04-11,0.5798
"839",2021-04-12,0.6355
"840",2021-04-13,0.678
"841",2021-04-14,0.6691
"842",2021-04-15,0.6511
"843",2021-04-16,0.6379
"844",2021-04-17,0.5967
"845",2021-04-18,0.6177
"846",2021-04-19,0.5749
"847",2021-04-20,0.5425
"848",2021-04-21,0.5456
"849",2021-04-22,0.551
"850",2021-04-23,0.598
"851",2021-04-24,0.6004
"852",2021-04-25,0.6158
"853",2021-04-26,0.5781
"854",2021-04-27,0.5914
"855",2021-04-28,0.6117
"856",2021-04-29,0.64
"857",2021-04-30,0.6111
"858",2021-05-01,0.5866
"859",2021-05-02,0.6094
"860",2021-05-03,0.5858
"861",2021-05-04,0.6066
"862",2021-05-05,0.6326
"863",2021-05-06,0.6389
"864",2021-05-07,0.5731
"865",2021-05-08,0.574
"866",2021-05-09,0.5933
"867",2021-05-10,0.6199
"868",2021-05-11,0.5868
"869",2021-05-12,0.6137
"870",2021-05-13,0.6123
"871",2021-05-14,0.5835
"872",2021-05-15,0.5872
"873",2021-05-16,0.5997
"874",2021-05-17,0.6167
"875",2021-05-18,0.6322
"876",2021-05-19,0.6553
"877",2021-05-20,0.5676
"878",2021-05-21,0.6024
"879",2021-05-22,0.5958
"880",2021-05-23,0.6087
"881",2021-05-24,0.6504
"882",2021-05-25,0.6257
"883",2021-05-26,0.6262
"884",2021-05-27,0.5929
"885",2021-05-28,0.6347
"886",2021-05-29,0.6567
"887",2021-05-30,0.6941
"888",2021-05-31,0.6966
"889",2021-06-01,0.6972
"890",2021-06-02,0.6319
"891",2021-06-03,0.6529
"892",2021-06-04,0.6591
"893",2021-06-05,0.63
"894",2021-06-06,0.6404
"895",2021-06-07,0.6411
"896",2021-06-08,0.6381
"897",2021-06-09,0.6347
"898",2021-06-10,0.6364
"899",2021-06-11,0.6635
"900",2021-06-12,0.6539
"901",2021-06-13,0.6178
"902",2021-06-14,0.6492
"903",2021-06-15,0.5876
"904",2021-06-16,0.5636
"905",2021-06-17,0.6223
"906",2021-06-18,0.608
"907",2021-06-19,0.592
"908",2021-06-20,0.5789
"909",2021-06-21,0.6439
"910",2021-06-22,0.6565
"911",2021-06-23,0.6801
"912",2021-06-24,0.641
"913",2021-06-25,0.5842
"914",2021-06-26,0.5537
"915",2021-06-27,0.5689
"916",2021-06-28,0.5436
"917",2021-06-29,0.5925
"918",2021-06-30,0.5745
"919",2021-07-01,0.571
"920",2021-07-02,0.5815
"921",2021-07-03,0.57
"922",2021-07-04,0.578
"923",2021-07-05,0.5635
"924",2021-07-06,0.5288
"925",2021-07-07,0.5179
"926",2021-07-08,0.4887
"927",2021-07-09,0.523
"928",2021-07-10,0.5379
"929",2021-07-11,0.5264
"930",2021-07-12,0.5239
"931",2021-07-13,0.5532
"932",2021-07-14,0.5371
"933",2021-07-15,0.5408
"934",2021-07-16,0.5056
"935",2021-07-17,0.5374
"936",2021-07-18,0.5223
"937",2021-07-19,0.4524
"938",2021-07-20,0.4712
