date,TFX,UHS,BXP,FOX,CZR,BIO,MKTX,CPB,CTLT,ETSY,IVZ,Ticker,deltaH,NWSA,SEE,HAS,EMN,QRVO,JNPR,PNW,FFIV,NWS,FRT,AIZ,WRK,SEDG,AOS,ZION,MHK,BBWI,ALK,XRAY,NCLH,WHR,DVA,AAL,ALLE,PARA,CMA,GNRC,RL,HII,BEN,FOXA,FMC,WYNN,RHI,TPR,VFC
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,PNW,0.3226,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,FFIV,0.16,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,NWS,0.1066,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,FRT,0.1817,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,AIZ,0.3007,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,WRK,0.1646,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,SEDG,0.2809,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,AOS,0.1599,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,ZION,0.2437,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,MHK,0.297,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,BBWI,0.2155,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,ALK,0.1242,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,XRAY,0.2366,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,NCLH,0.2692,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,WHR,0.1106,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,DVA,0.3504,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,AAL,0.1476,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,ALLE,0.2373,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,PARA,0.3252,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,CMA,0.2005,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,GNRC,0.0477,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,RL,0.1208,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,HII,0.1814,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,BEN,0.2335,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,FOXA,0.2185,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,FMC,0.3021,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,WYNN,0.2877,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,RHI,0.1706,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,TPR,0.1723,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-28,0.2885,0.3571,0.1849,0.2313,0.313,0.0857,0.2018,0.3508,0.2786,0.2088,0.0608,VFC,0.1324,0.102,0.1507,0.1527,0.1791,0.0612,0.1349,0.3226,0.16,0.1066,0.1817,0.3007,0.1646,0.2809,0.1599,0.2437,0.297,0.2155,0.1242,0.2366,0.2692,0.1106,0.3504,0.1476,0.2373,0.3252,0.2005,0.0477,0.1208,0.1814,0.2335,0.2185,0.3021,0.2877,0.1706,0.1723,0.1324
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,TFX,0.2904,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,UHS,0.3603,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,BXP,0.192,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,FOX,0.2368,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,CZR,0.3146,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,BIO,0.0844,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,MKTX,0.1932,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,CPB,0.3452,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,CTLT,0.2793,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,ETSY,0.2066,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,IVZ,0.0647,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,NWSA,0.0961000000000001,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,SEE,0.1603,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,HAS,0.1555,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,EMN,0.186,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,QRVO,0.0656,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,JNPR,0.1411,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,PNW,0.3364,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,FFIV,0.1747,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,NWS,0.1008,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,FRT,0.1867,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,AIZ,0.3088,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,WRK,0.1717,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,SEDG,0.2838,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
2023-06-29,0.2904,0.3603,0.192,0.2368,0.3146,0.0844,0.1932,0.3452,0.2793,0.2066,0.0647,AOS,0.1586,0.0961000000000001,0.1603,0.1555,0.186,0.0656,0.1411,0.3364,0.1747,0.1008,0.1867,0.3088,0.1717,0.2838,0.1586,0.2401,0.2915,0.2287,0.1293,0.2436,0.2735,0.1136,0.3448,0.1483,0.2453,0.3337,0.1989,0.0447,0.1201,0.1911,0.2345,0.2236,0.3075,0.2958,0.1725,0.1848,0.1396
