"","date","IVZ"
"197",2022-10-28,0.129
"198",2022-10-31,0.1319
"199",2022-11-01,0.138
"200",2022-11-02,0.1463
"201",2022-11-03,0.1509
"202",2022-11-04,0.1557
"203",2022-11-07,0.1625
"204",2022-11-08,0.1709
"205",2022-11-09,0.1719
"206",2022-11-10,0.1766
"207",2022-11-11,0.1781
"208",2022-11-14,0.184
"209",2022-11-15,0.1923
"210",2022-11-16,0.1992
"211",2022-11-17,0.2002
"212",2022-11-18,0.2022
"213",2022-11-21,0.2021
"214",2022-11-22,0.2042
"215",2022-11-23,0.2056
"216",2022-11-25,0.2054
"217",2022-11-28,0.2039
"218",2022-11-29,0.207
"219",2022-11-30,0.2098
"220",2022-12-01,0.2087
"221",2022-12-02,0.2083
"222",2022-12-05,0.2036
"223",2022-12-06,0.2051
"224",2022-12-07,0.2131
"225",2022-12-08,0.2138
"226",2022-12-09,0.2137
"227",2022-12-12,0.2103
"228",2022-12-13,0.205
"229",2022-12-14,0.1994
"230",2022-12-15,0.1961
"231",2022-12-16,0.1859
"232",2022-12-19,0.1771
"233",2022-12-20,0.1616
"234",2022-12-21,0.1469
"235",2022-12-22,0.1319
"236",2022-12-23,0.1171
"237",2022-12-27,0.1014
"238",2022-12-28,0.0845
"239",2022-12-29,0.07
"240",2022-12-30,0.0516
"241",2023-01-03,0.0316
"242",2023-01-04,0.02
"243",2023-01-05,0.0289
"244",2023-01-06,0.0455
"245",2023-01-09,0.075
"246",2023-01-10,0.0992
"247",2023-01-11,0.1113
"248",2023-01-12,0.1233
"249",2023-01-13,0.1267
"250",2023-01-17,0.1364
"251",2023-01-18,0.1341
"252",2023-01-19,0.1346
"253",2023-01-20,0.1418
"254",2023-01-23,0.1396
"255",2023-01-24,0.1421
"256",2023-01-25,0.1503
"257",2023-01-26,0.1588
"258",2023-01-27,0.1542
"259",2023-01-30,0.1526
"260",2023-01-31,0.1347
"261",2023-02-01,0.1361
"262",2023-02-02,0.1348
"263",2023-02-03,0.1347
"264",2023-02-06,0.1348
"265",2023-02-07,0.135
"266",2023-02-08,0.1479
"267",2023-02-09,0.1505
"268",2023-02-10,0.1452
"269",2023-02-13,0.1265
"270",2023-02-14,0.1251
"271",2023-02-15,0.1287
"272",2023-02-16,0.1299
"273",2023-02-17,0.1327
"274",2023-02-21,0.1331
"275",2023-02-22,0.1349
"276",2023-02-23,0.1426
"277",2023-02-24,0.1489
"278",2023-02-27,0.1499
"279",2023-02-28,0.1423
"280",2023-03-01,0.132
"281",2023-03-02,0.129
"282",2023-03-03,0.1285
"283",2023-03-06,0.134
"284",2023-03-07,0.1279
"285",2023-03-08,0.1298
"286",2023-03-09,0.1279
"287",2023-03-10,0.1215
"288",2023-03-13,0.1189
"289",2023-03-14,0.1198
"290",2023-03-15,0.1227
"291",2023-03-16,0.1267
"292",2023-03-17,0.1237
"293",2023-03-20,0.1135
"294",2023-03-21,0.0952
"295",2023-03-22,0.0921
"296",2023-03-23,0.1055
"297",2023-03-24,0.1159
"298",2023-03-27,0.1187
"299",2023-03-28,0.1174
"300",2023-03-29,0.1208
"301",2023-03-30,0.1321
"302",2023-03-31,0.135
"303",2023-04-03,0.1361
"304",2023-04-04,0.1335
"305",2023-04-05,0.1394
"306",2023-04-06,0.1396
"307",2023-04-10,0.1239
"308",2023-04-11,0.1033
"309",2023-04-12,0.0769
"310",2023-04-13,0.0645
"311",2023-04-14,0.072
"312",2023-04-17,0.0654
"313",2023-04-18,0.0622
"314",2023-04-19,0.06
"315",2023-04-20,0.0639
"316",2023-04-21,0.0614999999999999
"317",2023-04-24,0.0679
"318",2023-04-25,0.0702
"319",2023-04-26,0.0714
"320",2023-04-27,0.074
"321",2023-04-28,0.0804
"322",2023-05-01,0.0777
"323",2023-05-02,0.0755
"324",2023-05-03,0.0751000000000001
"325",2023-05-04,0.0764
"326",2023-05-05,0.0847
"327",2023-05-08,0.0864
"328",2023-05-09,0.0812
"329",2023-05-10,0.0827999999999999
"330",2023-05-11,0.0783
"331",2023-05-12,0.0807
"332",2023-05-15,0.0817000000000001
"333",2023-05-16,0.0939
"334",2023-05-17,0.0896
"335",2023-05-18,0.0898
"336",2023-05-19,0.0859
"337",2023-05-22,0.0826999999999999
"338",2023-05-23,0.0824
"339",2023-05-24,0.084
"340",2023-05-25,0.0771
"341",2023-05-26,0.0874
"342",2023-05-30,0.086
"343",2023-05-31,0.085
"344",2023-06-01,0.0838
"345",2023-06-02,0.0763
"346",2023-06-05,0.077
"347",2023-06-06,0.0748
"348",2023-06-07,0.072
"349",2023-06-08,0.07
"350",2023-06-09,0.0699
"351",2023-06-12,0.0705
"352",2023-06-13,0.0648
"353",2023-06-14,0.0669
"354",2023-06-15,0.0628
"355",2023-06-16,0.0625
"356",2023-06-20,0.0629
"357",2023-06-21,0.0647
"358",2023-06-22,0.0624
"359",2023-06-23,0.0614
"360",2023-06-26,0.0585
"361",2023-06-27,0.0606
"362",2023-06-28,0.0589
"363",2023-06-29,0.0573
